"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2020 08:00:00 - 02/01/2020 09:00:00","BZN|FR","Without sequence","44.89","",""
"02/01/2020 09:00:00 - 02/01/2020 10:00:00","BZN|FR","Without sequence","45.26","",""
"02/01/2020 10:00:00 - 02/01/2020 11:00:00","BZN|FR","Without sequence","45.57","",""
"02/01/2020 11:00:00 - 02/01/2020 12:00:00","BZN|FR","Without sequence","45.09","",""
"02/01/2020 12:00:00 - 02/01/2020 13:00:00","BZN|FR","Without sequence","45.16","",""
"02/01/2020 13:00:00 - 02/01/2020 14:00:00","BZN|FR","Without sequence","44.9","",""
"02/01/2020 14:00:00 - 02/01/2020 15:00:00","BZN|FR","Without sequence","44.06","",""
"02/01/2020 15:00:00 - 02/01/2020 16:00:00","BZN|FR","Without sequence","43.94","",""
"02/01/2020 16:00:00 - 02/01/2020 17:00:00","BZN|FR","Without sequence","44.37","",""
"02/01/2020 17:00:00 - 02/01/2020 18:00:00","BZN|FR","Without sequence","46.05","",""
"02/01/2020 18:00:00 - 02/01/2020 19:00:00","BZN|FR","Without sequence","46.72","",""
"02/01/2020 19:00:00 - 02/01/2020 20:00:00","BZN|FR","Without sequence","46.11","",""
"02/01/2020 20:00:00 - 02/01/2020 21:00:00","BZN|FR","Without sequence","43.7","",""
"02/01/2020 21:00:00 - 02/01/2020 22:00:00","BZN|FR","Without sequence","34.76","",""
"02/01/2020 22:00:00 - 02/01/2020 23:00:00","BZN|FR","Without sequence","33.02","",""
"02/01/2020 23:00:00 - 03/01/2020 00:00:00","BZN|FR","Without sequence","33.39","",""
"03/01/2020 00:00:00 - 03/01/2020 01:00:00","BZN|FR","Without sequence","32.05","",""
"03/01/2020 01:00:00 - 03/01/2020 02:00:00","BZN|FR","Without sequence","30.75","",""
"03/01/2020 02:00:00 - 03/01/2020 03:00:00","BZN|FR","Without sequence","29.03","",""
"03/01/2020 03:00:00 - 03/01/2020 04:00:00","BZN|FR","Without sequence","24.96","",""
"03/01/2020 04:00:00 - 03/01/2020 05:00:00","BZN|FR","Without sequence","22.56","",""
"03/01/2020 05:00:00 - 03/01/2020 06:00:00","BZN|FR","Without sequence","26.16","",""
"03/01/2020 06:00:00 - 03/01/2020 07:00:00","BZN|FR","Without sequence","31.21","",""
"03/01/2020 07:00:00 - 03/01/2020 08:00:00","BZN|FR","Without sequence","36.73","",""
"03/01/2020 08:00:00 - 03/01/2020 09:00:00","BZN|FR","Without sequence","40.7","",""
"03/01/2020 09:00:00 - 03/01/2020 10:00:00","BZN|FR","Without sequence","44.18","",""
"03/01/2020 10:00:00 - 03/01/2020 11:00:00","BZN|FR","Without sequence","44.05","",""
"03/01/2020 11:00:00 - 03/01/2020 12:00:00","BZN|FR","Without sequence","41.92","",""
"03/01/2020 12:00:00 - 03/01/2020 13:00:00","BZN|FR","Without sequence","41.6","",""
"03/01/2020 13:00:00 - 03/01/2020 14:00:00","BZN|FR","Without sequence","39.23","",""
"03/01/2020 14:00:00 - 03/01/2020 15:00:00","BZN|FR","Without sequence","39.04","",""
"03/01/2020 15:00:00 - 03/01/2020 16:00:00","BZN|FR","Without sequence","38.41","",""
"03/01/2020 16:00:00 - 03/01/2020 17:00:00","BZN|FR","Without sequence","38.91","",""
"03/01/2020 17:00:00 - 03/01/2020 18:00:00","BZN|FR","Without sequence","43.51","",""
"03/01/2020 18:00:00 - 03/01/2020 19:00:00","BZN|FR","Without sequence","45.2","",""
"03/01/2020 19:00:00 - 03/01/2020 20:00:00","BZN|FR","Without sequence","45.15","",""
"03/01/2020 20:00:00 - 03/01/2020 21:00:00","BZN|FR","Without sequence","39.35","",""
"03/01/2020 21:00:00 - 03/01/2020 22:00:00","BZN|FR","Without sequence","32.34","",""
"03/01/2020 22:00:00 - 03/01/2020 23:00:00","BZN|FR","Without sequence","39.15","",""
"03/01/2020 23:00:00 - 04/01/2020 00:00:00","BZN|FR","Without sequence","37.85","",""
"04/01/2020 00:00:00 - 04/01/2020 01:00:00","BZN|FR","Without sequence","34.81","",""
"04/01/2020 01:00:00 - 04/01/2020 02:00:00","BZN|FR","Without sequence","32.05","",""
"04/01/2020 02:00:00 - 04/01/2020 03:00:00","BZN|FR","Without sequence","30.14","",""
"04/01/2020 03:00:00 - 04/01/2020 04:00:00","BZN|FR","Without sequence","28.55","",""
"04/01/2020 04:00:00 - 04/01/2020 05:00:00","BZN|FR","Without sequence","26.24","",""
"04/01/2020 05:00:00 - 04/01/2020 06:00:00","BZN|FR","Without sequence","27.55","",""
"04/01/2020 06:00:00 - 04/01/2020 07:00:00","BZN|FR","Without sequence","27.16","",""
"04/01/2020 07:00:00 - 04/01/2020 08:00:00","BZN|FR","Without sequence","28.79","",""
"04/01/2020 08:00:00 - 04/01/2020 09:00:00","BZN|FR","Without sequence","31.83","",""
"04/01/2020 09:00:00 - 04/01/2020 10:00:00","BZN|FR","Without sequence","36.67","",""
"04/01/2020 10:00:00 - 04/01/2020 11:00:00","BZN|FR","Without sequence","39.57","",""
"04/01/2020 11:00:00 - 04/01/2020 12:00:00","BZN|FR","Without sequence","36.11","",""
"04/01/2020 12:00:00 - 04/01/2020 13:00:00","BZN|FR","Without sequence","34.77","",""
"04/01/2020 13:00:00 - 04/01/2020 14:00:00","BZN|FR","Without sequence","32.07","",""
"04/01/2020 14:00:00 - 04/01/2020 15:00:00","BZN|FR","Without sequence","31.83","",""
"04/01/2020 15:00:00 - 04/01/2020 16:00:00","BZN|FR","Without sequence","31.95","",""
"04/01/2020 16:00:00 - 04/01/2020 17:00:00","BZN|FR","Without sequence","32.25","",""
"04/01/2020 17:00:00 - 04/01/2020 18:00:00","BZN|FR","Without sequence","41.81","",""
"04/01/2020 18:00:00 - 04/01/2020 19:00:00","BZN|FR","Without sequence","44.24","",""
"04/01/2020 19:00:00 - 04/01/2020 20:00:00","BZN|FR","Without sequence","44.0","",""
"04/01/2020 20:00:00 - 04/01/2020 21:00:00","BZN|FR","Without sequence","39.53","",""
"04/01/2020 21:00:00 - 04/01/2020 22:00:00","BZN|FR","Without sequence","34.46","",""
"04/01/2020 22:00:00 - 04/01/2020 23:00:00","BZN|FR","Without sequence","39.75","",""
"04/01/2020 23:00:00 - 05/01/2020 00:00:00","BZN|FR","Without sequence","37.95","",""
"05/01/2020 00:00:00 - 05/01/2020 01:00:00","BZN|FR","Without sequence","33.1","",""
"05/01/2020 01:00:00 - 05/01/2020 02:00:00","BZN|FR","Without sequence","32.28","",""
"05/01/2020 02:00:00 - 05/01/2020 03:00:00","BZN|FR","Without sequence","31.18","",""
"05/01/2020 03:00:00 - 05/01/2020 04:00:00","BZN|FR","Without sequence","30.1","",""
"05/01/2020 04:00:00 - 05/01/2020 05:00:00","BZN|FR","Without sequence","29.96","",""
"05/01/2020 05:00:00 - 05/01/2020 06:00:00","BZN|FR","Without sequence","29.88","",""
"05/01/2020 06:00:00 - 05/01/2020 07:00:00","BZN|FR","Without sequence","30.38","",""
"05/01/2020 07:00:00 - 05/01/2020 08:00:00","BZN|FR","Without sequence","31.15","",""
"05/01/2020 08:00:00 - 05/01/2020 09:00:00","BZN|FR","Without sequence","32.09","",""
"05/01/2020 09:00:00 - 05/01/2020 10:00:00","BZN|FR","Without sequence","34.27","",""
"05/01/2020 10:00:00 - 05/01/2020 11:00:00","BZN|FR","Without sequence","37.53","",""
"05/01/2020 11:00:00 - 05/01/2020 12:00:00","BZN|FR","Without sequence","38.99","",""
"05/01/2020 12:00:00 - 05/01/2020 13:00:00","BZN|FR","Without sequence","38.15","",""
"05/01/2020 13:00:00 - 05/01/2020 14:00:00","BZN|FR","Without sequence","35.37","",""
"05/01/2020 14:00:00 - 05/01/2020 15:00:00","BZN|FR","Without sequence","34.44","",""
"05/01/2020 15:00:00 - 05/01/2020 16:00:00","BZN|FR","Without sequence","36.1","",""
"05/01/2020 16:00:00 - 05/01/2020 17:00:00","BZN|FR","Without sequence","40.59","",""
"05/01/2020 17:00:00 - 05/01/2020 18:00:00","BZN|FR","Without sequence","44.68","",""
"05/01/2020 18:00:00 - 05/01/2020 19:00:00","BZN|FR","Without sequence","46.16","",""
"05/01/2020 19:00:00 - 05/01/2020 20:00:00","BZN|FR","Without sequence","45.64","",""
"05/01/2020 20:00:00 - 05/01/2020 21:00:00","BZN|FR","Without sequence","42.68","",""
"05/01/2020 21:00:00 - 05/01/2020 22:00:00","BZN|FR","Without sequence","37.26","",""
"05/01/2020 22:00:00 - 05/01/2020 23:00:00","BZN|FR","Without sequence","37.57","",""
"05/01/2020 23:00:00 - 06/01/2020 00:00:00","BZN|FR","Without sequence","35.54","",""
"06/01/2020 00:00:00 - 06/01/2020 01:00:00","BZN|FR","Without sequence","29.16","",""
"06/01/2020 01:00:00 - 06/01/2020 02:00:00","BZN|FR","Without sequence","29.0","",""
"06/01/2020 02:00:00 - 06/01/2020 03:00:00","BZN|FR","Without sequence","29.08","",""
"06/01/2020 03:00:00 - 06/01/2020 04:00:00","BZN|FR","Without sequence","27.72","",""
"06/01/2020 04:00:00 - 06/01/2020 05:00:00","BZN|FR","Without sequence","27.03","",""
"06/01/2020 05:00:00 - 06/01/2020 06:00:00","BZN|FR","Without sequence","28.98","",""
"06/01/2020 06:00:00 - 06/01/2020 07:00:00","BZN|FR","Without sequence","33.18","",""
"06/01/2020 07:00:00 - 06/01/2020 08:00:00","BZN|FR","Without sequence","43.13","",""
"06/01/2020 08:00:00 - 06/01/2020 09:00:00","BZN|FR","Without sequence","44.52","",""
"06/01/2020 09:00:00 - 06/01/2020 10:00:00","BZN|FR","Without sequence","44.96","",""
"06/01/2020 10:00:00 - 06/01/2020 11:00:00","BZN|FR","Without sequence","44.0","",""
"06/01/2020 11:00:00 - 06/01/2020 12:00:00","BZN|FR","Without sequence","42.46","",""
"06/01/2020 12:00:00 - 06/01/2020 13:00:00","BZN|FR","Without sequence","41.3","",""
"06/01/2020 13:00:00 - 06/01/2020 14:00:00","BZN|FR","Without sequence","40.51","",""
"06/01/2020 14:00:00 - 06/01/2020 15:00:00","BZN|FR","Without sequence","41.22","",""
"06/01/2020 15:00:00 - 06/01/2020 16:00:00","BZN|FR","Without sequence","43.28","",""
"06/01/2020 16:00:00 - 06/01/2020 17:00:00","BZN|FR","Without sequence","43.68","",""
"06/01/2020 17:00:00 - 06/01/2020 18:00:00","BZN|FR","Without sequence","47.9","",""
"06/01/2020 18:00:00 - 06/01/2020 19:00:00","BZN|FR","Without sequence","48.91","",""
"06/01/2020 19:00:00 - 06/01/2020 20:00:00","BZN|FR","Without sequence","49.01","",""
"06/01/2020 20:00:00 - 06/01/2020 21:00:00","BZN|FR","Without sequence","47.03","",""
"06/01/2020 21:00:00 - 06/01/2020 22:00:00","BZN|FR","Without sequence","40.41","",""
"06/01/2020 22:00:00 - 06/01/2020 23:00:00","BZN|FR","Without sequence","38.26","",""
"06/01/2020 23:00:00 - 07/01/2020 00:00:00","BZN|FR","Without sequence","35.91","",""
"07/01/2020 00:00:00 - 07/01/2020 01:00:00","BZN|FR","Without sequence","32.1","",""
"07/01/2020 01:00:00 - 07/01/2020 02:00:00","BZN|FR","Without sequence","31.07","",""
"07/01/2020 02:00:00 - 07/01/2020 03:00:00","BZN|FR","Without sequence","29.99","",""
"07/01/2020 03:00:00 - 07/01/2020 04:00:00","BZN|FR","Without sequence","29.05","",""
"07/01/2020 04:00:00 - 07/01/2020 05:00:00","BZN|FR","Without sequence","29.65","",""
"07/01/2020 05:00:00 - 07/01/2020 06:00:00","BZN|FR","Without sequence","31.79","",""
"07/01/2020 06:00:00 - 07/01/2020 07:00:00","BZN|FR","Without sequence","40.87","",""
"07/01/2020 07:00:00 - 07/01/2020 08:00:00","BZN|FR","Without sequence","49.01","",""
"07/01/2020 08:00:00 - 07/01/2020 09:00:00","BZN|FR","Without sequence","51.09","",""
"07/01/2020 09:00:00 - 07/01/2020 10:00:00","BZN|FR","Without sequence","51.12","",""
"07/01/2020 10:00:00 - 07/01/2020 11:00:00","BZN|FR","Without sequence","49.83","",""
"07/01/2020 11:00:00 - 07/01/2020 12:00:00","BZN|FR","Without sequence","49.16","",""
"07/01/2020 12:00:00 - 07/01/2020 13:00:00","BZN|FR","Without sequence","48.43","",""
"07/01/2020 13:00:00 - 07/01/2020 14:00:00","BZN|FR","Without sequence","47.99","",""
"07/01/2020 14:00:00 - 07/01/2020 15:00:00","BZN|FR","Without sequence","47.24","",""
"07/01/2020 15:00:00 - 07/01/2020 16:00:00","BZN|FR","Without sequence","45.48","",""
"07/01/2020 16:00:00 - 07/01/2020 17:00:00","BZN|FR","Without sequence","45.9","",""
"07/01/2020 17:00:00 - 07/01/2020 18:00:00","BZN|FR","Without sequence","47.96","",""
"07/01/2020 18:00:00 - 07/01/2020 19:00:00","BZN|FR","Without sequence","48.11","",""
"07/01/2020 19:00:00 - 07/01/2020 20:00:00","BZN|FR","Without sequence","49.05","",""
"07/01/2020 20:00:00 - 07/01/2020 21:00:00","BZN|FR","Without sequence","47.34","",""
"07/01/2020 21:00:00 - 07/01/2020 22:00:00","BZN|FR","Without sequence","35.31","",""
"07/01/2020 22:00:00 - 07/01/2020 23:00:00","BZN|FR","Without sequence","35.21","",""
"07/01/2020 23:00:00 - 08/01/2020 00:00:00","BZN|FR","Without sequence","34.52","",""
"08/01/2020 00:00:00 - 08/01/2020 01:00:00","BZN|FR","Without sequence","28.9","",""
"08/01/2020 01:00:00 - 08/01/2020 02:00:00","BZN|FR","Without sequence","27.28","",""
"08/01/2020 02:00:00 - 08/01/2020 03:00:00","BZN|FR","Without sequence","26.16","",""
"08/01/2020 03:00:00 - 08/01/2020 04:00:00","BZN|FR","Without sequence","20.86","",""
"08/01/2020 04:00:00 - 08/01/2020 05:00:00","BZN|FR","Without sequence","20.35","",""
"08/01/2020 05:00:00 - 08/01/2020 06:00:00","BZN|FR","Without sequence","28.52","",""
"08/01/2020 06:00:00 - 08/01/2020 07:00:00","BZN|FR","Without sequence","33.05","",""
"08/01/2020 07:00:00 - 08/01/2020 08:00:00","BZN|FR","Without sequence","41.17","",""
"08/01/2020 08:00:00 - 08/01/2020 09:00:00","BZN|FR","Without sequence","44.5","",""
"08/01/2020 09:00:00 - 08/01/2020 10:00:00","BZN|FR","Without sequence","43.9","",""
"08/01/2020 10:00:00 - 08/01/2020 11:00:00","BZN|FR","Without sequence","43.74","",""
"08/01/2020 11:00:00 - 08/01/2020 12:00:00","BZN|FR","Without sequence","43.76","",""
"08/01/2020 12:00:00 - 08/01/2020 13:00:00","BZN|FR","Without sequence","44.5","",""
"08/01/2020 13:00:00 - 08/01/2020 14:00:00","BZN|FR","Without sequence","44.95","",""
"08/01/2020 14:00:00 - 08/01/2020 15:00:00","BZN|FR","Without sequence","46.04","",""
"08/01/2020 15:00:00 - 08/01/2020 16:00:00","BZN|FR","Without sequence","46.33","",""
"08/01/2020 16:00:00 - 08/01/2020 17:00:00","BZN|FR","Without sequence","47.9","",""
"08/01/2020 17:00:00 - 08/01/2020 18:00:00","BZN|FR","Without sequence","53.53","",""
"08/01/2020 18:00:00 - 08/01/2020 19:00:00","BZN|FR","Without sequence","55.92","",""
"08/01/2020 19:00:00 - 08/01/2020 20:00:00","BZN|FR","Without sequence","54.94","",""
"08/01/2020 20:00:00 - 08/01/2020 21:00:00","BZN|FR","Without sequence","48.1","",""
"08/01/2020 21:00:00 - 08/01/2020 22:00:00","BZN|FR","Without sequence","44.92","",""
"08/01/2020 22:00:00 - 08/01/2020 23:00:00","BZN|FR","Without sequence","41.67","",""
"08/01/2020 23:00:00 - 09/01/2020 00:00:00","BZN|FR","Without sequence","39.41","",""
"09/01/2020 00:00:00 - 09/01/2020 01:00:00","BZN|FR","Without sequence","34.08","",""
"09/01/2020 01:00:00 - 09/01/2020 02:00:00","BZN|FR","Without sequence","32.2","",""
"09/01/2020 02:00:00 - 09/01/2020 03:00:00","BZN|FR","Without sequence","32.56","",""
"09/01/2020 03:00:00 - 09/01/2020 04:00:00","BZN|FR","Without sequence","30.42","",""
"09/01/2020 04:00:00 - 09/01/2020 05:00:00","BZN|FR","Without sequence","28.8","",""
"09/01/2020 05:00:00 - 09/01/2020 06:00:00","BZN|FR","Without sequence","28.87","",""
"09/01/2020 06:00:00 - 09/01/2020 07:00:00","BZN|FR","Without sequence","34.99","",""
"09/01/2020 07:00:00 - 09/01/2020 08:00:00","BZN|FR","Without sequence","46.16","",""
"09/01/2020 08:00:00 - 09/01/2020 09:00:00","BZN|FR","Without sequence","47.51","",""
"09/01/2020 09:00:00 - 09/01/2020 10:00:00","BZN|FR","Without sequence","45.68","",""
"09/01/2020 10:00:00 - 09/01/2020 11:00:00","BZN|FR","Without sequence","43.61","",""
"09/01/2020 11:00:00 - 09/01/2020 12:00:00","BZN|FR","Without sequence","40.17","",""
"09/01/2020 12:00:00 - 09/01/2020 13:00:00","BZN|FR","Without sequence","37.67","",""
"09/01/2020 13:00:00 - 09/01/2020 14:00:00","BZN|FR","Without sequence","34.04","",""
"09/01/2020 14:00:00 - 09/01/2020 15:00:00","BZN|FR","Without sequence","32.9","",""
"09/01/2020 15:00:00 - 09/01/2020 16:00:00","BZN|FR","Without sequence","32.54","",""
"09/01/2020 16:00:00 - 09/01/2020 17:00:00","BZN|FR","Without sequence","33.21","",""
"09/01/2020 17:00:00 - 09/01/2020 18:00:00","BZN|FR","Without sequence","42.85","",""
"09/01/2020 18:00:00 - 09/01/2020 19:00:00","BZN|FR","Without sequence","44.23","",""
"09/01/2020 19:00:00 - 09/01/2020 20:00:00","BZN|FR","Without sequence","41.6","",""
"09/01/2020 20:00:00 - 09/01/2020 21:00:00","BZN|FR","Without sequence","33.89","",""
"09/01/2020 21:00:00 - 09/01/2020 22:00:00","BZN|FR","Without sequence","31.34","",""
"09/01/2020 22:00:00 - 09/01/2020 23:00:00","BZN|FR","Without sequence","31.3","",""
"09/01/2020 23:00:00 - 10/01/2020 00:00:00","BZN|FR","Without sequence","30.12","",""
"10/01/2020 00:00:00 - 10/01/2020 01:00:00","BZN|FR","Without sequence","27.81","",""
"10/01/2020 01:00:00 - 10/01/2020 02:00:00","BZN|FR","Without sequence","27.62","",""
"10/01/2020 02:00:00 - 10/01/2020 03:00:00","BZN|FR","Without sequence","27.54","",""
"10/01/2020 03:00:00 - 10/01/2020 04:00:00","BZN|FR","Without sequence","26.47","",""
"10/01/2020 04:00:00 - 10/01/2020 05:00:00","BZN|FR","Without sequence","26.7","",""
"10/01/2020 05:00:00 - 10/01/2020 06:00:00","BZN|FR","Without sequence","28.2","",""
"10/01/2020 06:00:00 - 10/01/2020 07:00:00","BZN|FR","Without sequence","32.0","",""
"10/01/2020 07:00:00 - 10/01/2020 08:00:00","BZN|FR","Without sequence","43.66","",""
"10/01/2020 08:00:00 - 10/01/2020 09:00:00","BZN|FR","Without sequence","47.4","",""
"10/01/2020 09:00:00 - 10/01/2020 10:00:00","BZN|FR","Without sequence","47.92","",""
"10/01/2020 10:00:00 - 10/01/2020 11:00:00","BZN|FR","Without sequence","46.87","",""
"10/01/2020 11:00:00 - 10/01/2020 12:00:00","BZN|FR","Without sequence","44.2","",""
"10/01/2020 12:00:00 - 10/01/2020 13:00:00","BZN|FR","Without sequence","41.6","",""
"10/01/2020 13:00:00 - 10/01/2020 14:00:00","BZN|FR","Without sequence","38.01","",""
"10/01/2020 14:00:00 - 10/01/2020 15:00:00","BZN|FR","Without sequence","36.21","",""
"10/01/2020 15:00:00 - 10/01/2020 16:00:00","BZN|FR","Without sequence","36.27","",""
"10/01/2020 16:00:00 - 10/01/2020 17:00:00","BZN|FR","Without sequence","40.62","",""
"10/01/2020 17:00:00 - 10/01/2020 18:00:00","BZN|FR","Without sequence","47.3","",""
"10/01/2020 18:00:00 - 10/01/2020 19:00:00","BZN|FR","Without sequence","49.97","",""
"10/01/2020 19:00:00 - 10/01/2020 20:00:00","BZN|FR","Without sequence","47.36","",""
"10/01/2020 20:00:00 - 10/01/2020 21:00:00","BZN|FR","Without sequence","45.21","",""
"10/01/2020 21:00:00 - 10/01/2020 22:00:00","BZN|FR","Without sequence","41.56","",""
"10/01/2020 22:00:00 - 10/01/2020 23:00:00","BZN|FR","Without sequence","39.9","",""
"10/01/2020 23:00:00 - 11/01/2020 00:00:00","BZN|FR","Without sequence","33.12","",""
"11/01/2020 00:00:00 - 11/01/2020 01:00:00","BZN|FR","Without sequence","35.01","",""
"11/01/2020 01:00:00 - 11/01/2020 02:00:00","BZN|FR","Without sequence","34.0","",""
"11/01/2020 02:00:00 - 11/01/2020 03:00:00","BZN|FR","Without sequence","31.43","",""
"11/01/2020 03:00:00 - 11/01/2020 04:00:00","BZN|FR","Without sequence","29.14","",""
"11/01/2020 04:00:00 - 11/01/2020 05:00:00","BZN|FR","Without sequence","28.86","",""
"11/01/2020 05:00:00 - 11/01/2020 06:00:00","BZN|FR","Without sequence","28.43","",""
"11/01/2020 06:00:00 - 11/01/2020 07:00:00","BZN|FR","Without sequence","29.32","",""
"11/01/2020 07:00:00 - 11/01/2020 08:00:00","BZN|FR","Without sequence","31.32","",""
"11/01/2020 08:00:00 - 11/01/2020 09:00:00","BZN|FR","Without sequence","35.68","",""
"11/01/2020 09:00:00 - 11/01/2020 10:00:00","BZN|FR","Without sequence","40.0","",""
"11/01/2020 10:00:00 - 11/01/2020 11:00:00","BZN|FR","Without sequence","38.08","",""
"11/01/2020 11:00:00 - 11/01/2020 12:00:00","BZN|FR","Without sequence","37.9","",""
"11/01/2020 12:00:00 - 11/01/2020 13:00:00","BZN|FR","Without sequence","38.6","",""
"11/01/2020 13:00:00 - 11/01/2020 14:00:00","BZN|FR","Without sequence","33.06","",""
"11/01/2020 14:00:00 - 11/01/2020 15:00:00","BZN|FR","Without sequence","31.59","",""
"11/01/2020 15:00:00 - 11/01/2020 16:00:00","BZN|FR","Without sequence","32.51","",""
"11/01/2020 16:00:00 - 11/01/2020 17:00:00","BZN|FR","Without sequence","33.71","",""
"11/01/2020 17:00:00 - 11/01/2020 18:00:00","BZN|FR","Without sequence","41.05","",""
"11/01/2020 18:00:00 - 11/01/2020 19:00:00","BZN|FR","Without sequence","44.62","",""
"11/01/2020 19:00:00 - 11/01/2020 20:00:00","BZN|FR","Without sequence","44.65","",""
"11/01/2020 20:00:00 - 11/01/2020 21:00:00","BZN|FR","Without sequence","40.15","",""
"11/01/2020 21:00:00 - 11/01/2020 22:00:00","BZN|FR","Without sequence","29.38","",""
"11/01/2020 22:00:00 - 11/01/2020 23:00:00","BZN|FR","Without sequence","36.08","",""
"11/01/2020 23:00:00 - 12/01/2020 00:00:00","BZN|FR","Without sequence","39.13","",""
"12/01/2020 00:00:00 - 12/01/2020 01:00:00","BZN|FR","Without sequence","25.26","",""
"12/01/2020 01:00:00 - 12/01/2020 02:00:00","BZN|FR","Without sequence","23.53","",""
"12/01/2020 02:00:00 - 12/01/2020 03:00:00","BZN|FR","Without sequence","24.15","",""
"12/01/2020 03:00:00 - 12/01/2020 04:00:00","BZN|FR","Without sequence","20.65","",""
"12/01/2020 04:00:00 - 12/01/2020 05:00:00","BZN|FR","Without sequence","20.57","",""
"12/01/2020 05:00:00 - 12/01/2020 06:00:00","BZN|FR","Without sequence","21.04","",""
"12/01/2020 06:00:00 - 12/01/2020 07:00:00","BZN|FR","Without sequence","20.64","",""
"12/01/2020 07:00:00 - 12/01/2020 08:00:00","BZN|FR","Without sequence","29.6","",""
"12/01/2020 08:00:00 - 12/01/2020 09:00:00","BZN|FR","Without sequence","28.8","",""
"12/01/2020 09:00:00 - 12/01/2020 10:00:00","BZN|FR","Without sequence","27.47","",""
"12/01/2020 10:00:00 - 12/01/2020 11:00:00","BZN|FR","Without sequence","30.25","",""
"12/01/2020 11:00:00 - 12/01/2020 12:00:00","BZN|FR","Without sequence","28.93","",""
"12/01/2020 12:00:00 - 12/01/2020 13:00:00","BZN|FR","Without sequence","33.53","",""
"12/01/2020 13:00:00 - 12/01/2020 14:00:00","BZN|FR","Without sequence","26.72","",""
"12/01/2020 14:00:00 - 12/01/2020 15:00:00","BZN|FR","Without sequence","24.31","",""
"12/01/2020 15:00:00 - 12/01/2020 16:00:00","BZN|FR","Without sequence","25.33","",""
"12/01/2020 16:00:00 - 12/01/2020 17:00:00","BZN|FR","Without sequence","27.36","",""
"12/01/2020 17:00:00 - 12/01/2020 18:00:00","BZN|FR","Without sequence","33.73","",""
