"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|CH","Without sequence","83.95","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|CH","Without sequence","111.52","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|CH","Without sequence","128.92","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|CH","Without sequence","147.38","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|CH","Without sequence","154.3","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|CH","Without sequence","158.76","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|CH","Without sequence","153.82","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|CH","Without sequence","151.4","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|CH","Without sequence","155.46","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|CH","Without sequence","153.47","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|CH","Without sequence","156.53","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|CH","Without sequence","152.6","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|CH","Without sequence","154.18","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|CH","Without sequence","152.6","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|CH","Without sequence","157.59","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|CH","Without sequence","155.0","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|CH","Without sequence","149.07","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|CH","Without sequence","148.57","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|CH","Without sequence","144.52","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|CH","Without sequence","124.96","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|CH","Without sequence","110.55","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|CH","Without sequence","111.24","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|CH","Without sequence","110.04","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|CH","Without sequence","109.41","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|CH","Without sequence","108.78","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|CH","Without sequence","112.11","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|CH","Without sequence","121.98","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|CH","Without sequence","129.95","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|CH","Without sequence","142.56","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|CH","Without sequence","146.72","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|CH","Without sequence","143.07","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|CH","Without sequence","145.88","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|CH","Without sequence","146.54","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|CH","Without sequence","146.57","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|CH","Without sequence","154.18","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|CH","Without sequence","156.39","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|CH","Without sequence","159.96","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|CH","Without sequence","177.53","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|CH","Without sequence","180.1","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|CH","Without sequence","174.24","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|CH","Without sequence","166.48","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|CH","Without sequence","153.62","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|CH","Without sequence","143.3","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|CH","Without sequence","125.23","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|CH","Without sequence","110.86","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|CH","Without sequence","105.48","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|CH","Without sequence","103.74","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|CH","Without sequence","102.78","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|CH","Without sequence","102.25","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|CH","Without sequence","106.81","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|CH","Without sequence","115.53","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|CH","Without sequence","141.33","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|CH","Without sequence","141.17","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|CH","Without sequence","141.65","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|CH","Without sequence","140.49","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|CH","Without sequence","142.56","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|CH","Without sequence","135.31","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|CH","Without sequence","119.88","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|CH","Without sequence","126.22","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|CH","Without sequence","137.55","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|CH","Without sequence","147.99","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|CH","Without sequence","154.93","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|CH","Without sequence","163.22","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|CH","Without sequence","159.89","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|CH","Without sequence","150.62","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|CH","Without sequence","140.75","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|CH","Without sequence","139.19","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|CH","Without sequence","126.7","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|CH","Without sequence","142.68","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|CH","Without sequence","126.98","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|CH","Without sequence","121.05","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|CH","Without sequence","119.9","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|CH","Without sequence","114.69","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|CH","Without sequence","128.23","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|CH","Without sequence","132.99","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|CH","Without sequence","150.11","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|CH","Without sequence","152.26","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|CH","Without sequence","140.89","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|CH","Without sequence","151.29","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|CH","Without sequence","151.09","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|CH","Without sequence","157.01","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|CH","Without sequence","155.08","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|CH","Without sequence","159.93","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|CH","Without sequence","155.08","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|CH","Without sequence","160.0","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|CH","Without sequence","163.18","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|CH","Without sequence","164.42","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|CH","Without sequence","164.23","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|CH","Without sequence","159.13","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|CH","Without sequence","154.29","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|CH","Without sequence","156.36","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|CH","Without sequence","151.06","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|CH","Without sequence","141.59","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|CH","Without sequence","127.4","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|CH","Without sequence","113.94","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|CH","Without sequence","114.05","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|CH","Without sequence","110.0","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|CH","Without sequence","113.74","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|CH","Without sequence","118.62","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|CH","Without sequence","125.45","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|CH","Without sequence","125.49","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|CH","Without sequence","143.95","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|CH","Without sequence","142.5","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|CH","Without sequence","141.96","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|CH","Without sequence","141.14","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|CH","Without sequence","127.44","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|CH","Without sequence","126.62","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|CH","Without sequence","133.98","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|CH","Without sequence","146.08","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|CH","Without sequence","158.2","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|CH","Without sequence","156.0","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|CH","Without sequence","155.2","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|CH","Without sequence","141.33","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|CH","Without sequence","143.66","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|CH","Without sequence","131.8","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|CH","Without sequence","113.3","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|CH","Without sequence","96.03","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|CH","Without sequence","77.52","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|CH","Without sequence","55.08","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|CH","Without sequence","45.51","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|CH","Without sequence","57.28","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|CH","Without sequence","118.47","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|CH","Without sequence","136.67","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|CH","Without sequence","162.31","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|CH","Without sequence","175.08","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|CH","Without sequence","172.54","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|CH","Without sequence","166.07","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|CH","Without sequence","172.17","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|CH","Without sequence","163.42","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|CH","Without sequence","162.35","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|CH","Without sequence","162.5","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|CH","Without sequence","177.52","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|CH","Without sequence","179.82","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|CH","Without sequence","182.09","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|CH","Without sequence","182.72","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|CH","Without sequence","179.93","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|CH","Without sequence","167.34","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|CH","Without sequence","145.94","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|CH","Without sequence","144.32","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|CH","Without sequence","139.58","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|CH","Without sequence","143.22","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|CH","Without sequence","134.37","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|CH","Without sequence","128.0","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|CH","Without sequence","126.3","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|CH","Without sequence","126.69","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|CH","Without sequence","139.66","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|CH","Without sequence","147.27","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|CH","Without sequence","180.15","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|CH","Without sequence","185.33","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|CH","Without sequence","185.3","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|CH","Without sequence","178.61","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|CH","Without sequence","168.76","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|CH","Without sequence","168.71","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|CH","Without sequence","168.0","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|CH","Without sequence","174.02","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|CH","Without sequence","164.34","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|CH","Without sequence","164.92","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|CH","Without sequence","179.91","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|CH","Without sequence","182.6","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|CH","Without sequence","181.98","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|CH","Without sequence","184.71","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|CH","Without sequence","172.44","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|CH","Without sequence","160.97","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|CH","Without sequence","154.09","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|CH","Without sequence","152.29","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|CH","Without sequence","139.36","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|CH","Without sequence","135.09","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|CH","Without sequence","131.38","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|CH","Without sequence","137.09","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|CH","Without sequence","154.93","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|CH","Without sequence","184.16","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|CH","Without sequence","190.28","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|CH","Without sequence","180.1","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|CH","Without sequence","180.04","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|CH","Without sequence","183.07","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|CH","Without sequence","188.7","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|CH","Without sequence","180.56","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|CH","Without sequence","185.87","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|CH","Without sequence","189.97","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|CH","Without sequence","184.61","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|CH","Without sequence","185.89","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|CH","Without sequence","188.56","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|CH","Without sequence","190.31","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|CH","Without sequence","188.84","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|CH","Without sequence","190.14","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|CH","Without sequence","189.57","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|CH","Without sequence","187.89","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|CH","Without sequence","172.65","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|CH","Without sequence","157.37","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|CH","Without sequence","147.67","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|CH","Without sequence","141.24","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|CH","Without sequence","135.55","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|CH","Without sequence","137.15","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|CH","Without sequence","143.07","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|CH","Without sequence","184.95","",""
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|CH","Without sequence","185.55","",""
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|CH","Without sequence","185.15","",""
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|CH","Without sequence","185.05","",""
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|CH","Without sequence","184.91","",""
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|CH","Without sequence","179.66","",""
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|CH","Without sequence","179.09","",""
"12/01/2023 13:00:00 - 12/01/2023 14:00:00","BZN|CH","Without sequence","178.03","",""
"12/01/2023 14:00:00 - 12/01/2023 15:00:00","BZN|CH","Without sequence","179.89","",""
"12/01/2023 15:00:00 - 12/01/2023 16:00:00","BZN|CH","Without sequence","184.08","",""
"12/01/2023 16:00:00 - 12/01/2023 17:00:00","BZN|CH","Without sequence","185.04","",""
"12/01/2023 17:00:00 - 12/01/2023 18:00:00","BZN|CH","Without sequence","185.13","",""
