"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/01/2024 07:00:00 - 10/01/2024 08:00:00","BZN|IT-North","Without sequence","120.0","",""
"10/01/2024 08:00:00 - 10/01/2024 09:00:00","BZN|IT-North","Without sequence","139.2","",""
"10/01/2024 09:00:00 - 10/01/2024 10:00:00","BZN|IT-North","Without sequence","130.39","",""
"10/01/2024 10:00:00 - 10/01/2024 11:00:00","BZN|IT-North","Without sequence","117.47","",""
"10/01/2024 11:00:00 - 10/01/2024 12:00:00","BZN|IT-North","Without sequence","109.13","",""
"10/01/2024 12:00:00 - 10/01/2024 13:00:00","BZN|IT-North","Without sequence","104.2","",""
"10/01/2024 13:00:00 - 10/01/2024 14:00:00","BZN|IT-North","Without sequence","106.54","",""
"10/01/2024 14:00:00 - 10/01/2024 15:00:00","BZN|IT-North","Without sequence","110.2","",""
"10/01/2024 15:00:00 - 10/01/2024 16:00:00","BZN|IT-North","Without sequence","119.77","",""
"10/01/2024 16:00:00 - 10/01/2024 17:00:00","BZN|IT-North","Without sequence","133.14","",""
"10/01/2024 17:00:00 - 10/01/2024 18:00:00","BZN|IT-North","Without sequence","143.79","",""
"10/01/2024 18:00:00 - 10/01/2024 19:00:00","BZN|IT-North","Without sequence","140.0","",""
"10/01/2024 19:00:00 - 10/01/2024 20:00:00","BZN|IT-North","Without sequence","132.15","",""
"10/01/2024 20:00:00 - 10/01/2024 21:00:00","BZN|IT-North","Without sequence","120.0","",""
"10/01/2024 21:00:00 - 10/01/2024 22:00:00","BZN|IT-North","Without sequence","109.13","",""
"10/01/2024 22:00:00 - 10/01/2024 23:00:00","BZN|IT-North","Without sequence","105.37","",""
"10/01/2024 23:00:00 - 11/01/2024 00:00:00","BZN|IT-North","Without sequence","103.62","",""
"11/01/2024 00:00:00 - 11/01/2024 01:00:00","BZN|IT-North","Without sequence","91.75","",""
"11/01/2024 01:00:00 - 11/01/2024 02:00:00","BZN|IT-North","Without sequence","88.6","",""
"11/01/2024 02:00:00 - 11/01/2024 03:00:00","BZN|IT-North","Without sequence","87.25","",""
"11/01/2024 03:00:00 - 11/01/2024 04:00:00","BZN|IT-North","Without sequence","82.38","",""
"11/01/2024 04:00:00 - 11/01/2024 05:00:00","BZN|IT-North","Without sequence","83.61","",""
"11/01/2024 05:00:00 - 11/01/2024 06:00:00","BZN|IT-North","Without sequence","90.35","",""
"11/01/2024 06:00:00 - 11/01/2024 07:00:00","BZN|IT-North","Without sequence","103.1","",""
"11/01/2024 07:00:00 - 11/01/2024 08:00:00","BZN|IT-North","Without sequence","116.89","",""
"11/01/2024 08:00:00 - 11/01/2024 09:00:00","BZN|IT-North","Without sequence","141.0","",""
"11/01/2024 09:00:00 - 11/01/2024 10:00:00","BZN|IT-North","Without sequence","129.16","",""
