"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/01/2015 22:00:00 - 06/01/2015 23:00:00","BZN|IT-North","Without sequence","50.27","",""
"06/01/2015 23:00:00 - 07/01/2015 00:00:00","BZN|IT-North","Without sequence","49.1","",""
"07/01/2015 00:00:00 - 07/01/2015 01:00:00","BZN|IT-North","Without sequence","49.92","",""
"07/01/2015 01:00:00 - 07/01/2015 02:00:00","BZN|IT-North","Without sequence","45.5","",""
"07/01/2015 02:00:00 - 07/01/2015 03:00:00","BZN|IT-North","Without sequence","45.0","",""
"07/01/2015 03:00:00 - 07/01/2015 04:00:00","BZN|IT-North","Without sequence","41.85","",""
"07/01/2015 04:00:00 - 07/01/2015 05:00:00","BZN|IT-North","Without sequence","41.85","",""
"07/01/2015 05:00:00 - 07/01/2015 06:00:00","BZN|IT-North","Without sequence","44.32","",""
"07/01/2015 06:00:00 - 07/01/2015 07:00:00","BZN|IT-North","Without sequence","51.96","",""
"07/01/2015 07:00:00 - 07/01/2015 08:00:00","BZN|IT-North","Without sequence","57.33","",""
"07/01/2015 08:00:00 - 07/01/2015 09:00:00","BZN|IT-North","Without sequence","69.69","",""
"07/01/2015 09:00:00 - 07/01/2015 10:00:00","BZN|IT-North","Without sequence","70.95","",""
"07/01/2015 10:00:00 - 07/01/2015 11:00:00","BZN|IT-North","Without sequence","66.4","",""
"07/01/2015 11:00:00 - 07/01/2015 12:00:00","BZN|IT-North","Without sequence","63.98","",""
"07/01/2015 12:00:00 - 07/01/2015 13:00:00","BZN|IT-North","Without sequence","54.99","",""
"07/01/2015 13:00:00 - 07/01/2015 14:00:00","BZN|IT-North","Without sequence","52.62","",""
"07/01/2015 14:00:00 - 07/01/2015 15:00:00","BZN|IT-North","Without sequence","64.34","",""
"07/01/2015 15:00:00 - 07/01/2015 16:00:00","BZN|IT-North","Without sequence","65.0","",""
"07/01/2015 16:00:00 - 07/01/2015 17:00:00","BZN|IT-North","Without sequence","65.02","",""
"07/01/2015 17:00:00 - 07/01/2015 18:00:00","BZN|IT-North","Without sequence","65.21","",""
"07/01/2015 18:00:00 - 07/01/2015 19:00:00","BZN|IT-North","Without sequence","63.0","",""
"07/01/2015 19:00:00 - 07/01/2015 20:00:00","BZN|IT-North","Without sequence","58.23","",""
"07/01/2015 20:00:00 - 07/01/2015 21:00:00","BZN|IT-North","Without sequence","52.1","",""
"07/01/2015 21:00:00 - 07/01/2015 22:00:00","BZN|IT-North","Without sequence","50.55","",""
"07/01/2015 22:00:00 - 07/01/2015 23:00:00","BZN|IT-North","Without sequence","49.78","",""
"07/01/2015 23:00:00 - 08/01/2015 00:00:00","BZN|IT-North","Without sequence","49.78","",""
"08/01/2015 00:00:00 - 08/01/2015 01:00:00","BZN|IT-North","Without sequence","46.48","",""
"08/01/2015 01:00:00 - 08/01/2015 02:00:00","BZN|IT-North","Without sequence","40.85","",""
"08/01/2015 02:00:00 - 08/01/2015 03:00:00","BZN|IT-North","Without sequence","40.03","",""
"08/01/2015 03:00:00 - 08/01/2015 04:00:00","BZN|IT-North","Without sequence","38.85","",""
"08/01/2015 04:00:00 - 08/01/2015 05:00:00","BZN|IT-North","Without sequence","39.1","",""
"08/01/2015 05:00:00 - 08/01/2015 06:00:00","BZN|IT-North","Without sequence","44.41","",""
"08/01/2015 06:00:00 - 08/01/2015 07:00:00","BZN|IT-North","Without sequence","60.0","",""
"08/01/2015 07:00:00 - 08/01/2015 08:00:00","BZN|IT-North","Without sequence","65.66","",""
"08/01/2015 08:00:00 - 08/01/2015 09:00:00","BZN|IT-North","Without sequence","78.24","",""
"08/01/2015 09:00:00 - 08/01/2015 10:00:00","BZN|IT-North","Without sequence","76.0","",""
"08/01/2015 10:00:00 - 08/01/2015 11:00:00","BZN|IT-North","Without sequence","71.35","",""
"08/01/2015 11:00:00 - 08/01/2015 12:00:00","BZN|IT-North","Without sequence","66.95","",""
"08/01/2015 12:00:00 - 08/01/2015 13:00:00","BZN|IT-North","Without sequence","57.75","",""
"08/01/2015 13:00:00 - 08/01/2015 14:00:00","BZN|IT-North","Without sequence","57.89","",""
"08/01/2015 14:00:00 - 08/01/2015 15:00:00","BZN|IT-North","Without sequence","65.15","",""
"08/01/2015 15:00:00 - 08/01/2015 16:00:00","BZN|IT-North","Without sequence","65.0","",""
"08/01/2015 16:00:00 - 08/01/2015 17:00:00","BZN|IT-North","Without sequence","65.99","",""
"08/01/2015 17:00:00 - 08/01/2015 18:00:00","BZN|IT-North","Without sequence","67.08","",""
"08/01/2015 18:00:00 - 08/01/2015 19:00:00","BZN|IT-North","Without sequence","64.0","",""
"08/01/2015 19:00:00 - 08/01/2015 20:00:00","BZN|IT-North","Without sequence","62.0","",""
"08/01/2015 20:00:00 - 08/01/2015 21:00:00","BZN|IT-North","Without sequence","57.2","",""
"08/01/2015 21:00:00 - 08/01/2015 22:00:00","BZN|IT-North","Without sequence","51.01","",""
"08/01/2015 22:00:00 - 08/01/2015 23:00:00","BZN|IT-North","Without sequence","50.26","",""
"08/01/2015 23:00:00 - 09/01/2015 00:00:00","BZN|IT-North","Without sequence","48.9","",""
"09/01/2015 00:00:00 - 09/01/2015 01:00:00","BZN|IT-North","Without sequence","44.89","",""
"09/01/2015 01:00:00 - 09/01/2015 02:00:00","BZN|IT-North","Without sequence","41.1","",""
"09/01/2015 02:00:00 - 09/01/2015 03:00:00","BZN|IT-North","Without sequence","40.8","",""
"09/01/2015 03:00:00 - 09/01/2015 04:00:00","BZN|IT-North","Without sequence","40.03","",""
"09/01/2015 04:00:00 - 09/01/2015 05:00:00","BZN|IT-North","Without sequence","40.8","",""
"09/01/2015 05:00:00 - 09/01/2015 06:00:00","BZN|IT-North","Without sequence","46.21","",""
"09/01/2015 06:00:00 - 09/01/2015 07:00:00","BZN|IT-North","Without sequence","52.04","",""
"09/01/2015 07:00:00 - 09/01/2015 08:00:00","BZN|IT-North","Without sequence","60.03","",""
"09/01/2015 08:00:00 - 09/01/2015 09:00:00","BZN|IT-North","Without sequence","69.65","",""
"09/01/2015 09:00:00 - 09/01/2015 10:00:00","BZN|IT-North","Without sequence","71.94","",""
"09/01/2015 10:00:00 - 09/01/2015 11:00:00","BZN|IT-North","Without sequence","65.39","",""
"09/01/2015 11:00:00 - 09/01/2015 12:00:00","BZN|IT-North","Without sequence","63.98","",""
"09/01/2015 12:00:00 - 09/01/2015 13:00:00","BZN|IT-North","Without sequence","52.44","",""
"09/01/2015 13:00:00 - 09/01/2015 14:00:00","BZN|IT-North","Without sequence","51.05","",""
"09/01/2015 14:00:00 - 09/01/2015 15:00:00","BZN|IT-North","Without sequence","54.45","",""
"09/01/2015 15:00:00 - 09/01/2015 16:00:00","BZN|IT-North","Without sequence","58.0","",""
"09/01/2015 16:00:00 - 09/01/2015 17:00:00","BZN|IT-North","Without sequence","61.0","",""
"09/01/2015 17:00:00 - 09/01/2015 18:00:00","BZN|IT-North","Without sequence","65.04","",""
"09/01/2015 18:00:00 - 09/01/2015 19:00:00","BZN|IT-North","Without sequence","63.98","",""
"09/01/2015 19:00:00 - 09/01/2015 20:00:00","BZN|IT-North","Without sequence","58.43","",""
"09/01/2015 20:00:00 - 09/01/2015 21:00:00","BZN|IT-North","Without sequence","51.8","",""
"09/01/2015 21:00:00 - 09/01/2015 22:00:00","BZN|IT-North","Without sequence","50.4","",""
"09/01/2015 22:00:00 - 09/01/2015 23:00:00","BZN|IT-North","Without sequence","48.8","",""
"09/01/2015 23:00:00 - 10/01/2015 00:00:00","BZN|IT-North","Without sequence","44.96","",""
"10/01/2015 00:00:00 - 10/01/2015 01:00:00","BZN|IT-North","Without sequence","42.49","",""
"10/01/2015 01:00:00 - 10/01/2015 02:00:00","BZN|IT-North","Without sequence","38.8","",""
"10/01/2015 02:00:00 - 10/01/2015 03:00:00","BZN|IT-North","Without sequence","34.51","",""
"10/01/2015 03:00:00 - 10/01/2015 04:00:00","BZN|IT-North","Without sequence","33.35","",""
"10/01/2015 04:00:00 - 10/01/2015 05:00:00","BZN|IT-North","Without sequence","32.68","",""
"10/01/2015 05:00:00 - 10/01/2015 06:00:00","BZN|IT-North","Without sequence","34.51","",""
"10/01/2015 06:00:00 - 10/01/2015 07:00:00","BZN|IT-North","Without sequence","42.99","",""
"10/01/2015 07:00:00 - 10/01/2015 08:00:00","BZN|IT-North","Without sequence","49.11","",""
"10/01/2015 08:00:00 - 10/01/2015 09:00:00","BZN|IT-North","Without sequence","50.16","",""
"10/01/2015 09:00:00 - 10/01/2015 10:00:00","BZN|IT-North","Without sequence","49.28","",""
"10/01/2015 10:00:00 - 10/01/2015 11:00:00","BZN|IT-North","Without sequence","47.01","",""
"10/01/2015 11:00:00 - 10/01/2015 12:00:00","BZN|IT-North","Without sequence","44.49","",""
"10/01/2015 12:00:00 - 10/01/2015 13:00:00","BZN|IT-North","Without sequence","40.78","",""
"10/01/2015 13:00:00 - 10/01/2015 14:00:00","BZN|IT-North","Without sequence","38.0","",""
"10/01/2015 14:00:00 - 10/01/2015 15:00:00","BZN|IT-North","Without sequence","39.46","",""
"10/01/2015 15:00:00 - 10/01/2015 16:00:00","BZN|IT-North","Without sequence","45.0","",""
"10/01/2015 16:00:00 - 10/01/2015 17:00:00","BZN|IT-North","Without sequence","47.72","",""
"10/01/2015 17:00:00 - 10/01/2015 18:00:00","BZN|IT-North","Without sequence","53.1","",""
"10/01/2015 18:00:00 - 10/01/2015 19:00:00","BZN|IT-North","Without sequence","52.84","",""
"10/01/2015 19:00:00 - 10/01/2015 20:00:00","BZN|IT-North","Without sequence","51.95","",""
"10/01/2015 20:00:00 - 10/01/2015 21:00:00","BZN|IT-North","Without sequence","49.0","",""
"10/01/2015 21:00:00 - 10/01/2015 22:00:00","BZN|IT-North","Without sequence","46.44","",""
"10/01/2015 22:00:00 - 10/01/2015 23:00:00","BZN|IT-North","Without sequence","44.49","",""
"10/01/2015 23:00:00 - 11/01/2015 00:00:00","BZN|IT-North","Without sequence","40.83","",""
"11/01/2015 00:00:00 - 11/01/2015 01:00:00","BZN|IT-North","Without sequence","39.24","",""
"11/01/2015 01:00:00 - 11/01/2015 02:00:00","BZN|IT-North","Without sequence","34.45","",""
"11/01/2015 02:00:00 - 11/01/2015 03:00:00","BZN|IT-North","Without sequence","27.74","",""
"11/01/2015 03:00:00 - 11/01/2015 04:00:00","BZN|IT-North","Without sequence","20.0","",""
"11/01/2015 04:00:00 - 11/01/2015 05:00:00","BZN|IT-North","Without sequence","20.0","",""
"11/01/2015 05:00:00 - 11/01/2015 06:00:00","BZN|IT-North","Without sequence","25.01","",""
"11/01/2015 06:00:00 - 11/01/2015 07:00:00","BZN|IT-North","Without sequence","33.76","",""
"11/01/2015 07:00:00 - 11/01/2015 08:00:00","BZN|IT-North","Without sequence","37.27","",""
"11/01/2015 08:00:00 - 11/01/2015 09:00:00","BZN|IT-North","Without sequence","38.78","",""
"11/01/2015 09:00:00 - 11/01/2015 10:00:00","BZN|IT-North","Without sequence","40.01","",""
"11/01/2015 10:00:00 - 11/01/2015 11:00:00","BZN|IT-North","Without sequence","37.0","",""
"11/01/2015 11:00:00 - 11/01/2015 12:00:00","BZN|IT-North","Without sequence","34.51","",""
"11/01/2015 12:00:00 - 11/01/2015 13:00:00","BZN|IT-North","Without sequence","33.76","",""
"11/01/2015 13:00:00 - 11/01/2015 14:00:00","BZN|IT-North","Without sequence","28.0","",""
"11/01/2015 14:00:00 - 11/01/2015 15:00:00","BZN|IT-North","Without sequence","30.2","",""
"11/01/2015 15:00:00 - 11/01/2015 16:00:00","BZN|IT-North","Without sequence","35.51","",""
"11/01/2015 16:00:00 - 11/01/2015 17:00:00","BZN|IT-North","Without sequence","44.53","",""
"11/01/2015 17:00:00 - 11/01/2015 18:00:00","BZN|IT-North","Without sequence","53.48","",""
"11/01/2015 18:00:00 - 11/01/2015 19:00:00","BZN|IT-North","Without sequence","55.0","",""
"11/01/2015 19:00:00 - 11/01/2015 20:00:00","BZN|IT-North","Without sequence","58.71","",""
"11/01/2015 20:00:00 - 11/01/2015 21:00:00","BZN|IT-North","Without sequence","55.6","",""
"11/01/2015 21:00:00 - 11/01/2015 22:00:00","BZN|IT-North","Without sequence","49.21","",""
"11/01/2015 22:00:00 - 11/01/2015 23:00:00","BZN|IT-North","Without sequence","45.01","",""
"11/01/2015 23:00:00 - 12/01/2015 00:00:00","BZN|IT-North","Without sequence","38.96","",""
"12/01/2015 00:00:00 - 12/01/2015 01:00:00","BZN|IT-North","Without sequence","33.78","",""
"12/01/2015 01:00:00 - 12/01/2015 02:00:00","BZN|IT-North","Without sequence","28.3","",""
"12/01/2015 02:00:00 - 12/01/2015 03:00:00","BZN|IT-North","Without sequence","22.08","",""
"12/01/2015 03:00:00 - 12/01/2015 04:00:00","BZN|IT-North","Without sequence","19.8","",""
"12/01/2015 04:00:00 - 12/01/2015 05:00:00","BZN|IT-North","Without sequence","25.0","",""
"12/01/2015 05:00:00 - 12/01/2015 06:00:00","BZN|IT-North","Without sequence","33.62","",""
"12/01/2015 06:00:00 - 12/01/2015 07:00:00","BZN|IT-North","Without sequence","48.07","",""
"12/01/2015 07:00:00 - 12/01/2015 08:00:00","BZN|IT-North","Without sequence","55.23","",""
"12/01/2015 08:00:00 - 12/01/2015 09:00:00","BZN|IT-North","Without sequence","65.0","",""
"12/01/2015 09:00:00 - 12/01/2015 10:00:00","BZN|IT-North","Without sequence","61.28","",""
"12/01/2015 10:00:00 - 12/01/2015 11:00:00","BZN|IT-North","Without sequence","54.28","",""
"12/01/2015 11:00:00 - 12/01/2015 12:00:00","BZN|IT-North","Without sequence","53.36","",""
"12/01/2015 12:00:00 - 12/01/2015 13:00:00","BZN|IT-North","Without sequence","47.88","",""
"12/01/2015 13:00:00 - 12/01/2015 14:00:00","BZN|IT-North","Without sequence","48.36","",""
"12/01/2015 14:00:00 - 12/01/2015 15:00:00","BZN|IT-North","Without sequence","52.69","",""
"12/01/2015 15:00:00 - 12/01/2015 16:00:00","BZN|IT-North","Without sequence","57.35","",""
"12/01/2015 16:00:00 - 12/01/2015 17:00:00","BZN|IT-North","Without sequence","59.21","",""
"12/01/2015 17:00:00 - 12/01/2015 18:00:00","BZN|IT-North","Without sequence","61.82","",""
"12/01/2015 18:00:00 - 12/01/2015 19:00:00","BZN|IT-North","Without sequence","59.8","",""
"12/01/2015 19:00:00 - 12/01/2015 20:00:00","BZN|IT-North","Without sequence","55.5","",""
"12/01/2015 20:00:00 - 12/01/2015 21:00:00","BZN|IT-North","Without sequence","51.7","",""
"12/01/2015 21:00:00 - 12/01/2015 22:00:00","BZN|IT-North","Without sequence","51.52","",""
"12/01/2015 22:00:00 - 12/01/2015 23:00:00","BZN|IT-North","Without sequence","48.93","",""
"12/01/2015 23:00:00 - 13/01/2015 00:00:00","BZN|IT-North","Without sequence","45.74","",""
"13/01/2015 00:00:00 - 13/01/2015 01:00:00","BZN|IT-North","Without sequence","44.2","",""
"13/01/2015 01:00:00 - 13/01/2015 02:00:00","BZN|IT-North","Without sequence","41.53","",""
"13/01/2015 02:00:00 - 13/01/2015 03:00:00","BZN|IT-North","Without sequence","40.78","",""
"13/01/2015 03:00:00 - 13/01/2015 04:00:00","BZN|IT-North","Without sequence","40.29","",""
"13/01/2015 04:00:00 - 13/01/2015 05:00:00","BZN|IT-North","Without sequence","41.53","",""
"13/01/2015 05:00:00 - 13/01/2015 06:00:00","BZN|IT-North","Without sequence","46.59","",""
"13/01/2015 06:00:00 - 13/01/2015 07:00:00","BZN|IT-North","Without sequence","51.54","",""
"13/01/2015 07:00:00 - 13/01/2015 08:00:00","BZN|IT-North","Without sequence","57.03","",""
"13/01/2015 08:00:00 - 13/01/2015 09:00:00","BZN|IT-North","Without sequence","69.16","",""
"13/01/2015 09:00:00 - 13/01/2015 10:00:00","BZN|IT-North","Without sequence","64.97","",""
"13/01/2015 10:00:00 - 13/01/2015 11:00:00","BZN|IT-North","Without sequence","59.95","",""
"13/01/2015 11:00:00 - 13/01/2015 12:00:00","BZN|IT-North","Without sequence","55.39","",""
"13/01/2015 12:00:00 - 13/01/2015 13:00:00","BZN|IT-North","Without sequence","49.44","",""
"13/01/2015 13:00:00 - 13/01/2015 14:00:00","BZN|IT-North","Without sequence","49.04","",""
"13/01/2015 14:00:00 - 13/01/2015 15:00:00","BZN|IT-North","Without sequence","53.16","",""
"13/01/2015 15:00:00 - 13/01/2015 16:00:00","BZN|IT-North","Without sequence","57.81","",""
"13/01/2015 16:00:00 - 13/01/2015 17:00:00","BZN|IT-North","Without sequence","60.21","",""
"13/01/2015 17:00:00 - 13/01/2015 18:00:00","BZN|IT-North","Without sequence","64.49","",""
"13/01/2015 18:00:00 - 13/01/2015 19:00:00","BZN|IT-North","Without sequence","62.08","",""
"13/01/2015 19:00:00 - 13/01/2015 20:00:00","BZN|IT-North","Without sequence","57.3","",""
"13/01/2015 20:00:00 - 13/01/2015 21:00:00","BZN|IT-North","Without sequence","51.56","",""
"13/01/2015 21:00:00 - 13/01/2015 22:00:00","BZN|IT-North","Without sequence","50.02","",""
"13/01/2015 22:00:00 - 13/01/2015 23:00:00","BZN|IT-North","Without sequence","49.37","",""
"13/01/2015 23:00:00 - 14/01/2015 00:00:00","BZN|IT-North","Without sequence","48.47","",""
"14/01/2015 00:00:00 - 14/01/2015 01:00:00","BZN|IT-North","Without sequence","42.78","",""
"14/01/2015 01:00:00 - 14/01/2015 02:00:00","BZN|IT-North","Without sequence","39.0","",""
"14/01/2015 02:00:00 - 14/01/2015 03:00:00","BZN|IT-North","Without sequence","38.0","",""
"14/01/2015 03:00:00 - 14/01/2015 04:00:00","BZN|IT-North","Without sequence","38.0","",""
"14/01/2015 04:00:00 - 14/01/2015 05:00:00","BZN|IT-North","Without sequence","40.21","",""
"14/01/2015 05:00:00 - 14/01/2015 06:00:00","BZN|IT-North","Without sequence","43.53","",""
"14/01/2015 06:00:00 - 14/01/2015 07:00:00","BZN|IT-North","Without sequence","47.92","",""
"14/01/2015 07:00:00 - 14/01/2015 08:00:00","BZN|IT-North","Without sequence","54.56","",""
"14/01/2015 08:00:00 - 14/01/2015 09:00:00","BZN|IT-North","Without sequence","64.42","",""
"14/01/2015 09:00:00 - 14/01/2015 10:00:00","BZN|IT-North","Without sequence","59.99","",""
"14/01/2015 10:00:00 - 14/01/2015 11:00:00","BZN|IT-North","Without sequence","54.87","",""
"14/01/2015 11:00:00 - 14/01/2015 12:00:00","BZN|IT-North","Without sequence","52.73","",""
"14/01/2015 12:00:00 - 14/01/2015 13:00:00","BZN|IT-North","Without sequence","48.12","",""
"14/01/2015 13:00:00 - 14/01/2015 14:00:00","BZN|IT-North","Without sequence","48.0","",""
"14/01/2015 14:00:00 - 14/01/2015 15:00:00","BZN|IT-North","Without sequence","50.37","",""
"14/01/2015 15:00:00 - 14/01/2015 16:00:00","BZN|IT-North","Without sequence","53.45","",""
"14/01/2015 16:00:00 - 14/01/2015 17:00:00","BZN|IT-North","Without sequence","57.04","",""
"14/01/2015 17:00:00 - 14/01/2015 18:00:00","BZN|IT-North","Without sequence","60.99","",""
"14/01/2015 18:00:00 - 14/01/2015 19:00:00","BZN|IT-North","Without sequence","60.12","",""
"14/01/2015 19:00:00 - 14/01/2015 20:00:00","BZN|IT-North","Without sequence","55.8","",""
"14/01/2015 20:00:00 - 14/01/2015 21:00:00","BZN|IT-North","Without sequence","50.88","",""
"14/01/2015 21:00:00 - 14/01/2015 22:00:00","BZN|IT-North","Without sequence","49.5","",""
"14/01/2015 22:00:00 - 14/01/2015 23:00:00","BZN|IT-North","Without sequence","48.0","",""
"14/01/2015 23:00:00 - 15/01/2015 00:00:00","BZN|IT-North","Without sequence","44.21","",""
"15/01/2015 00:00:00 - 15/01/2015 01:00:00","BZN|IT-North","Without sequence","43.83","",""
"15/01/2015 01:00:00 - 15/01/2015 02:00:00","BZN|IT-North","Without sequence","41.0","",""
"15/01/2015 02:00:00 - 15/01/2015 03:00:00","BZN|IT-North","Without sequence","39.0","",""
"15/01/2015 03:00:00 - 15/01/2015 04:00:00","BZN|IT-North","Without sequence","39.0","",""
"15/01/2015 04:00:00 - 15/01/2015 05:00:00","BZN|IT-North","Without sequence","41.0","",""
"15/01/2015 05:00:00 - 15/01/2015 06:00:00","BZN|IT-North","Without sequence","45.53","",""
"15/01/2015 06:00:00 - 15/01/2015 07:00:00","BZN|IT-North","Without sequence","50.32","",""
"15/01/2015 07:00:00 - 15/01/2015 08:00:00","BZN|IT-North","Without sequence","58.83","",""
"15/01/2015 08:00:00 - 15/01/2015 09:00:00","BZN|IT-North","Without sequence","69.96","",""
"15/01/2015 09:00:00 - 15/01/2015 10:00:00","BZN|IT-North","Without sequence","66.73","",""
"15/01/2015 10:00:00 - 15/01/2015 11:00:00","BZN|IT-North","Without sequence","61.51","",""
"15/01/2015 11:00:00 - 15/01/2015 12:00:00","BZN|IT-North","Without sequence","56.72","",""
"15/01/2015 12:00:00 - 15/01/2015 13:00:00","BZN|IT-North","Without sequence","50.0","",""
"15/01/2015 13:00:00 - 15/01/2015 14:00:00","BZN|IT-North","Without sequence","49.95","",""
"15/01/2015 14:00:00 - 15/01/2015 15:00:00","BZN|IT-North","Without sequence","53.12","",""
"15/01/2015 15:00:00 - 15/01/2015 16:00:00","BZN|IT-North","Without sequence","54.27","",""
"15/01/2015 16:00:00 - 15/01/2015 17:00:00","BZN|IT-North","Without sequence","57.35","",""
"15/01/2015 17:00:00 - 15/01/2015 18:00:00","BZN|IT-North","Without sequence","63.99","",""
"15/01/2015 18:00:00 - 15/01/2015 19:00:00","BZN|IT-North","Without sequence","61.0","",""
"15/01/2015 19:00:00 - 15/01/2015 20:00:00","BZN|IT-North","Without sequence","56.34","",""
"15/01/2015 20:00:00 - 15/01/2015 21:00:00","BZN|IT-North","Without sequence","52.2","",""
"15/01/2015 21:00:00 - 15/01/2015 22:00:00","BZN|IT-North","Without sequence","50.66","",""
"15/01/2015 22:00:00 - 15/01/2015 23:00:00","BZN|IT-North","Without sequence","48.4","",""
"15/01/2015 23:00:00 - 16/01/2015 00:00:00","BZN|IT-North","Without sequence","43.79","",""
"16/01/2015 00:00:00 - 16/01/2015 01:00:00","BZN|IT-North","Without sequence","43.53","",""
"16/01/2015 01:00:00 - 16/01/2015 02:00:00","BZN|IT-North","Without sequence","40.0","",""
"16/01/2015 02:00:00 - 16/01/2015 03:00:00","BZN|IT-North","Without sequence","38.0","",""
"16/01/2015 03:00:00 - 16/01/2015 04:00:00","BZN|IT-North","Without sequence","37.76","",""
"16/01/2015 04:00:00 - 16/01/2015 05:00:00","BZN|IT-North","Without sequence","38.51","",""
"16/01/2015 05:00:00 - 16/01/2015 06:00:00","BZN|IT-North","Without sequence","42.78","",""
"16/01/2015 06:00:00 - 16/01/2015 07:00:00","BZN|IT-North","Without sequence","48.38","",""
