"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2018 23:00:00 - 03/01/2018 00:00:00","BZN|CH","Without sequence","42.92","",""
"03/01/2018 00:00:00 - 03/01/2018 01:00:00","BZN|CH","Without sequence","34.3","",""
"03/01/2018 01:00:00 - 03/01/2018 02:00:00","BZN|CH","Without sequence","29.04","",""
"03/01/2018 02:00:00 - 03/01/2018 03:00:00","BZN|CH","Without sequence","25.54","",""
"03/01/2018 03:00:00 - 03/01/2018 04:00:00","BZN|CH","Without sequence","23.43","",""
"03/01/2018 04:00:00 - 03/01/2018 05:00:00","BZN|CH","Without sequence","30.76","",""
"03/01/2018 05:00:00 - 03/01/2018 06:00:00","BZN|CH","Without sequence","36.42","",""
"03/01/2018 06:00:00 - 03/01/2018 07:00:00","BZN|CH","Without sequence","45.55","",""
"03/01/2018 07:00:00 - 03/01/2018 08:00:00","BZN|CH","Without sequence","55.03","",""
"03/01/2018 08:00:00 - 03/01/2018 09:00:00","BZN|CH","Without sequence","58.75","",""
"03/01/2018 09:00:00 - 03/01/2018 10:00:00","BZN|CH","Without sequence","58.25","",""
"03/01/2018 10:00:00 - 03/01/2018 11:00:00","BZN|CH","Without sequence","57.94","",""
"03/01/2018 11:00:00 - 03/01/2018 12:00:00","BZN|CH","Without sequence","56.81","",""
"03/01/2018 12:00:00 - 03/01/2018 13:00:00","BZN|CH","Without sequence","53.27","",""
"03/01/2018 13:00:00 - 03/01/2018 14:00:00","BZN|CH","Without sequence","52.93","",""
"03/01/2018 14:00:00 - 03/01/2018 15:00:00","BZN|CH","Without sequence","54.47","",""
"03/01/2018 15:00:00 - 03/01/2018 16:00:00","BZN|CH","Without sequence","56.2","",""
"03/01/2018 16:00:00 - 03/01/2018 17:00:00","BZN|CH","Without sequence","57.5","",""
"03/01/2018 17:00:00 - 03/01/2018 18:00:00","BZN|CH","Without sequence","58.06","",""
"03/01/2018 18:00:00 - 03/01/2018 19:00:00","BZN|CH","Without sequence","58.06","",""
"03/01/2018 19:00:00 - 03/01/2018 20:00:00","BZN|CH","Without sequence","58.05","",""
"03/01/2018 20:00:00 - 03/01/2018 21:00:00","BZN|CH","Without sequence","52.94","",""
"03/01/2018 21:00:00 - 03/01/2018 22:00:00","BZN|CH","Without sequence","48.36","",""
"03/01/2018 22:00:00 - 03/01/2018 23:00:00","BZN|CH","Without sequence","45.51","",""
"03/01/2018 23:00:00 - 04/01/2018 00:00:00","BZN|CH","Without sequence","41.03","",""
"04/01/2018 00:00:00 - 04/01/2018 01:00:00","BZN|CH","Without sequence","38.27","",""
"04/01/2018 01:00:00 - 04/01/2018 02:00:00","BZN|CH","Without sequence","31.06","",""
"04/01/2018 02:00:00 - 04/01/2018 03:00:00","BZN|CH","Without sequence","24.94","",""
"04/01/2018 03:00:00 - 04/01/2018 04:00:00","BZN|CH","Without sequence","23.67","",""
"04/01/2018 04:00:00 - 04/01/2018 05:00:00","BZN|CH","Without sequence","28.08","",""
"04/01/2018 05:00:00 - 04/01/2018 06:00:00","BZN|CH","Without sequence","39.21","",""
"04/01/2018 06:00:00 - 04/01/2018 07:00:00","BZN|CH","Without sequence","46.97","",""
"04/01/2018 07:00:00 - 04/01/2018 08:00:00","BZN|CH","Without sequence","56.38","",""
"04/01/2018 08:00:00 - 04/01/2018 09:00:00","BZN|CH","Without sequence","57.5","",""
"04/01/2018 09:00:00 - 04/01/2018 10:00:00","BZN|CH","Without sequence","57.55","",""
"04/01/2018 10:00:00 - 04/01/2018 11:00:00","BZN|CH","Without sequence","56.69","",""
"04/01/2018 11:00:00 - 04/01/2018 12:00:00","BZN|CH","Without sequence","54.92","",""
"04/01/2018 12:00:00 - 04/01/2018 13:00:00","BZN|CH","Without sequence","53.21","",""
"04/01/2018 13:00:00 - 04/01/2018 14:00:00","BZN|CH","Without sequence","52.32","",""
"04/01/2018 14:00:00 - 04/01/2018 15:00:00","BZN|CH","Without sequence","54.2","",""
"04/01/2018 15:00:00 - 04/01/2018 16:00:00","BZN|CH","Without sequence","55.97","",""
"04/01/2018 16:00:00 - 04/01/2018 17:00:00","BZN|CH","Without sequence","56.61","",""
"04/01/2018 17:00:00 - 04/01/2018 18:00:00","BZN|CH","Without sequence","54.9","",""
"04/01/2018 18:00:00 - 04/01/2018 19:00:00","BZN|CH","Without sequence","54.46","",""
"04/01/2018 19:00:00 - 04/01/2018 20:00:00","BZN|CH","Without sequence","54.15","",""
"04/01/2018 20:00:00 - 04/01/2018 21:00:00","BZN|CH","Without sequence","54.5","",""
"04/01/2018 21:00:00 - 04/01/2018 22:00:00","BZN|CH","Without sequence","52.1","",""
"04/01/2018 22:00:00 - 04/01/2018 23:00:00","BZN|CH","Without sequence","47.66","",""
"04/01/2018 23:00:00 - 05/01/2018 00:00:00","BZN|CH","Without sequence","44.03","",""
"05/01/2018 00:00:00 - 05/01/2018 01:00:00","BZN|CH","Without sequence","36.66","",""
"05/01/2018 01:00:00 - 05/01/2018 02:00:00","BZN|CH","Without sequence","30.0","",""
"05/01/2018 02:00:00 - 05/01/2018 03:00:00","BZN|CH","Without sequence","23.98","",""
"05/01/2018 03:00:00 - 05/01/2018 04:00:00","BZN|CH","Without sequence","23.1","",""
"05/01/2018 04:00:00 - 05/01/2018 05:00:00","BZN|CH","Without sequence","25.28","",""
"05/01/2018 05:00:00 - 05/01/2018 06:00:00","BZN|CH","Without sequence","36.51","",""
"05/01/2018 06:00:00 - 05/01/2018 07:00:00","BZN|CH","Without sequence","42.47","",""
"05/01/2018 07:00:00 - 05/01/2018 08:00:00","BZN|CH","Without sequence","50.82","",""
"05/01/2018 08:00:00 - 05/01/2018 09:00:00","BZN|CH","Without sequence","54.31","",""
"05/01/2018 09:00:00 - 05/01/2018 10:00:00","BZN|CH","Without sequence","54.37","",""
"05/01/2018 10:00:00 - 05/01/2018 11:00:00","BZN|CH","Without sequence","53.68","",""
"05/01/2018 11:00:00 - 05/01/2018 12:00:00","BZN|CH","Without sequence","53.1","",""
"05/01/2018 12:00:00 - 05/01/2018 13:00:00","BZN|CH","Without sequence","51.83","",""
"05/01/2018 13:00:00 - 05/01/2018 14:00:00","BZN|CH","Without sequence","49.99","",""
"05/01/2018 14:00:00 - 05/01/2018 15:00:00","BZN|CH","Without sequence","50.15","",""
"05/01/2018 15:00:00 - 05/01/2018 16:00:00","BZN|CH","Without sequence","52.03","",""
"05/01/2018 16:00:00 - 05/01/2018 17:00:00","BZN|CH","Without sequence","52.91","",""
"05/01/2018 17:00:00 - 05/01/2018 18:00:00","BZN|CH","Without sequence","54.25","",""
"05/01/2018 18:00:00 - 05/01/2018 19:00:00","BZN|CH","Without sequence","52.62","",""
"05/01/2018 19:00:00 - 05/01/2018 20:00:00","BZN|CH","Without sequence","50.03","",""
"05/01/2018 20:00:00 - 05/01/2018 21:00:00","BZN|CH","Without sequence","43.0","",""
"05/01/2018 21:00:00 - 05/01/2018 22:00:00","BZN|CH","Without sequence","39.99","",""
"05/01/2018 22:00:00 - 05/01/2018 23:00:00","BZN|CH","Without sequence","43.11","",""
"05/01/2018 23:00:00 - 06/01/2018 00:00:00","BZN|CH","Without sequence","39.49","",""
"06/01/2018 00:00:00 - 06/01/2018 01:00:00","BZN|CH","Without sequence","35.2","",""
"06/01/2018 01:00:00 - 06/01/2018 02:00:00","BZN|CH","Without sequence","29.26","",""
"06/01/2018 02:00:00 - 06/01/2018 03:00:00","BZN|CH","Without sequence","24.32","",""
"06/01/2018 03:00:00 - 06/01/2018 04:00:00","BZN|CH","Without sequence","22.68","",""
"06/01/2018 04:00:00 - 06/01/2018 05:00:00","BZN|CH","Without sequence","22.47","",""
"06/01/2018 05:00:00 - 06/01/2018 06:00:00","BZN|CH","Without sequence","29.31","",""
"06/01/2018 06:00:00 - 06/01/2018 07:00:00","BZN|CH","Without sequence","35.16","",""
"06/01/2018 07:00:00 - 06/01/2018 08:00:00","BZN|CH","Without sequence","35.36","",""
"06/01/2018 08:00:00 - 06/01/2018 09:00:00","BZN|CH","Without sequence","36.75","",""
"06/01/2018 09:00:00 - 06/01/2018 10:00:00","BZN|CH","Without sequence","38.01","",""
"06/01/2018 10:00:00 - 06/01/2018 11:00:00","BZN|CH","Without sequence","38.09","",""
"06/01/2018 11:00:00 - 06/01/2018 12:00:00","BZN|CH","Without sequence","39.02","",""
"06/01/2018 12:00:00 - 06/01/2018 13:00:00","BZN|CH","Without sequence","39.07","",""
"06/01/2018 13:00:00 - 06/01/2018 14:00:00","BZN|CH","Without sequence","39.05","",""
"06/01/2018 14:00:00 - 06/01/2018 15:00:00","BZN|CH","Without sequence","38.28","",""
"06/01/2018 15:00:00 - 06/01/2018 16:00:00","BZN|CH","Without sequence","38.35","",""
"06/01/2018 16:00:00 - 06/01/2018 17:00:00","BZN|CH","Without sequence","39.71","",""
"06/01/2018 17:00:00 - 06/01/2018 18:00:00","BZN|CH","Without sequence","46.93","",""
"06/01/2018 18:00:00 - 06/01/2018 19:00:00","BZN|CH","Without sequence","51.9","",""
"06/01/2018 19:00:00 - 06/01/2018 20:00:00","BZN|CH","Without sequence","51.84","",""
"06/01/2018 20:00:00 - 06/01/2018 21:00:00","BZN|CH","Without sequence","48.35","",""
"06/01/2018 21:00:00 - 06/01/2018 22:00:00","BZN|CH","Without sequence","45.18","",""
"06/01/2018 22:00:00 - 06/01/2018 23:00:00","BZN|CH","Without sequence","45.36","",""
"06/01/2018 23:00:00 - 07/01/2018 00:00:00","BZN|CH","Without sequence","38.03","",""
"07/01/2018 00:00:00 - 07/01/2018 01:00:00","BZN|CH","Without sequence","25.05","",""
"07/01/2018 01:00:00 - 07/01/2018 02:00:00","BZN|CH","Without sequence","17.89","",""
"07/01/2018 02:00:00 - 07/01/2018 03:00:00","BZN|CH","Without sequence","17.39","",""
"07/01/2018 03:00:00 - 07/01/2018 04:00:00","BZN|CH","Without sequence","14.43","",""
"07/01/2018 04:00:00 - 07/01/2018 05:00:00","BZN|CH","Without sequence","14.45","",""
"07/01/2018 05:00:00 - 07/01/2018 06:00:00","BZN|CH","Without sequence","31.15","",""
"07/01/2018 06:00:00 - 07/01/2018 07:00:00","BZN|CH","Without sequence","30.85","",""
"07/01/2018 07:00:00 - 07/01/2018 08:00:00","BZN|CH","Without sequence","16.5","",""
"07/01/2018 08:00:00 - 07/01/2018 09:00:00","BZN|CH","Without sequence","25.14","",""
"07/01/2018 09:00:00 - 07/01/2018 10:00:00","BZN|CH","Without sequence","23.91","",""
"07/01/2018 10:00:00 - 07/01/2018 11:00:00","BZN|CH","Without sequence","22.54","",""
"07/01/2018 11:00:00 - 07/01/2018 12:00:00","BZN|CH","Without sequence","24.15","",""
"07/01/2018 12:00:00 - 07/01/2018 13:00:00","BZN|CH","Without sequence","23.69","",""
"07/01/2018 13:00:00 - 07/01/2018 14:00:00","BZN|CH","Without sequence","23.02","",""
"07/01/2018 14:00:00 - 07/01/2018 15:00:00","BZN|CH","Without sequence","20.66","",""
"07/01/2018 15:00:00 - 07/01/2018 16:00:00","BZN|CH","Without sequence","20.3","",""
"07/01/2018 16:00:00 - 07/01/2018 17:00:00","BZN|CH","Without sequence","24.15","",""
"07/01/2018 17:00:00 - 07/01/2018 18:00:00","BZN|CH","Without sequence","32.27","",""
"07/01/2018 18:00:00 - 07/01/2018 19:00:00","BZN|CH","Without sequence","46.39","",""
"07/01/2018 19:00:00 - 07/01/2018 20:00:00","BZN|CH","Without sequence","46.92","",""
"07/01/2018 20:00:00 - 07/01/2018 21:00:00","BZN|CH","Without sequence","45.45","",""
"07/01/2018 21:00:00 - 07/01/2018 22:00:00","BZN|CH","Without sequence","42.58","",""
"07/01/2018 22:00:00 - 07/01/2018 23:00:00","BZN|CH","Without sequence","45.05","",""
"07/01/2018 23:00:00 - 08/01/2018 00:00:00","BZN|CH","Without sequence","33.3","",""
"08/01/2018 00:00:00 - 08/01/2018 01:00:00","BZN|CH","Without sequence","21.95","",""
"08/01/2018 01:00:00 - 08/01/2018 02:00:00","BZN|CH","Without sequence","19.67","",""
"08/01/2018 02:00:00 - 08/01/2018 03:00:00","BZN|CH","Without sequence","19.63","",""
"08/01/2018 03:00:00 - 08/01/2018 04:00:00","BZN|CH","Without sequence","19.3","",""
"08/01/2018 04:00:00 - 08/01/2018 05:00:00","BZN|CH","Without sequence","26.67","",""
"08/01/2018 05:00:00 - 08/01/2018 06:00:00","BZN|CH","Without sequence","31.38","",""
"08/01/2018 06:00:00 - 08/01/2018 07:00:00","BZN|CH","Without sequence","46.38","",""
"08/01/2018 07:00:00 - 08/01/2018 08:00:00","BZN|CH","Without sequence","54.98","",""
"08/01/2018 08:00:00 - 08/01/2018 09:00:00","BZN|CH","Without sequence","55.18","",""
"08/01/2018 09:00:00 - 08/01/2018 10:00:00","BZN|CH","Without sequence","55.18","",""
"08/01/2018 10:00:00 - 08/01/2018 11:00:00","BZN|CH","Without sequence","55.87","",""
"08/01/2018 11:00:00 - 08/01/2018 12:00:00","BZN|CH","Without sequence","55.14","",""
"08/01/2018 12:00:00 - 08/01/2018 13:00:00","BZN|CH","Without sequence","55.04","",""
"08/01/2018 13:00:00 - 08/01/2018 14:00:00","BZN|CH","Without sequence","55.08","",""
"08/01/2018 14:00:00 - 08/01/2018 15:00:00","BZN|CH","Without sequence","55.02","",""
"08/01/2018 15:00:00 - 08/01/2018 16:00:00","BZN|CH","Without sequence","55.96","",""
"08/01/2018 16:00:00 - 08/01/2018 17:00:00","BZN|CH","Without sequence","55.48","",""
"08/01/2018 17:00:00 - 08/01/2018 18:00:00","BZN|CH","Without sequence","55.74","",""
"08/01/2018 18:00:00 - 08/01/2018 19:00:00","BZN|CH","Without sequence","55.93","",""
"08/01/2018 19:00:00 - 08/01/2018 20:00:00","BZN|CH","Without sequence","55.9","",""
"08/01/2018 20:00:00 - 08/01/2018 21:00:00","BZN|CH","Without sequence","55.72","",""
"08/01/2018 21:00:00 - 08/01/2018 22:00:00","BZN|CH","Without sequence","53.46","",""
"08/01/2018 22:00:00 - 08/01/2018 23:00:00","BZN|CH","Without sequence","50.48","",""
"08/01/2018 23:00:00 - 09/01/2018 00:00:00","BZN|CH","Without sequence","46.29","",""
"09/01/2018 00:00:00 - 09/01/2018 01:00:00","BZN|CH","Without sequence","41.33","",""
"09/01/2018 01:00:00 - 09/01/2018 02:00:00","BZN|CH","Without sequence","36.93","",""
"09/01/2018 02:00:00 - 09/01/2018 03:00:00","BZN|CH","Without sequence","31.64","",""
"09/01/2018 03:00:00 - 09/01/2018 04:00:00","BZN|CH","Without sequence","30.42","",""
"09/01/2018 04:00:00 - 09/01/2018 05:00:00","BZN|CH","Without sequence","31.02","",""
"09/01/2018 05:00:00 - 09/01/2018 06:00:00","BZN|CH","Without sequence","39.03","",""
"09/01/2018 06:00:00 - 09/01/2018 07:00:00","BZN|CH","Without sequence","50.08","",""
"09/01/2018 07:00:00 - 09/01/2018 08:00:00","BZN|CH","Without sequence","54.09","",""
"09/01/2018 08:00:00 - 09/01/2018 09:00:00","BZN|CH","Without sequence","56.08","",""
"09/01/2018 09:00:00 - 09/01/2018 10:00:00","BZN|CH","Without sequence","56.13","",""
"09/01/2018 10:00:00 - 09/01/2018 11:00:00","BZN|CH","Without sequence","55.94","",""
"09/01/2018 11:00:00 - 09/01/2018 12:00:00","BZN|CH","Without sequence","56.08","",""
"09/01/2018 12:00:00 - 09/01/2018 13:00:00","BZN|CH","Without sequence","53.87","",""
"09/01/2018 13:00:00 - 09/01/2018 14:00:00","BZN|CH","Without sequence","53.3","",""
"09/01/2018 14:00:00 - 09/01/2018 15:00:00","BZN|CH","Without sequence","54.44","",""
"09/01/2018 15:00:00 - 09/01/2018 16:00:00","BZN|CH","Without sequence","54.57","",""
"09/01/2018 16:00:00 - 09/01/2018 17:00:00","BZN|CH","Without sequence","54.56","",""
"09/01/2018 17:00:00 - 09/01/2018 18:00:00","BZN|CH","Without sequence","54.75","",""
"09/01/2018 18:00:00 - 09/01/2018 19:00:00","BZN|CH","Without sequence","53.89","",""
"09/01/2018 19:00:00 - 09/01/2018 20:00:00","BZN|CH","Without sequence","52.48","",""
"09/01/2018 20:00:00 - 09/01/2018 21:00:00","BZN|CH","Without sequence","50.51","",""
"09/01/2018 21:00:00 - 09/01/2018 22:00:00","BZN|CH","Without sequence","52.01","",""
"09/01/2018 22:00:00 - 09/01/2018 23:00:00","BZN|CH","Without sequence","49.13","",""
"09/01/2018 23:00:00 - 10/01/2018 00:00:00","BZN|CH","Without sequence","44.04","",""
"10/01/2018 00:00:00 - 10/01/2018 01:00:00","BZN|CH","Without sequence","40.08","",""
"10/01/2018 01:00:00 - 10/01/2018 02:00:00","BZN|CH","Without sequence","38.3","",""
"10/01/2018 02:00:00 - 10/01/2018 03:00:00","BZN|CH","Without sequence","36.37","",""
"10/01/2018 03:00:00 - 10/01/2018 04:00:00","BZN|CH","Without sequence","35.55","",""
"10/01/2018 04:00:00 - 10/01/2018 05:00:00","BZN|CH","Without sequence","35.76","",""
"10/01/2018 05:00:00 - 10/01/2018 06:00:00","BZN|CH","Without sequence","39.46","",""
"10/01/2018 06:00:00 - 10/01/2018 07:00:00","BZN|CH","Without sequence","49.51","",""
"10/01/2018 07:00:00 - 10/01/2018 08:00:00","BZN|CH","Without sequence","52.15","",""
"10/01/2018 08:00:00 - 10/01/2018 09:00:00","BZN|CH","Without sequence","52.02","",""
"10/01/2018 09:00:00 - 10/01/2018 10:00:00","BZN|CH","Without sequence","50.81","",""
"10/01/2018 10:00:00 - 10/01/2018 11:00:00","BZN|CH","Without sequence","50.6","",""
"10/01/2018 11:00:00 - 10/01/2018 12:00:00","BZN|CH","Without sequence","51.53","",""
"10/01/2018 12:00:00 - 10/01/2018 13:00:00","BZN|CH","Without sequence","50.75","",""
"10/01/2018 13:00:00 - 10/01/2018 14:00:00","BZN|CH","Without sequence","49.92","",""
"10/01/2018 14:00:00 - 10/01/2018 15:00:00","BZN|CH","Without sequence","49.61","",""
"10/01/2018 15:00:00 - 10/01/2018 16:00:00","BZN|CH","Without sequence","50.96","",""
"10/01/2018 16:00:00 - 10/01/2018 17:00:00","BZN|CH","Without sequence","52.43","",""
"10/01/2018 17:00:00 - 10/01/2018 18:00:00","BZN|CH","Without sequence","55.02","",""
"10/01/2018 18:00:00 - 10/01/2018 19:00:00","BZN|CH","Without sequence","55.3","",""
"10/01/2018 19:00:00 - 10/01/2018 20:00:00","BZN|CH","Without sequence","52.95","",""
"10/01/2018 20:00:00 - 10/01/2018 21:00:00","BZN|CH","Without sequence","50.1","",""
"10/01/2018 21:00:00 - 10/01/2018 22:00:00","BZN|CH","Without sequence","44.69","",""
"10/01/2018 22:00:00 - 10/01/2018 23:00:00","BZN|CH","Without sequence","44.24","",""
"10/01/2018 23:00:00 - 11/01/2018 00:00:00","BZN|CH","Without sequence","40.64","",""
"11/01/2018 00:00:00 - 11/01/2018 01:00:00","BZN|CH","Without sequence","41.12","",""
"11/01/2018 01:00:00 - 11/01/2018 02:00:00","BZN|CH","Without sequence","39.55","",""
"11/01/2018 02:00:00 - 11/01/2018 03:00:00","BZN|CH","Without sequence","38.1","",""
"11/01/2018 03:00:00 - 11/01/2018 04:00:00","BZN|CH","Without sequence","37.99","",""
"11/01/2018 04:00:00 - 11/01/2018 05:00:00","BZN|CH","Without sequence","37.61","",""
"11/01/2018 05:00:00 - 11/01/2018 06:00:00","BZN|CH","Without sequence","39.88","",""
"11/01/2018 06:00:00 - 11/01/2018 07:00:00","BZN|CH","Without sequence","48.78","",""
"11/01/2018 07:00:00 - 11/01/2018 08:00:00","BZN|CH","Without sequence","53.58","",""
"11/01/2018 08:00:00 - 11/01/2018 09:00:00","BZN|CH","Without sequence","56.4","",""
"11/01/2018 09:00:00 - 11/01/2018 10:00:00","BZN|CH","Without sequence","56.48","",""
"11/01/2018 10:00:00 - 11/01/2018 11:00:00","BZN|CH","Without sequence","56.47","",""
"11/01/2018 11:00:00 - 11/01/2018 12:00:00","BZN|CH","Without sequence","56.05","",""
"11/01/2018 12:00:00 - 11/01/2018 13:00:00","BZN|CH","Without sequence","55.26","",""
"11/01/2018 13:00:00 - 11/01/2018 14:00:00","BZN|CH","Without sequence","54.29","",""
"11/01/2018 14:00:00 - 11/01/2018 15:00:00","BZN|CH","Without sequence","54.01","",""
"11/01/2018 15:00:00 - 11/01/2018 16:00:00","BZN|CH","Without sequence","53.36","",""
"11/01/2018 16:00:00 - 11/01/2018 17:00:00","BZN|CH","Without sequence","54.6","",""
"11/01/2018 17:00:00 - 11/01/2018 18:00:00","BZN|CH","Without sequence","57.44","",""
"11/01/2018 18:00:00 - 11/01/2018 19:00:00","BZN|CH","Without sequence","57.44","",""
"11/01/2018 19:00:00 - 11/01/2018 20:00:00","BZN|CH","Without sequence","54.68","",""
"11/01/2018 20:00:00 - 11/01/2018 21:00:00","BZN|CH","Without sequence","51.09","",""
"11/01/2018 21:00:00 - 11/01/2018 22:00:00","BZN|CH","Without sequence","46.56","",""
"11/01/2018 22:00:00 - 11/01/2018 23:00:00","BZN|CH","Without sequence","47.94","",""
"11/01/2018 23:00:00 - 12/01/2018 00:00:00","BZN|CH","Without sequence","42.29","",""
"12/01/2018 00:00:00 - 12/01/2018 01:00:00","BZN|CH","Without sequence","37.09","",""
"12/01/2018 01:00:00 - 12/01/2018 02:00:00","BZN|CH","Without sequence","35.15","",""
"12/01/2018 02:00:00 - 12/01/2018 03:00:00","BZN|CH","Without sequence","34.71","",""
"12/01/2018 03:00:00 - 12/01/2018 04:00:00","BZN|CH","Without sequence","38.13","",""
"12/01/2018 04:00:00 - 12/01/2018 05:00:00","BZN|CH","Without sequence","37.55","",""
"12/01/2018 05:00:00 - 12/01/2018 06:00:00","BZN|CH","Without sequence","38.89","",""
"12/01/2018 06:00:00 - 12/01/2018 07:00:00","BZN|CH","Without sequence","46.99","",""
"12/01/2018 07:00:00 - 12/01/2018 08:00:00","BZN|CH","Without sequence","52.34","",""
"12/01/2018 08:00:00 - 12/01/2018 09:00:00","BZN|CH","Without sequence","53.57","",""
"12/01/2018 09:00:00 - 12/01/2018 10:00:00","BZN|CH","Without sequence","53.55","",""
"12/01/2018 10:00:00 - 12/01/2018 11:00:00","BZN|CH","Without sequence","53.28","",""
"12/01/2018 11:00:00 - 12/01/2018 12:00:00","BZN|CH","Without sequence","53.05","",""
"12/01/2018 12:00:00 - 12/01/2018 13:00:00","BZN|CH","Without sequence","52.05","",""
"12/01/2018 13:00:00 - 12/01/2018 14:00:00","BZN|CH","Without sequence","50.55","",""
"12/01/2018 14:00:00 - 12/01/2018 15:00:00","BZN|CH","Without sequence","50.05","",""
"12/01/2018 15:00:00 - 12/01/2018 16:00:00","BZN|CH","Without sequence","49.76","",""
"12/01/2018 16:00:00 - 12/01/2018 17:00:00","BZN|CH","Without sequence","49.55","",""
"12/01/2018 17:00:00 - 12/01/2018 18:00:00","BZN|CH","Without sequence","50.43","",""
