"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/01/2017 05:00:00 - 04/01/2017 06:00:00","BZN|CH","Without sequence","53.44","",""
"04/01/2017 06:00:00 - 04/01/2017 07:00:00","BZN|CH","Without sequence","61.08","",""
"04/01/2017 07:00:00 - 04/01/2017 08:00:00","BZN|CH","Without sequence","69.05","",""
"04/01/2017 08:00:00 - 04/01/2017 09:00:00","BZN|CH","Without sequence","71.12","",""
"04/01/2017 09:00:00 - 04/01/2017 10:00:00","BZN|CH","Without sequence","71.38","",""
"04/01/2017 10:00:00 - 04/01/2017 11:00:00","BZN|CH","Without sequence","72.15","",""
"04/01/2017 11:00:00 - 04/01/2017 12:00:00","BZN|CH","Without sequence","71.06","",""
"04/01/2017 12:00:00 - 04/01/2017 13:00:00","BZN|CH","Without sequence","70.61","",""
"04/01/2017 13:00:00 - 04/01/2017 14:00:00","BZN|CH","Without sequence","69.94","",""
"04/01/2017 14:00:00 - 04/01/2017 15:00:00","BZN|CH","Without sequence","67.68","",""
"04/01/2017 15:00:00 - 04/01/2017 16:00:00","BZN|CH","Without sequence","67.4","",""
"04/01/2017 16:00:00 - 04/01/2017 17:00:00","BZN|CH","Without sequence","69.05","",""
"04/01/2017 17:00:00 - 04/01/2017 18:00:00","BZN|CH","Without sequence","72.05","",""
"04/01/2017 18:00:00 - 04/01/2017 19:00:00","BZN|CH","Without sequence","72.96","",""
"04/01/2017 19:00:00 - 04/01/2017 20:00:00","BZN|CH","Without sequence","71.07","",""
"04/01/2017 20:00:00 - 04/01/2017 21:00:00","BZN|CH","Without sequence","66.51","",""
"04/01/2017 21:00:00 - 04/01/2017 22:00:00","BZN|CH","Without sequence","65.08","",""
"04/01/2017 22:00:00 - 04/01/2017 23:00:00","BZN|CH","Without sequence","63.08","",""
"04/01/2017 23:00:00 - 05/01/2017 00:00:00","BZN|CH","Without sequence","60.55","",""
"05/01/2017 00:00:00 - 05/01/2017 01:00:00","BZN|CH","Without sequence","57.96","",""
"05/01/2017 01:00:00 - 05/01/2017 02:00:00","BZN|CH","Without sequence","53.99","",""
"05/01/2017 02:00:00 - 05/01/2017 03:00:00","BZN|CH","Without sequence","52.07","",""
"05/01/2017 03:00:00 - 05/01/2017 04:00:00","BZN|CH","Without sequence","51.01","",""
"05/01/2017 04:00:00 - 05/01/2017 05:00:00","BZN|CH","Without sequence","48.29","",""
"05/01/2017 05:00:00 - 05/01/2017 06:00:00","BZN|CH","Without sequence","49.8","",""
"05/01/2017 06:00:00 - 05/01/2017 07:00:00","BZN|CH","Without sequence","58.4","",""
"05/01/2017 07:00:00 - 05/01/2017 08:00:00","BZN|CH","Without sequence","67.36","",""
"05/01/2017 08:00:00 - 05/01/2017 09:00:00","BZN|CH","Without sequence","70.64","",""
"05/01/2017 09:00:00 - 05/01/2017 10:00:00","BZN|CH","Without sequence","69.98","",""
"05/01/2017 10:00:00 - 05/01/2017 11:00:00","BZN|CH","Without sequence","69.35","",""
"05/01/2017 11:00:00 - 05/01/2017 12:00:00","BZN|CH","Without sequence","69.25","",""
"05/01/2017 12:00:00 - 05/01/2017 13:00:00","BZN|CH","Without sequence","66.28","",""
"05/01/2017 13:00:00 - 05/01/2017 14:00:00","BZN|CH","Without sequence","66.69","",""
"05/01/2017 14:00:00 - 05/01/2017 15:00:00","BZN|CH","Without sequence","66.05","",""
"05/01/2017 15:00:00 - 05/01/2017 16:00:00","BZN|CH","Without sequence","65.92","",""
"05/01/2017 16:00:00 - 05/01/2017 17:00:00","BZN|CH","Without sequence","67.08","",""
"05/01/2017 17:00:00 - 05/01/2017 18:00:00","BZN|CH","Without sequence","73.6","",""
"05/01/2017 18:00:00 - 05/01/2017 19:00:00","BZN|CH","Without sequence","73.08","",""
"05/01/2017 19:00:00 - 05/01/2017 20:00:00","BZN|CH","Without sequence","70.03","",""
"05/01/2017 20:00:00 - 05/01/2017 21:00:00","BZN|CH","Without sequence","66.49","",""
"05/01/2017 21:00:00 - 05/01/2017 22:00:00","BZN|CH","Without sequence","63.0","",""
"05/01/2017 22:00:00 - 05/01/2017 23:00:00","BZN|CH","Without sequence","60.79","",""
"05/01/2017 23:00:00 - 06/01/2017 00:00:00","BZN|CH","Without sequence","60.51","",""
"06/01/2017 00:00:00 - 06/01/2017 01:00:00","BZN|CH","Without sequence","57.04","",""
"06/01/2017 01:00:00 - 06/01/2017 02:00:00","BZN|CH","Without sequence","51.57","",""
"06/01/2017 02:00:00 - 06/01/2017 03:00:00","BZN|CH","Without sequence","48.88","",""
"06/01/2017 03:00:00 - 06/01/2017 04:00:00","BZN|CH","Without sequence","45.37","",""
"06/01/2017 04:00:00 - 06/01/2017 05:00:00","BZN|CH","Without sequence","44.51","",""
"06/01/2017 05:00:00 - 06/01/2017 06:00:00","BZN|CH","Without sequence","46.68","",""
"06/01/2017 06:00:00 - 06/01/2017 07:00:00","BZN|CH","Without sequence","53.06","",""
"06/01/2017 07:00:00 - 06/01/2017 08:00:00","BZN|CH","Without sequence","60.64","",""
"06/01/2017 08:00:00 - 06/01/2017 09:00:00","BZN|CH","Without sequence","63.02","",""
"06/01/2017 09:00:00 - 06/01/2017 10:00:00","BZN|CH","Without sequence","62.98","",""
"06/01/2017 10:00:00 - 06/01/2017 11:00:00","BZN|CH","Without sequence","62.68","",""
"06/01/2017 11:00:00 - 06/01/2017 12:00:00","BZN|CH","Without sequence","62.66","",""
"06/01/2017 12:00:00 - 06/01/2017 13:00:00","BZN|CH","Without sequence","62.04","",""
"06/01/2017 13:00:00 - 06/01/2017 14:00:00","BZN|CH","Without sequence","61.63","",""
"06/01/2017 14:00:00 - 06/01/2017 15:00:00","BZN|CH","Without sequence","61.37","",""
"06/01/2017 15:00:00 - 06/01/2017 16:00:00","BZN|CH","Without sequence","61.61","",""
"06/01/2017 16:00:00 - 06/01/2017 17:00:00","BZN|CH","Without sequence","65.03","",""
"06/01/2017 17:00:00 - 06/01/2017 18:00:00","BZN|CH","Without sequence","68.07","",""
"06/01/2017 18:00:00 - 06/01/2017 19:00:00","BZN|CH","Without sequence","67.26","",""
"06/01/2017 19:00:00 - 06/01/2017 20:00:00","BZN|CH","Without sequence","63.82","",""
"06/01/2017 20:00:00 - 06/01/2017 21:00:00","BZN|CH","Without sequence","61.62","",""
"06/01/2017 21:00:00 - 06/01/2017 22:00:00","BZN|CH","Without sequence","59.08","",""
"06/01/2017 22:00:00 - 06/01/2017 23:00:00","BZN|CH","Without sequence","59.74","",""
"06/01/2017 23:00:00 - 07/01/2017 00:00:00","BZN|CH","Without sequence","59.1","",""
"07/01/2017 00:00:00 - 07/01/2017 01:00:00","BZN|CH","Without sequence","61.15","",""
"07/01/2017 01:00:00 - 07/01/2017 02:00:00","BZN|CH","Without sequence","59.81","",""
"07/01/2017 02:00:00 - 07/01/2017 03:00:00","BZN|CH","Without sequence","56.0","",""
"07/01/2017 03:00:00 - 07/01/2017 04:00:00","BZN|CH","Without sequence","51.67","",""
"07/01/2017 04:00:00 - 07/01/2017 05:00:00","BZN|CH","Without sequence","50.29","",""
"07/01/2017 05:00:00 - 07/01/2017 06:00:00","BZN|CH","Without sequence","50.62","",""
"07/01/2017 06:00:00 - 07/01/2017 07:00:00","BZN|CH","Without sequence","55.02","",""
"07/01/2017 07:00:00 - 07/01/2017 08:00:00","BZN|CH","Without sequence","58.75","",""
"07/01/2017 08:00:00 - 07/01/2017 09:00:00","BZN|CH","Without sequence","60.36","",""
"07/01/2017 09:00:00 - 07/01/2017 10:00:00","BZN|CH","Without sequence","62.91","",""
"07/01/2017 10:00:00 - 07/01/2017 11:00:00","BZN|CH","Without sequence","63.02","",""
"07/01/2017 11:00:00 - 07/01/2017 12:00:00","BZN|CH","Without sequence","62.05","",""
"07/01/2017 12:00:00 - 07/01/2017 13:00:00","BZN|CH","Without sequence","61.81","",""
"07/01/2017 13:00:00 - 07/01/2017 14:00:00","BZN|CH","Without sequence","60.45","",""
"07/01/2017 14:00:00 - 07/01/2017 15:00:00","BZN|CH","Without sequence","59.2","",""
"07/01/2017 15:00:00 - 07/01/2017 16:00:00","BZN|CH","Without sequence","58.92","",""
"07/01/2017 16:00:00 - 07/01/2017 17:00:00","BZN|CH","Without sequence","59.39","",""
"07/01/2017 17:00:00 - 07/01/2017 18:00:00","BZN|CH","Without sequence","64.55","",""
"07/01/2017 18:00:00 - 07/01/2017 19:00:00","BZN|CH","Without sequence","66.72","",""
"07/01/2017 19:00:00 - 07/01/2017 20:00:00","BZN|CH","Without sequence","66.01","",""
"07/01/2017 20:00:00 - 07/01/2017 21:00:00","BZN|CH","Without sequence","64.03","",""
"07/01/2017 21:00:00 - 07/01/2017 22:00:00","BZN|CH","Without sequence","59.99","",""
"07/01/2017 22:00:00 - 07/01/2017 23:00:00","BZN|CH","Without sequence","59.23","",""
"07/01/2017 23:00:00 - 08/01/2017 00:00:00","BZN|CH","Without sequence","58.86","",""
"08/01/2017 00:00:00 - 08/01/2017 01:00:00","BZN|CH","Without sequence","55.34","",""
"08/01/2017 01:00:00 - 08/01/2017 02:00:00","BZN|CH","Without sequence","53.38","",""
"08/01/2017 02:00:00 - 08/01/2017 03:00:00","BZN|CH","Without sequence","51.54","",""
"08/01/2017 03:00:00 - 08/01/2017 04:00:00","BZN|CH","Without sequence","46.1","",""
"08/01/2017 04:00:00 - 08/01/2017 05:00:00","BZN|CH","Without sequence","43.08","",""
"08/01/2017 05:00:00 - 08/01/2017 06:00:00","BZN|CH","Without sequence","44.04","",""
"08/01/2017 06:00:00 - 08/01/2017 07:00:00","BZN|CH","Without sequence","48.06","",""
"08/01/2017 07:00:00 - 08/01/2017 08:00:00","BZN|CH","Without sequence","49.49","",""
"08/01/2017 08:00:00 - 08/01/2017 09:00:00","BZN|CH","Without sequence","52.09","",""
"08/01/2017 09:00:00 - 08/01/2017 10:00:00","BZN|CH","Without sequence","54.28","",""
"08/01/2017 10:00:00 - 08/01/2017 11:00:00","BZN|CH","Without sequence","56.3","",""
"08/01/2017 11:00:00 - 08/01/2017 12:00:00","BZN|CH","Without sequence","57.91","",""
"08/01/2017 12:00:00 - 08/01/2017 13:00:00","BZN|CH","Without sequence","56.54","",""
"08/01/2017 13:00:00 - 08/01/2017 14:00:00","BZN|CH","Without sequence","55.0","",""
"08/01/2017 14:00:00 - 08/01/2017 15:00:00","BZN|CH","Without sequence","51.56","",""
"08/01/2017 15:00:00 - 08/01/2017 16:00:00","BZN|CH","Without sequence","51.15","",""
"08/01/2017 16:00:00 - 08/01/2017 17:00:00","BZN|CH","Without sequence","53.71","",""
"08/01/2017 17:00:00 - 08/01/2017 18:00:00","BZN|CH","Without sequence","60.0","",""
"08/01/2017 18:00:00 - 08/01/2017 19:00:00","BZN|CH","Without sequence","64.32","",""
"08/01/2017 19:00:00 - 08/01/2017 20:00:00","BZN|CH","Without sequence","64.08","",""
"08/01/2017 20:00:00 - 08/01/2017 21:00:00","BZN|CH","Without sequence","61.08","",""
"08/01/2017 21:00:00 - 08/01/2017 22:00:00","BZN|CH","Without sequence","58.94","",""
"08/01/2017 22:00:00 - 08/01/2017 23:00:00","BZN|CH","Without sequence","58.91","",""
"08/01/2017 23:00:00 - 09/01/2017 00:00:00","BZN|CH","Without sequence","56.28","",""
"09/01/2017 00:00:00 - 09/01/2017 01:00:00","BZN|CH","Without sequence","59.02","",""
"09/01/2017 01:00:00 - 09/01/2017 02:00:00","BZN|CH","Without sequence","53.77","",""
"09/01/2017 02:00:00 - 09/01/2017 03:00:00","BZN|CH","Without sequence","51.73","",""
"09/01/2017 03:00:00 - 09/01/2017 04:00:00","BZN|CH","Without sequence","48.55","",""
"09/01/2017 04:00:00 - 09/01/2017 05:00:00","BZN|CH","Without sequence","48.02","",""
"09/01/2017 05:00:00 - 09/01/2017 06:00:00","BZN|CH","Without sequence","50.75","",""
"09/01/2017 06:00:00 - 09/01/2017 07:00:00","BZN|CH","Without sequence","59.35","",""
"09/01/2017 07:00:00 - 09/01/2017 08:00:00","BZN|CH","Without sequence","69.98","",""
"09/01/2017 08:00:00 - 09/01/2017 09:00:00","BZN|CH","Without sequence","73.03","",""
"09/01/2017 09:00:00 - 09/01/2017 10:00:00","BZN|CH","Without sequence","73.25","",""
"09/01/2017 10:00:00 - 09/01/2017 11:00:00","BZN|CH","Without sequence","73.77","",""
"09/01/2017 11:00:00 - 09/01/2017 12:00:00","BZN|CH","Without sequence","72.01","",""
"09/01/2017 12:00:00 - 09/01/2017 13:00:00","BZN|CH","Without sequence","69.45","",""
"09/01/2017 13:00:00 - 09/01/2017 14:00:00","BZN|CH","Without sequence","69.45","",""
"09/01/2017 14:00:00 - 09/01/2017 15:00:00","BZN|CH","Without sequence","68.42","",""
"09/01/2017 15:00:00 - 09/01/2017 16:00:00","BZN|CH","Without sequence","68.26","",""
"09/01/2017 16:00:00 - 09/01/2017 17:00:00","BZN|CH","Without sequence","70.18","",""
"09/01/2017 17:00:00 - 09/01/2017 18:00:00","BZN|CH","Without sequence","73.91","",""
"09/01/2017 18:00:00 - 09/01/2017 19:00:00","BZN|CH","Without sequence","74.61","",""
"09/01/2017 19:00:00 - 09/01/2017 20:00:00","BZN|CH","Without sequence","73.31","",""
"09/01/2017 20:00:00 - 09/01/2017 21:00:00","BZN|CH","Without sequence","70.31","",""
"09/01/2017 21:00:00 - 09/01/2017 22:00:00","BZN|CH","Without sequence","65.94","",""
"09/01/2017 22:00:00 - 09/01/2017 23:00:00","BZN|CH","Without sequence","65.25","",""
"09/01/2017 23:00:00 - 10/01/2017 00:00:00","BZN|CH","Without sequence","64.01","",""
"10/01/2017 00:00:00 - 10/01/2017 01:00:00","BZN|CH","Without sequence","60.84","",""
"10/01/2017 01:00:00 - 10/01/2017 02:00:00","BZN|CH","Without sequence","56.48","",""
"10/01/2017 02:00:00 - 10/01/2017 03:00:00","BZN|CH","Without sequence","54.06","",""
"10/01/2017 03:00:00 - 10/01/2017 04:00:00","BZN|CH","Without sequence","50.88","",""
"10/01/2017 04:00:00 - 10/01/2017 05:00:00","BZN|CH","Without sequence","50.34","",""
"10/01/2017 05:00:00 - 10/01/2017 06:00:00","BZN|CH","Without sequence","54.47","",""
"10/01/2017 06:00:00 - 10/01/2017 07:00:00","BZN|CH","Without sequence","66.07","",""
"10/01/2017 07:00:00 - 10/01/2017 08:00:00","BZN|CH","Without sequence","77.7","",""
"10/01/2017 08:00:00 - 10/01/2017 09:00:00","BZN|CH","Without sequence","83.7","",""
"10/01/2017 09:00:00 - 10/01/2017 10:00:00","BZN|CH","Without sequence","81.5","",""
"10/01/2017 10:00:00 - 10/01/2017 11:00:00","BZN|CH","Without sequence","81.63","",""
"10/01/2017 11:00:00 - 10/01/2017 12:00:00","BZN|CH","Without sequence","80.69","",""
"10/01/2017 12:00:00 - 10/01/2017 13:00:00","BZN|CH","Without sequence","80.75","",""
"10/01/2017 13:00:00 - 10/01/2017 14:00:00","BZN|CH","Without sequence","79.1","",""
"10/01/2017 14:00:00 - 10/01/2017 15:00:00","BZN|CH","Without sequence","77.71","",""
"10/01/2017 15:00:00 - 10/01/2017 16:00:00","BZN|CH","Without sequence","75.08","",""
"10/01/2017 16:00:00 - 10/01/2017 17:00:00","BZN|CH","Without sequence","79.92","",""
"10/01/2017 17:00:00 - 10/01/2017 18:00:00","BZN|CH","Without sequence","81.68","",""
"10/01/2017 18:00:00 - 10/01/2017 19:00:00","BZN|CH","Without sequence","86.85","",""
"10/01/2017 19:00:00 - 10/01/2017 20:00:00","BZN|CH","Without sequence","83.26","",""
"10/01/2017 20:00:00 - 10/01/2017 21:00:00","BZN|CH","Without sequence","77.13","",""
"10/01/2017 21:00:00 - 10/01/2017 22:00:00","BZN|CH","Without sequence","70.04","",""
"10/01/2017 22:00:00 - 10/01/2017 23:00:00","BZN|CH","Without sequence","68.3","",""
"10/01/2017 23:00:00 - 11/01/2017 00:00:00","BZN|CH","Without sequence","67.01","",""
"11/01/2017 00:00:00 - 11/01/2017 01:00:00","BZN|CH","Without sequence","62.63","",""
"11/01/2017 01:00:00 - 11/01/2017 02:00:00","BZN|CH","Without sequence","61.6","",""
"11/01/2017 02:00:00 - 11/01/2017 03:00:00","BZN|CH","Without sequence","61.92","",""
"11/01/2017 03:00:00 - 11/01/2017 04:00:00","BZN|CH","Without sequence","60.01","",""
"11/01/2017 04:00:00 - 11/01/2017 05:00:00","BZN|CH","Without sequence","60.02","",""
"11/01/2017 05:00:00 - 11/01/2017 06:00:00","BZN|CH","Without sequence","60.94","",""
"11/01/2017 06:00:00 - 11/01/2017 07:00:00","BZN|CH","Without sequence","69.92","",""
"11/01/2017 07:00:00 - 11/01/2017 08:00:00","BZN|CH","Without sequence","83.38","",""
"11/01/2017 08:00:00 - 11/01/2017 09:00:00","BZN|CH","Without sequence","87.93","",""
"11/01/2017 09:00:00 - 11/01/2017 10:00:00","BZN|CH","Without sequence","89.03","",""
"11/01/2017 10:00:00 - 11/01/2017 11:00:00","BZN|CH","Without sequence","88.01","",""
"11/01/2017 11:00:00 - 11/01/2017 12:00:00","BZN|CH","Without sequence","81.99","",""
"11/01/2017 12:00:00 - 11/01/2017 13:00:00","BZN|CH","Without sequence","79.87","",""
"11/01/2017 13:00:00 - 11/01/2017 14:00:00","BZN|CH","Without sequence","79.42","",""
"11/01/2017 14:00:00 - 11/01/2017 15:00:00","BZN|CH","Without sequence","79.91","",""
"11/01/2017 15:00:00 - 11/01/2017 16:00:00","BZN|CH","Without sequence","80.69","",""
"11/01/2017 16:00:00 - 11/01/2017 17:00:00","BZN|CH","Without sequence","90.26","",""
"11/01/2017 17:00:00 - 11/01/2017 18:00:00","BZN|CH","Without sequence","95.05","",""
"11/01/2017 18:00:00 - 11/01/2017 19:00:00","BZN|CH","Without sequence","96.76","",""
"11/01/2017 19:00:00 - 11/01/2017 20:00:00","BZN|CH","Without sequence","87.35","",""
"11/01/2017 20:00:00 - 11/01/2017 21:00:00","BZN|CH","Without sequence","83.24","",""
"11/01/2017 21:00:00 - 11/01/2017 22:00:00","BZN|CH","Without sequence","77.0","",""
"11/01/2017 22:00:00 - 11/01/2017 23:00:00","BZN|CH","Without sequence","74.4","",""
"11/01/2017 23:00:00 - 12/01/2017 00:00:00","BZN|CH","Without sequence","70.11","",""
"12/01/2017 00:00:00 - 12/01/2017 01:00:00","BZN|CH","Without sequence","67.53","",""
"12/01/2017 01:00:00 - 12/01/2017 02:00:00","BZN|CH","Without sequence","67.01","",""
"12/01/2017 02:00:00 - 12/01/2017 03:00:00","BZN|CH","Without sequence","63.21","",""
"12/01/2017 03:00:00 - 12/01/2017 04:00:00","BZN|CH","Without sequence","62.41","",""
"12/01/2017 04:00:00 - 12/01/2017 05:00:00","BZN|CH","Without sequence","62.43","",""
"12/01/2017 05:00:00 - 12/01/2017 06:00:00","BZN|CH","Without sequence","66.0","",""
"12/01/2017 06:00:00 - 12/01/2017 07:00:00","BZN|CH","Without sequence","75.69","",""
"12/01/2017 07:00:00 - 12/01/2017 08:00:00","BZN|CH","Without sequence","86.71","",""
"12/01/2017 08:00:00 - 12/01/2017 09:00:00","BZN|CH","Without sequence","92.13","",""
"12/01/2017 09:00:00 - 12/01/2017 10:00:00","BZN|CH","Without sequence","90.84","",""
"12/01/2017 10:00:00 - 12/01/2017 11:00:00","BZN|CH","Without sequence","85.48","",""
"12/01/2017 11:00:00 - 12/01/2017 12:00:00","BZN|CH","Without sequence","84.08","",""
"12/01/2017 12:00:00 - 12/01/2017 13:00:00","BZN|CH","Without sequence","82.32","",""
"12/01/2017 13:00:00 - 12/01/2017 14:00:00","BZN|CH","Without sequence","82.5","",""
"12/01/2017 14:00:00 - 12/01/2017 15:00:00","BZN|CH","Without sequence","80.88","",""
"12/01/2017 15:00:00 - 12/01/2017 16:00:00","BZN|CH","Without sequence","80.82","",""
"12/01/2017 16:00:00 - 12/01/2017 17:00:00","BZN|CH","Without sequence","80.81","",""
"12/01/2017 17:00:00 - 12/01/2017 18:00:00","BZN|CH","Without sequence","83.32","",""
