"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|IT-North","Without sequence","120.0","",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|IT-North","Without sequence","115.0","",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|IT-North","Without sequence","113.63","",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|IT-North","Without sequence","148.89","",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|IT-North","Without sequence","191.58","",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|IT-North","Without sequence","191.63","",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|IT-North","Without sequence","199.74","",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|IT-North","Without sequence","198.49","",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|IT-North","Without sequence","191.58","",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|IT-North","Without sequence","180.2","",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|IT-North","Without sequence","175.0","",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|IT-North","Without sequence","174.76","",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|IT-North","Without sequence","180.2","",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|IT-North","Without sequence","190.0","",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|IT-North","Without sequence","194.9","",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|IT-North","Without sequence","200.38","",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|IT-North","Without sequence","200.0","",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|IT-North","Without sequence","199.74","",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|IT-North","Without sequence","195.02","",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|IT-North","Without sequence","189.89","",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|IT-North","Without sequence","173.57","",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|IT-North","Without sequence","149.99","",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|IT-North","Without sequence","121.5","",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|IT-North","Without sequence","119.22","",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|IT-North","Without sequence","100.0","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|IT-North","Without sequence","123.87","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|IT-North","Without sequence","128.0","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|IT-North","Without sequence","135.0","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|IT-North","Without sequence","171.58","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|IT-North","Without sequence","190.0","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|IT-North","Without sequence","217.72","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|IT-North","Without sequence","191.22","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|IT-North","Without sequence","183.83","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|IT-North","Without sequence","173.5","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|IT-North","Without sequence","169.41","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|IT-North","Without sequence","172.0","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|IT-North","Without sequence","183.57","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|IT-North","Without sequence","191.46","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|IT-North","Without sequence","200.45","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|IT-North","Without sequence","211.77","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|IT-North","Without sequence","215.0","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|IT-North","Without sequence","211.6","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|IT-North","Without sequence","200.0","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|IT-North","Without sequence","190.06","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|IT-North","Without sequence","179.99","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|IT-North","Without sequence","137.9","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|IT-North","Without sequence","150.98","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|IT-North","Without sequence","123.0","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|IT-North","Without sequence","107.0","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|IT-North","Without sequence","100.0","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|IT-North","Without sequence","107.4","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|IT-North","Without sequence","137.4","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|IT-North","Without sequence","188.16","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|IT-North","Without sequence","200.35","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|IT-North","Without sequence","227.0","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|IT-North","Without sequence","242.65","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|IT-North","Without sequence","192.94","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|IT-North","Without sequence","184.38","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|IT-North","Without sequence","165.0","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|IT-North","Without sequence","165.1","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|IT-North","Without sequence","184.52","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|IT-North","Without sequence","199.35","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|IT-North","Without sequence","234.27","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|IT-North","Without sequence","249.99","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|IT-North","Without sequence","239.99","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|IT-North","Without sequence","248.8","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|IT-North","Without sequence","200.01","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|IT-North","Without sequence","192.94","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|IT-North","Without sequence","184.99","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|IT-North","Without sequence","160.86","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|IT-North","Without sequence","173.13","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|IT-North","Without sequence","170.77","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|IT-North","Without sequence","160.0","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|IT-North","Without sequence","150.0","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|IT-North","Without sequence","152.1","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|IT-North","Without sequence","155.0","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|IT-North","Without sequence","172.8","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|IT-North","Without sequence","174.6","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|IT-North","Without sequence","174.34","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|IT-North","Without sequence","174.14","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|IT-North","Without sequence","156.68","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|IT-North","Without sequence","147.6","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|IT-North","Without sequence","145.5","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|IT-North","Without sequence","135.45","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|IT-North","Without sequence","149.99","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|IT-North","Without sequence","173.97","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|IT-North","Without sequence","179.6","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|IT-North","Without sequence","211.85","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|IT-North","Without sequence","226.72","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|IT-North","Without sequence","249.0","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|IT-North","Without sequence","219.99","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|IT-North","Without sequence","188.09","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|IT-North","Without sequence","175.74","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|IT-North","Without sequence","164.2","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|IT-North","Without sequence","176.66","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|IT-North","Without sequence","174.01","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|IT-North","Without sequence","174.01","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|IT-North","Without sequence","173.05","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|IT-North","Without sequence","173.03","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|IT-North","Without sequence","174.01","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|IT-North","Without sequence","179.55","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|IT-North","Without sequence","186.67","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|IT-North","Without sequence","192.82","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|IT-North","Without sequence","206.09","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|IT-North","Without sequence","186.39","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|IT-North","Without sequence","178.54","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|IT-North","Without sequence","165.0","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|IT-North","Without sequence","163.94","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|IT-North","Without sequence","177.44","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|IT-North","Without sequence","182.11","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|IT-North","Without sequence","189.94","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|IT-North","Without sequence","242.93","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|IT-North","Without sequence","244.99","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|IT-North","Without sequence","245.0","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|IT-North","Without sequence","194.25","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|IT-North","Without sequence","187.6","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|IT-North","Without sequence","178.54","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|IT-North","Without sequence","180.0","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|IT-North","Without sequence","164.87","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|IT-North","Without sequence","155.73","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|IT-North","Without sequence","150.0","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|IT-North","Without sequence","150.0","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|IT-North","Without sequence","152.63","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|IT-North","Without sequence","154.21","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|IT-North","Without sequence","165.0","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|IT-North","Without sequence","170.5","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|IT-North","Without sequence","170.5","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|IT-North","Without sequence","170.14","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|IT-North","Without sequence","165.0","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|IT-North","Without sequence","150.0","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|IT-North","Without sequence","160.0","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|IT-North","Without sequence","152.4","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|IT-North","Without sequence","165.0","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|IT-North","Without sequence","177.38","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|IT-North","Without sequence","176.99","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|IT-North","Without sequence","178.19","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|IT-North","Without sequence","181.87","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|IT-North","Without sequence","185.48","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|IT-North","Without sequence","180.56","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|IT-North","Without sequence","170.5","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|IT-North","Without sequence","149.81","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|IT-North","Without sequence","146.0","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|IT-North","Without sequence","164.67","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|IT-North","Without sequence","150.0","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|IT-North","Without sequence","111.0","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|IT-North","Without sequence","85.0","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|IT-North","Without sequence","73.71","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|IT-North","Without sequence","111.0","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|IT-North","Without sequence","140.55","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|IT-North","Without sequence","185.78","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|IT-North","Without sequence","195.0","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|IT-North","Without sequence","193.39","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|IT-North","Without sequence","187.46","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|IT-North","Without sequence","181.14","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|IT-North","Without sequence","173.16","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|IT-North","Without sequence","173.77","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|IT-North","Without sequence","178.79","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|IT-North","Without sequence","183.0","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|IT-North","Without sequence","184.79","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|IT-North","Without sequence","185.73","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|IT-North","Without sequence","182.18","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|IT-North","Without sequence","181.13","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|IT-North","Without sequence","174.99","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|IT-North","Without sequence","150.0","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|IT-North","Without sequence","134.3","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|IT-North","Without sequence","108.31","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|IT-North","Without sequence","105.98","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|IT-North","Without sequence","97.1","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|IT-North","Without sequence","95.98","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|IT-North","Without sequence","90.19","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|IT-North","Without sequence","95.6","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|IT-North","Without sequence","108.6","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|IT-North","Without sequence","177.78","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|IT-North","Without sequence","186.35","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|IT-North","Without sequence","230.0","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|IT-North","Without sequence","220.0","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|IT-North","Without sequence","196.11","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|IT-North","Without sequence","187.48","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|IT-North","Without sequence","180.01","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|IT-North","Without sequence","178.76","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|IT-North","Without sequence","185.37","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|IT-North","Without sequence","187.48","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|IT-North","Without sequence","196.11","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|IT-North","Without sequence","206.54","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|IT-North","Without sequence","196.11","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|IT-North","Without sequence","191.0","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|IT-North","Without sequence","185.22","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|IT-North","Without sequence","182.08","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|IT-North","Without sequence","175.08","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|IT-North","Without sequence","143.0","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|IT-North","Without sequence","128.14","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|IT-North","Without sequence","100.0","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|IT-North","Without sequence","100.0","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|IT-North","Without sequence","100.0","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|IT-North","Without sequence","105.0","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|IT-North","Without sequence","131.0","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|IT-North","Without sequence","190.0","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|IT-North","Without sequence","208.56","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|IT-North","Without sequence","226.25","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|IT-North","Without sequence","214.0","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|IT-North","Without sequence","208.53","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|IT-North","Without sequence","193.23","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|IT-North","Without sequence","180.77","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|IT-North","Without sequence","180.74","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|IT-North","Without sequence","190.5","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|IT-North","Without sequence","206.5","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|IT-North","Without sequence","226.11","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|IT-North","Without sequence","254.17","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|IT-North","Without sequence","217.78","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|IT-North","Without sequence","214.93","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|IT-North","Without sequence","206.5","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|IT-North","Without sequence","205.0","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|IT-North","Without sequence","194.5","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|IT-North","Without sequence","186.54","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|IT-North","Without sequence","160.72","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|IT-North","Without sequence","150.08","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|IT-North","Without sequence","131.0","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|IT-North","Without sequence","129.2","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|IT-North","Without sequence","133.5","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|IT-North","Without sequence","151.5","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|IT-North","Without sequence","180.1","",""
