"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2015 07:30:00 - 01/01/2015 07:45:00","BZN|AT","Sequence 2","52.0","",""
"01/01/2015 07:45:00 - 01/01/2015 08:00:00","BZN|AT","Sequence 2","53.9","",""
"01/01/2015 08:00:00 - 01/01/2015 08:15:00","BZN|AT","Sequence 2","27.42","",""
"01/01/2015 08:15:00 - 01/01/2015 08:30:00","BZN|AT","Sequence 2","28.22","",""
"01/01/2015 08:30:00 - 01/01/2015 08:45:00","BZN|AT","Sequence 2","43.98","",""
"01/01/2015 08:45:00 - 01/01/2015 09:00:00","BZN|AT","Sequence 2","44.62","",""
"01/01/2015 09:00:00 - 01/01/2015 09:15:00","BZN|AT","Sequence 2","36.6","",""
"01/01/2015 09:15:00 - 01/01/2015 09:30:00","BZN|AT","Sequence 2","35.4","",""
"01/01/2015 09:30:00 - 01/01/2015 09:45:00","BZN|AT","Sequence 2","46.6","",""
"01/01/2015 09:45:00 - 01/01/2015 10:00:00","BZN|AT","Sequence 2","44.2","",""
"01/01/2015 10:00:00 - 01/01/2015 10:15:00","BZN|AT","Sequence 2","40.8","",""
"01/01/2015 10:15:00 - 01/01/2015 10:30:00","BZN|AT","Sequence 2","40.96","",""
"01/01/2015 10:30:00 - 01/01/2015 10:45:00","BZN|AT","Sequence 2","46.52","",""
"01/01/2015 10:45:00 - 01/01/2015 11:00:00","BZN|AT","Sequence 2","51.5","",""
"01/01/2015 11:00:00 - 01/01/2015 11:15:00","BZN|AT","Sequence 2","40.5","",""
"01/01/2015 11:15:00 - 01/01/2015 11:30:00","BZN|AT","Sequence 2","53.36","",""
"01/01/2015 11:30:00 - 01/01/2015 11:45:00","BZN|AT","Sequence 2","54.42","",""
"01/01/2015 11:45:00 - 01/01/2015 12:00:00","BZN|AT","Sequence 2","52.84","",""
"01/01/2015 12:00:00 - 01/01/2015 12:15:00","BZN|AT","Sequence 2","62.82","",""
"01/01/2015 12:15:00 - 01/01/2015 12:30:00","BZN|AT","Sequence 2","56.18","",""
"01/01/2015 12:30:00 - 01/01/2015 12:45:00","BZN|AT","Sequence 2","51.68","",""
"01/01/2015 12:45:00 - 01/01/2015 13:00:00","BZN|AT","Sequence 2","33.54","",""
"01/01/2015 13:00:00 - 01/01/2015 13:15:00","BZN|AT","Sequence 2","59.26","",""
"01/01/2015 13:15:00 - 01/01/2015 13:30:00","BZN|AT","Sequence 2","53.6","",""
"01/01/2015 13:30:00 - 01/01/2015 13:45:00","BZN|AT","Sequence 2","47.62","",""
"01/01/2015 13:45:00 - 01/01/2015 14:00:00","BZN|AT","Sequence 2","32.18","",""
"01/01/2015 14:00:00 - 01/01/2015 14:15:00","BZN|AT","Sequence 2","43.44","",""
"01/01/2015 14:15:00 - 01/01/2015 14:30:00","BZN|AT","Sequence 2","44.44","",""
"01/01/2015 14:30:00 - 01/01/2015 14:45:00","BZN|AT","Sequence 2","50.32","",""
"01/01/2015 14:45:00 - 01/01/2015 15:00:00","BZN|AT","Sequence 2","47.82","",""
"01/01/2015 15:00:00 - 01/01/2015 15:15:00","BZN|AT","Sequence 2","26.08","",""
"01/01/2015 15:15:00 - 01/01/2015 15:30:00","BZN|AT","Sequence 2","43.68","",""
"01/01/2015 15:30:00 - 01/01/2015 15:45:00","BZN|AT","Sequence 2","51.48","",""
"01/01/2015 15:45:00 - 01/01/2015 16:00:00","BZN|AT","Sequence 2","63.32","",""
"01/01/2015 16:00:00 - 01/01/2015 16:15:00","BZN|AT","Sequence 2","12.16","",""
"01/01/2015 16:15:00 - 01/01/2015 16:30:00","BZN|AT","Sequence 2","34.08","",""
"01/01/2015 16:30:00 - 01/01/2015 16:45:00","BZN|AT","Sequence 2","73.54","",""
"01/01/2015 16:45:00 - 01/01/2015 17:00:00","BZN|AT","Sequence 2","84.14","",""
"01/01/2015 17:00:00 - 01/01/2015 17:15:00","BZN|AT","Sequence 2","35.58","",""
"01/01/2015 17:15:00 - 01/01/2015 17:30:00","BZN|AT","Sequence 2","52.0","",""
"01/01/2015 17:30:00 - 01/01/2015 17:45:00","BZN|AT","Sequence 2","69.42","",""
"01/01/2015 17:45:00 - 01/01/2015 18:00:00","BZN|AT","Sequence 2","87.0","",""
"01/01/2015 18:00:00 - 01/01/2015 18:15:00","BZN|AT","Sequence 2","69.9","",""
"01/01/2015 18:15:00 - 01/01/2015 18:30:00","BZN|AT","Sequence 2","62.02","",""
"01/01/2015 18:30:00 - 01/01/2015 18:45:00","BZN|AT","Sequence 2","54.38","",""
"01/01/2015 18:45:00 - 01/01/2015 19:00:00","BZN|AT","Sequence 2","47.04","",""
"01/01/2015 19:00:00 - 01/01/2015 19:15:00","BZN|AT","Sequence 2","86.56","",""
"01/01/2015 19:15:00 - 01/01/2015 19:30:00","BZN|AT","Sequence 2","66.68","",""
"01/01/2015 19:30:00 - 01/01/2015 19:45:00","BZN|AT","Sequence 2","40.0","",""
"01/01/2015 19:45:00 - 01/01/2015 20:00:00","BZN|AT","Sequence 2","23.44","",""
"01/01/2015 20:00:00 - 01/01/2015 20:15:00","BZN|AT","Sequence 2","83.72","",""
"01/01/2015 20:15:00 - 01/01/2015 20:30:00","BZN|AT","Sequence 2","54.7","",""
"01/01/2015 20:30:00 - 01/01/2015 20:45:00","BZN|AT","Sequence 2","26.0","",""
"01/01/2015 20:45:00 - 01/01/2015 21:00:00","BZN|AT","Sequence 2","10.78","",""
"01/01/2015 21:00:00 - 01/01/2015 21:15:00","BZN|AT","Sequence 2","72.0","",""
"01/01/2015 21:15:00 - 01/01/2015 21:30:00","BZN|AT","Sequence 2","52.32","",""
"01/01/2015 21:30:00 - 01/01/2015 21:45:00","BZN|AT","Sequence 2","22.08","",""
"01/01/2015 21:45:00 - 01/01/2015 22:00:00","BZN|AT","Sequence 2","-5.48","",""
"01/01/2015 22:00:00 - 01/01/2015 22:15:00","BZN|AT","Sequence 2","78.92","",""
"01/01/2015 22:15:00 - 01/01/2015 22:30:00","BZN|AT","Sequence 2","48.62","",""
"01/01/2015 22:30:00 - 01/01/2015 22:45:00","BZN|AT","Sequence 2","11.3","",""
"01/01/2015 22:45:00 - 01/01/2015 23:00:00","BZN|AT","Sequence 2","-8.82","",""
"01/01/2015 23:00:00 - 01/01/2015 23:15:00","BZN|AT","Sequence 2","67.7","",""
"01/01/2015 23:15:00 - 01/01/2015 23:30:00","BZN|AT","Sequence 2","28.24","",""
"01/01/2015 23:30:00 - 01/01/2015 23:45:00","BZN|AT","Sequence 2","7.24","",""
"01/01/2015 23:45:00 - 02/01/2015 00:00:00","BZN|AT","Sequence 2","-21.0","",""
"02/01/2015 00:00:00 - 02/01/2015 00:15:00","BZN|AT","Sequence 2","48.4","",""
"02/01/2015 00:15:00 - 02/01/2015 00:30:00","BZN|AT","Sequence 2","27.88","",""
"02/01/2015 00:30:00 - 02/01/2015 00:45:00","BZN|AT","Sequence 2","-6.36","",""
"02/01/2015 00:45:00 - 02/01/2015 01:00:00","BZN|AT","Sequence 2","-7.96","",""
"02/01/2015 01:00:00 - 02/01/2015 01:15:00","BZN|AT","Sequence 2","36.0","",""
"02/01/2015 01:15:00 - 02/01/2015 01:30:00","BZN|AT","Sequence 2","20.54","",""
"02/01/2015 01:30:00 - 02/01/2015 01:45:00","BZN|AT","Sequence 2","-10.18","",""
"02/01/2015 01:45:00 - 02/01/2015 02:00:00","BZN|AT","Sequence 2","-11.04","",""
"02/01/2015 02:00:00 - 02/01/2015 02:15:00","BZN|AT","Sequence 2","23.26","",""
"02/01/2015 02:15:00 - 02/01/2015 02:30:00","BZN|AT","Sequence 2","5.94","",""
"02/01/2015 02:30:00 - 02/01/2015 02:45:00","BZN|AT","Sequence 2","-1.06","",""
"02/01/2015 02:45:00 - 02/01/2015 03:00:00","BZN|AT","Sequence 2","-9.8","",""
"02/01/2015 03:00:00 - 02/01/2015 03:15:00","BZN|AT","Sequence 2","-4.42","",""
"02/01/2015 03:15:00 - 02/01/2015 03:30:00","BZN|AT","Sequence 2","-9.74","",""
"02/01/2015 03:30:00 - 02/01/2015 03:45:00","BZN|AT","Sequence 2","-2.42","",""
"02/01/2015 03:45:00 - 02/01/2015 04:00:00","BZN|AT","Sequence 2","-4.7","",""
"02/01/2015 04:00:00 - 02/01/2015 04:15:00","BZN|AT","Sequence 2","-27.8","",""
"02/01/2015 04:15:00 - 02/01/2015 04:30:00","BZN|AT","Sequence 2","-21.3","",""
"02/01/2015 04:30:00 - 02/01/2015 04:45:00","BZN|AT","Sequence 2","8.86","",""
"02/01/2015 04:45:00 - 02/01/2015 05:00:00","BZN|AT","Sequence 2","26.14","",""
"02/01/2015 05:00:00 - 02/01/2015 05:15:00","BZN|AT","Sequence 2","-40.0","",""
"02/01/2015 05:15:00 - 02/01/2015 05:30:00","BZN|AT","Sequence 2","-25.46","",""
"02/01/2015 05:30:00 - 02/01/2015 05:45:00","BZN|AT","Sequence 2","4.02","",""
"02/01/2015 05:45:00 - 02/01/2015 06:00:00","BZN|AT","Sequence 2","46.74","",""
"02/01/2015 06:00:00 - 02/01/2015 06:15:00","BZN|AT","Sequence 2","-60.9","",""
"02/01/2015 06:15:00 - 02/01/2015 06:30:00","BZN|AT","Sequence 2","-14.7","",""
"02/01/2015 06:30:00 - 02/01/2015 06:45:00","BZN|AT","Sequence 2","44.0","",""
"02/01/2015 06:45:00 - 02/01/2015 07:00:00","BZN|AT","Sequence 2","67.38","",""
"02/01/2015 07:00:00 - 02/01/2015 07:15:00","BZN|AT","Sequence 2","-27.96","",""
"02/01/2015 07:15:00 - 02/01/2015 07:30:00","BZN|AT","Sequence 2","17.88","",""
"02/01/2015 07:30:00 - 02/01/2015 07:45:00","BZN|AT","Sequence 2","56.0","",""
"02/01/2015 07:45:00 - 02/01/2015 08:00:00","BZN|AT","Sequence 2","57.3","",""
"02/01/2015 08:00:00 - 02/01/2015 08:15:00","BZN|AT","Sequence 2","28.66","",""
"02/01/2015 08:15:00 - 02/01/2015 08:30:00","BZN|AT","Sequence 2","36.0","",""
"02/01/2015 08:30:00 - 02/01/2015 08:45:00","BZN|AT","Sequence 2","34.26","",""
"02/01/2015 08:45:00 - 02/01/2015 09:00:00","BZN|AT","Sequence 2","45.86","",""
"02/01/2015 09:00:00 - 02/01/2015 09:15:00","BZN|AT","Sequence 2","36.0","",""
"02/01/2015 09:15:00 - 02/01/2015 09:30:00","BZN|AT","Sequence 2","33.62","",""
"02/01/2015 09:30:00 - 02/01/2015 09:45:00","BZN|AT","Sequence 2","47.58","",""
"02/01/2015 09:45:00 - 02/01/2015 10:00:00","BZN|AT","Sequence 2","49.58","",""
"02/01/2015 10:00:00 - 02/01/2015 10:15:00","BZN|AT","Sequence 2","40.94","",""
"02/01/2015 10:15:00 - 02/01/2015 10:30:00","BZN|AT","Sequence 2","39.88","",""
"02/01/2015 10:30:00 - 02/01/2015 10:45:00","BZN|AT","Sequence 2","40.64","",""
"02/01/2015 10:45:00 - 02/01/2015 11:00:00","BZN|AT","Sequence 2","44.4","",""
"02/01/2015 11:00:00 - 02/01/2015 11:15:00","BZN|AT","Sequence 2","33.82","",""
"02/01/2015 11:15:00 - 02/01/2015 11:30:00","BZN|AT","Sequence 2","33.42","",""
"02/01/2015 11:30:00 - 02/01/2015 11:45:00","BZN|AT","Sequence 2","58.76","",""
"02/01/2015 11:45:00 - 02/01/2015 12:00:00","BZN|AT","Sequence 2","53.78","",""
"02/01/2015 12:00:00 - 02/01/2015 12:15:00","BZN|AT","Sequence 2","62.92","",""
"02/01/2015 12:15:00 - 02/01/2015 12:30:00","BZN|AT","Sequence 2","51.16","",""
"02/01/2015 12:30:00 - 02/01/2015 12:45:00","BZN|AT","Sequence 2","39.0","",""
"02/01/2015 12:45:00 - 02/01/2015 13:00:00","BZN|AT","Sequence 2","36.0","",""
"02/01/2015 13:00:00 - 02/01/2015 13:15:00","BZN|AT","Sequence 2","55.38","",""
"02/01/2015 13:15:00 - 02/01/2015 13:30:00","BZN|AT","Sequence 2","54.7","",""
"02/01/2015 13:30:00 - 02/01/2015 13:45:00","BZN|AT","Sequence 2","41.4","",""
"02/01/2015 13:45:00 - 02/01/2015 14:00:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2015 14:00:00 - 02/01/2015 14:15:00","BZN|AT","Sequence 2","49.54","",""
"02/01/2015 14:15:00 - 02/01/2015 14:30:00","BZN|AT","Sequence 2","48.22","",""
"02/01/2015 14:30:00 - 02/01/2015 14:45:00","BZN|AT","Sequence 2","39.0","",""
"02/01/2015 14:45:00 - 02/01/2015 15:00:00","BZN|AT","Sequence 2","40.0","",""
"02/01/2015 15:00:00 - 02/01/2015 15:15:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2015 15:15:00 - 02/01/2015 15:30:00","BZN|AT","Sequence 2","40.0","",""
"02/01/2015 15:30:00 - 02/01/2015 15:45:00","BZN|AT","Sequence 2","44.0","",""
"02/01/2015 15:45:00 - 02/01/2015 16:00:00","BZN|AT","Sequence 2","58.4","",""
"02/01/2015 16:00:00 - 02/01/2015 16:15:00","BZN|AT","Sequence 2","16.0","",""
"02/01/2015 16:15:00 - 02/01/2015 16:30:00","BZN|AT","Sequence 2","40.0","",""
"02/01/2015 16:30:00 - 02/01/2015 16:45:00","BZN|AT","Sequence 2","68.26","",""
"02/01/2015 16:45:00 - 02/01/2015 17:00:00","BZN|AT","Sequence 2","89.28","",""
"02/01/2015 17:00:00 - 02/01/2015 17:15:00","BZN|AT","Sequence 2","56.12","",""
"02/01/2015 17:15:00 - 02/01/2015 17:30:00","BZN|AT","Sequence 2","62.16","",""
"02/01/2015 17:30:00 - 02/01/2015 17:45:00","BZN|AT","Sequence 2","68.92","",""
"02/01/2015 17:45:00 - 02/01/2015 18:00:00","BZN|AT","Sequence 2","72.0","",""
"02/01/2015 18:00:00 - 02/01/2015 18:15:00","BZN|AT","Sequence 2","71.02","",""
"02/01/2015 18:15:00 - 02/01/2015 18:30:00","BZN|AT","Sequence 2","63.3","",""
"02/01/2015 18:30:00 - 02/01/2015 18:45:00","BZN|AT","Sequence 2","62.36","",""
"02/01/2015 18:45:00 - 02/01/2015 19:00:00","BZN|AT","Sequence 2","51.8","",""
"02/01/2015 19:00:00 - 02/01/2015 19:15:00","BZN|AT","Sequence 2","82.0","",""
"02/01/2015 19:15:00 - 02/01/2015 19:30:00","BZN|AT","Sequence 2","65.5","",""
"02/01/2015 19:30:00 - 02/01/2015 19:45:00","BZN|AT","Sequence 2","37.0","",""
"02/01/2015 19:45:00 - 02/01/2015 20:00:00","BZN|AT","Sequence 2","25.0","",""
"02/01/2015 20:00:00 - 02/01/2015 20:15:00","BZN|AT","Sequence 2","90.0","",""
"02/01/2015 20:15:00 - 02/01/2015 20:30:00","BZN|AT","Sequence 2","58.0","",""
"02/01/2015 20:30:00 - 02/01/2015 20:45:00","BZN|AT","Sequence 2","12.18","",""
"02/01/2015 20:45:00 - 02/01/2015 21:00:00","BZN|AT","Sequence 2","5.0","",""
"02/01/2015 21:00:00 - 02/01/2015 21:15:00","BZN|AT","Sequence 2","58.86","",""
"02/01/2015 21:15:00 - 02/01/2015 21:30:00","BZN|AT","Sequence 2","53.14","",""
"02/01/2015 21:30:00 - 02/01/2015 21:45:00","BZN|AT","Sequence 2","6.34","",""
"02/01/2015 21:45:00 - 02/01/2015 22:00:00","BZN|AT","Sequence 2","-0.22","",""
"02/01/2015 22:00:00 - 02/01/2015 22:15:00","BZN|AT","Sequence 2","67.1","",""
"02/01/2015 22:15:00 - 02/01/2015 22:30:00","BZN|AT","Sequence 2","54.44","",""
"02/01/2015 22:30:00 - 02/01/2015 22:45:00","BZN|AT","Sequence 2","3.58","",""
"02/01/2015 22:45:00 - 02/01/2015 23:00:00","BZN|AT","Sequence 2","-11.9","",""
"02/01/2015 23:00:00 - 02/01/2015 23:15:00","BZN|AT","Sequence 2","57.78","",""
"02/01/2015 23:15:00 - 02/01/2015 23:30:00","BZN|AT","Sequence 2","34.18","",""
"02/01/2015 23:30:00 - 02/01/2015 23:45:00","BZN|AT","Sequence 2","-0.54","",""
"02/01/2015 23:45:00 - 03/01/2015 00:00:00","BZN|AT","Sequence 2","-8.0","",""
"03/01/2015 00:00:00 - 03/01/2015 00:15:00","BZN|AT","Sequence 2","28.02","",""
"03/01/2015 00:15:00 - 03/01/2015 00:30:00","BZN|AT","Sequence 2","7.6","",""
"03/01/2015 00:30:00 - 03/01/2015 00:45:00","BZN|AT","Sequence 2","-0.49","",""
"03/01/2015 00:45:00 - 03/01/2015 01:00:00","BZN|AT","Sequence 2","-11.77","",""
"03/01/2015 01:00:00 - 03/01/2015 01:15:00","BZN|AT","Sequence 2","17.0","",""
"03/01/2015 01:15:00 - 03/01/2015 01:30:00","BZN|AT","Sequence 2","3.1","",""
"03/01/2015 01:30:00 - 03/01/2015 01:45:00","BZN|AT","Sequence 2","-5.69","",""
"03/01/2015 01:45:00 - 03/01/2015 02:00:00","BZN|AT","Sequence 2","-13.67","",""
"03/01/2015 02:00:00 - 03/01/2015 02:15:00","BZN|AT","Sequence 2","2.9","",""
"03/01/2015 02:15:00 - 03/01/2015 02:30:00","BZN|AT","Sequence 2","0.9","",""
"03/01/2015 02:30:00 - 03/01/2015 02:45:00","BZN|AT","Sequence 2","-4.44","",""
"03/01/2015 02:45:00 - 03/01/2015 03:00:00","BZN|AT","Sequence 2","-6.0","",""
"03/01/2015 03:00:00 - 03/01/2015 03:15:00","BZN|AT","Sequence 2","0.13","",""
"03/01/2015 03:15:00 - 03/01/2015 03:30:00","BZN|AT","Sequence 2","-1.48","",""
"03/01/2015 03:30:00 - 03/01/2015 03:45:00","BZN|AT","Sequence 2","-1.39","",""
"03/01/2015 03:45:00 - 03/01/2015 04:00:00","BZN|AT","Sequence 2","-1.51","",""
"03/01/2015 04:00:00 - 03/01/2015 04:15:00","BZN|AT","Sequence 2","0.19","",""
"03/01/2015 04:15:00 - 03/01/2015 04:30:00","BZN|AT","Sequence 2","1.0","",""
"03/01/2015 04:30:00 - 03/01/2015 04:45:00","BZN|AT","Sequence 2","0.23","",""
"03/01/2015 04:45:00 - 03/01/2015 05:00:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2015 05:00:00 - 03/01/2015 05:15:00","BZN|AT","Sequence 2","-1.73","",""
"03/01/2015 05:15:00 - 03/01/2015 05:30:00","BZN|AT","Sequence 2","-2.42","",""
"03/01/2015 05:30:00 - 03/01/2015 05:45:00","BZN|AT","Sequence 2","3.77","",""
"03/01/2015 05:45:00 - 03/01/2015 06:00:00","BZN|AT","Sequence 2","16.32","",""
"03/01/2015 06:00:00 - 03/01/2015 06:15:00","BZN|AT","Sequence 2","-6.0","",""
"03/01/2015 06:15:00 - 03/01/2015 06:30:00","BZN|AT","Sequence 2","3.0","",""
"03/01/2015 06:30:00 - 03/01/2015 06:45:00","BZN|AT","Sequence 2","8.4","",""
"03/01/2015 06:45:00 - 03/01/2015 07:00:00","BZN|AT","Sequence 2","25.65","",""
"03/01/2015 07:00:00 - 03/01/2015 07:15:00","BZN|AT","Sequence 2","-0.17","",""
"03/01/2015 07:15:00 - 03/01/2015 07:30:00","BZN|AT","Sequence 2","3.15","",""
"03/01/2015 07:30:00 - 03/01/2015 07:45:00","BZN|AT","Sequence 2","22.47","",""
"03/01/2015 07:45:00 - 03/01/2015 08:00:00","BZN|AT","Sequence 2","34.93","",""
"03/01/2015 08:00:00 - 03/01/2015 08:15:00","BZN|AT","Sequence 2","3.27","",""
"03/01/2015 08:15:00 - 03/01/2015 08:30:00","BZN|AT","Sequence 2","10.0","",""
"03/01/2015 08:30:00 - 03/01/2015 08:45:00","BZN|AT","Sequence 2","16.96","",""
"03/01/2015 08:45:00 - 03/01/2015 09:00:00","BZN|AT","Sequence 2","34.98","",""
"03/01/2015 09:00:00 - 03/01/2015 09:15:00","BZN|AT","Sequence 2","10.0","",""
"03/01/2015 09:15:00 - 03/01/2015 09:30:00","BZN|AT","Sequence 2","16.0","",""
"03/01/2015 09:30:00 - 03/01/2015 09:45:00","BZN|AT","Sequence 2","21.06","",""
"03/01/2015 09:45:00 - 03/01/2015 10:00:00","BZN|AT","Sequence 2","30.48","",""
"03/01/2015 10:00:00 - 03/01/2015 10:15:00","BZN|AT","Sequence 2","16.0","",""
"03/01/2015 10:15:00 - 03/01/2015 10:30:00","BZN|AT","Sequence 2","19.18","",""
"03/01/2015 10:30:00 - 03/01/2015 10:45:00","BZN|AT","Sequence 2","22.91","",""
"03/01/2015 10:45:00 - 03/01/2015 11:00:00","BZN|AT","Sequence 2","31.39","",""
"03/01/2015 11:00:00 - 03/01/2015 11:15:00","BZN|AT","Sequence 2","18.0","",""
"03/01/2015 11:15:00 - 03/01/2015 11:30:00","BZN|AT","Sequence 2","20.2","",""
"03/01/2015 11:30:00 - 03/01/2015 11:45:00","BZN|AT","Sequence 2","25.43","",""
"03/01/2015 11:45:00 - 03/01/2015 12:00:00","BZN|AT","Sequence 2","31.11","",""
"03/01/2015 12:00:00 - 03/01/2015 12:15:00","BZN|AT","Sequence 2","24.28","",""
"03/01/2015 12:15:00 - 03/01/2015 12:30:00","BZN|AT","Sequence 2","28.24","",""
"03/01/2015 12:30:00 - 03/01/2015 12:45:00","BZN|AT","Sequence 2","20.51","",""
"03/01/2015 12:45:00 - 03/01/2015 13:00:00","BZN|AT","Sequence 2","23.84","",""
"03/01/2015 13:00:00 - 03/01/2015 13:15:00","BZN|AT","Sequence 2","31.15","",""
"03/01/2015 13:15:00 - 03/01/2015 13:30:00","BZN|AT","Sequence 2","23.82","",""
"03/01/2015 13:30:00 - 03/01/2015 13:45:00","BZN|AT","Sequence 2","21.0","",""
"03/01/2015 13:45:00 - 03/01/2015 14:00:00","BZN|AT","Sequence 2","19.39","",""
"03/01/2015 14:00:00 - 03/01/2015 14:15:00","BZN|AT","Sequence 2","24.78","",""
"03/01/2015 14:15:00 - 03/01/2015 14:30:00","BZN|AT","Sequence 2","27.32","",""
"03/01/2015 14:30:00 - 03/01/2015 14:45:00","BZN|AT","Sequence 2","26.21","",""
"03/01/2015 14:45:00 - 03/01/2015 15:00:00","BZN|AT","Sequence 2","29.85","",""
"03/01/2015 15:00:00 - 03/01/2015 15:15:00","BZN|AT","Sequence 2","20.03","",""
"03/01/2015 15:15:00 - 03/01/2015 15:30:00","BZN|AT","Sequence 2","28.29","",""
"03/01/2015 15:30:00 - 03/01/2015 15:45:00","BZN|AT","Sequence 2","35.0","",""
"03/01/2015 15:45:00 - 03/01/2015 16:00:00","BZN|AT","Sequence 2","34.67","",""
"03/01/2015 16:00:00 - 03/01/2015 16:15:00","BZN|AT","Sequence 2","10.01","",""
"03/01/2015 16:15:00 - 03/01/2015 16:30:00","BZN|AT","Sequence 2","25.02","",""
"03/01/2015 16:30:00 - 03/01/2015 16:45:00","BZN|AT","Sequence 2","42.65","",""
"03/01/2015 16:45:00 - 03/01/2015 17:00:00","BZN|AT","Sequence 2","50.56","",""
"03/01/2015 17:00:00 - 03/01/2015 17:15:00","BZN|AT","Sequence 2","22.93","",""
"03/01/2015 17:15:00 - 03/01/2015 17:30:00","BZN|AT","Sequence 2","37.36","",""
"03/01/2015 17:30:00 - 03/01/2015 17:45:00","BZN|AT","Sequence 2","48.59","",""
"03/01/2015 17:45:00 - 03/01/2015 18:00:00","BZN|AT","Sequence 2","50.0","",""
"03/01/2015 18:00:00 - 03/01/2015 18:15:00","BZN|AT","Sequence 2","50.25","",""
"03/01/2015 18:15:00 - 03/01/2015 18:30:00","BZN|AT","Sequence 2","44.02","",""
"03/01/2015 18:30:00 - 03/01/2015 18:45:00","BZN|AT","Sequence 2","36.0","",""
"03/01/2015 18:45:00 - 03/01/2015 19:00:00","BZN|AT","Sequence 2","33.73","",""
"03/01/2015 19:00:00 - 03/01/2015 19:15:00","BZN|AT","Sequence 2","52.0","",""
"03/01/2015 19:15:00 - 03/01/2015 19:30:00","BZN|AT","Sequence 2","41.58","",""
"03/01/2015 19:30:00 - 03/01/2015 19:45:00","BZN|AT","Sequence 2","34.22","",""
"03/01/2015 19:45:00 - 03/01/2015 20:00:00","BZN|AT","Sequence 2","20.2","",""
"03/01/2015 20:00:00 - 03/01/2015 20:15:00","BZN|AT","Sequence 2","57.73","",""
"03/01/2015 20:15:00 - 03/01/2015 20:30:00","BZN|AT","Sequence 2","42.48","",""
"03/01/2015 20:30:00 - 03/01/2015 20:45:00","BZN|AT","Sequence 2","16.5","",""
"03/01/2015 20:45:00 - 03/01/2015 21:00:00","BZN|AT","Sequence 2","6.08","",""
