"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2018 08:30:00 - 01/01/2018 08:45:00","BZN|AT","Sequence 2","-34.6","",""
"01/01/2018 08:45:00 - 01/01/2018 09:00:00","BZN|AT","Sequence 2","-20.0","",""
"01/01/2018 09:00:00 - 01/01/2018 09:15:00","BZN|AT","Sequence 2","-48.73","",""
"01/01/2018 09:15:00 - 01/01/2018 09:30:00","BZN|AT","Sequence 2","-28.99","",""
"01/01/2018 09:30:00 - 01/01/2018 09:45:00","BZN|AT","Sequence 2","-33.01","",""
"01/01/2018 09:45:00 - 01/01/2018 10:00:00","BZN|AT","Sequence 2","-20.0","",""
"01/01/2018 10:00:00 - 01/01/2018 10:15:00","BZN|AT","Sequence 2","-20.0","",""
"01/01/2018 10:15:00 - 01/01/2018 10:30:00","BZN|AT","Sequence 2","-20.0","",""
"01/01/2018 10:30:00 - 01/01/2018 10:45:00","BZN|AT","Sequence 2","-16.2","",""
"01/01/2018 10:45:00 - 01/01/2018 11:00:00","BZN|AT","Sequence 2","-18.45","",""
"01/01/2018 11:00:00 - 01/01/2018 11:15:00","BZN|AT","Sequence 2","-5.52","",""
"01/01/2018 11:15:00 - 01/01/2018 11:30:00","BZN|AT","Sequence 2","-6.0","",""
"01/01/2018 11:30:00 - 01/01/2018 11:45:00","BZN|AT","Sequence 2","-3.3","",""
"01/01/2018 11:45:00 - 01/01/2018 12:00:00","BZN|AT","Sequence 2","-2.2","",""
"01/01/2018 12:00:00 - 01/01/2018 12:15:00","BZN|AT","Sequence 2","-5.3","",""
"01/01/2018 12:15:00 - 01/01/2018 12:30:00","BZN|AT","Sequence 2","-6.0","",""
"01/01/2018 12:30:00 - 01/01/2018 12:45:00","BZN|AT","Sequence 2","-6.0","",""
"01/01/2018 12:45:00 - 01/01/2018 13:00:00","BZN|AT","Sequence 2","-16.5","",""
"01/01/2018 13:00:00 - 01/01/2018 13:15:00","BZN|AT","Sequence 2","-6.0","",""
"01/01/2018 13:15:00 - 01/01/2018 13:30:00","BZN|AT","Sequence 2","-11.5","",""
"01/01/2018 13:30:00 - 01/01/2018 13:45:00","BZN|AT","Sequence 2","-9.1","",""
"01/01/2018 13:45:00 - 01/01/2018 14:00:00","BZN|AT","Sequence 2","-20.0","",""
"01/01/2018 14:00:00 - 01/01/2018 14:15:00","BZN|AT","Sequence 2","-5.92","",""
"01/01/2018 14:15:00 - 01/01/2018 14:30:00","BZN|AT","Sequence 2","-6.0","",""
"01/01/2018 14:30:00 - 01/01/2018 14:45:00","BZN|AT","Sequence 2","-6.6","",""
"01/01/2018 14:45:00 - 01/01/2018 15:00:00","BZN|AT","Sequence 2","-6.0","",""
"01/01/2018 15:00:00 - 01/01/2018 15:15:00","BZN|AT","Sequence 2","-3.82","",""
"01/01/2018 15:15:00 - 01/01/2018 15:30:00","BZN|AT","Sequence 2","1.3","",""
"01/01/2018 15:30:00 - 01/01/2018 15:45:00","BZN|AT","Sequence 2","0.0","",""
"01/01/2018 15:45:00 - 01/01/2018 16:00:00","BZN|AT","Sequence 2","6.3","",""
"01/01/2018 16:00:00 - 01/01/2018 16:15:00","BZN|AT","Sequence 2","-4.2","",""
"01/01/2018 16:15:00 - 01/01/2018 16:30:00","BZN|AT","Sequence 2","5.5","",""
"01/01/2018 16:30:00 - 01/01/2018 16:45:00","BZN|AT","Sequence 2","12.0","",""
"01/01/2018 16:45:00 - 01/01/2018 17:00:00","BZN|AT","Sequence 2","19.94","",""
"01/01/2018 17:00:00 - 01/01/2018 17:15:00","BZN|AT","Sequence 2","9.6","",""
"01/01/2018 17:15:00 - 01/01/2018 17:30:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 17:30:00 - 01/01/2018 17:45:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 17:45:00 - 01/01/2018 18:00:00","BZN|AT","Sequence 2","19.75","",""
"01/01/2018 18:00:00 - 01/01/2018 18:15:00","BZN|AT","Sequence 2","20.67","",""
"01/01/2018 18:15:00 - 01/01/2018 18:30:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 18:30:00 - 01/01/2018 18:45:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 18:45:00 - 01/01/2018 19:00:00","BZN|AT","Sequence 2","20.36","",""
"01/01/2018 19:00:00 - 01/01/2018 19:15:00","BZN|AT","Sequence 2","31.58","",""
"01/01/2018 19:15:00 - 01/01/2018 19:30:00","BZN|AT","Sequence 2","26.3","",""
"01/01/2018 19:30:00 - 01/01/2018 19:45:00","BZN|AT","Sequence 2","20.42","",""
"01/01/2018 19:45:00 - 01/01/2018 20:00:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 20:00:00 - 01/01/2018 20:15:00","BZN|AT","Sequence 2","53.6","",""
"01/01/2018 20:15:00 - 01/01/2018 20:30:00","BZN|AT","Sequence 2","33.25","",""
"01/01/2018 20:30:00 - 01/01/2018 20:45:00","BZN|AT","Sequence 2","25.29","",""
"01/01/2018 20:45:00 - 01/01/2018 21:00:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 21:00:00 - 01/01/2018 21:15:00","BZN|AT","Sequence 2","41.5","",""
"01/01/2018 21:15:00 - 01/01/2018 21:30:00","BZN|AT","Sequence 2","33.0","",""
"01/01/2018 21:30:00 - 01/01/2018 21:45:00","BZN|AT","Sequence 2","26.91","",""
"01/01/2018 21:45:00 - 01/01/2018 22:00:00","BZN|AT","Sequence 2","16.0","",""
"01/01/2018 22:00:00 - 01/01/2018 22:15:00","BZN|AT","Sequence 2","46.4","",""
"01/01/2018 22:15:00 - 01/01/2018 22:30:00","BZN|AT","Sequence 2","36.3","",""
"01/01/2018 22:30:00 - 01/01/2018 22:45:00","BZN|AT","Sequence 2","25.4","",""
"01/01/2018 22:45:00 - 01/01/2018 23:00:00","BZN|AT","Sequence 2","14.0","",""
"01/01/2018 23:00:00 - 01/01/2018 23:15:00","BZN|AT","Sequence 2","45.86","",""
"01/01/2018 23:15:00 - 01/01/2018 23:30:00","BZN|AT","Sequence 2","30.24","",""
"01/01/2018 23:30:00 - 01/01/2018 23:45:00","BZN|AT","Sequence 2","15.41","",""
"01/01/2018 23:45:00 - 02/01/2018 00:00:00","BZN|AT","Sequence 2","5.27","",""
"02/01/2018 00:00:00 - 02/01/2018 00:15:00","BZN|AT","Sequence 2","33.4","",""
"02/01/2018 00:15:00 - 02/01/2018 00:30:00","BZN|AT","Sequence 2","18.66","",""
"02/01/2018 00:30:00 - 02/01/2018 00:45:00","BZN|AT","Sequence 2","11.9","",""
"02/01/2018 00:45:00 - 02/01/2018 01:00:00","BZN|AT","Sequence 2","2.0","",""
"02/01/2018 01:00:00 - 02/01/2018 01:15:00","BZN|AT","Sequence 2","29.6","",""
"02/01/2018 01:15:00 - 02/01/2018 01:30:00","BZN|AT","Sequence 2","13.17","",""
"02/01/2018 01:30:00 - 02/01/2018 01:45:00","BZN|AT","Sequence 2","13.33","",""
"02/01/2018 01:45:00 - 02/01/2018 02:00:00","BZN|AT","Sequence 2","6.1","",""
"02/01/2018 02:00:00 - 02/01/2018 02:15:00","BZN|AT","Sequence 2","21.92","",""
"02/01/2018 02:15:00 - 02/01/2018 02:30:00","BZN|AT","Sequence 2","6.6","",""
"02/01/2018 02:30:00 - 02/01/2018 02:45:00","BZN|AT","Sequence 2","6.82","",""
"02/01/2018 02:45:00 - 02/01/2018 03:00:00","BZN|AT","Sequence 2","7.4","",""
"02/01/2018 03:00:00 - 02/01/2018 03:15:00","BZN|AT","Sequence 2","13.2","",""
"02/01/2018 03:15:00 - 02/01/2018 03:30:00","BZN|AT","Sequence 2","5.6","",""
"02/01/2018 03:30:00 - 02/01/2018 03:45:00","BZN|AT","Sequence 2","9.1","",""
"02/01/2018 03:45:00 - 02/01/2018 04:00:00","BZN|AT","Sequence 2","12.28","",""
"02/01/2018 04:00:00 - 02/01/2018 04:15:00","BZN|AT","Sequence 2","2.8","",""
"02/01/2018 04:15:00 - 02/01/2018 04:30:00","BZN|AT","Sequence 2","12.76","",""
"02/01/2018 04:30:00 - 02/01/2018 04:45:00","BZN|AT","Sequence 2","13.9","",""
"02/01/2018 04:45:00 - 02/01/2018 05:00:00","BZN|AT","Sequence 2","31.4","",""
"02/01/2018 05:00:00 - 02/01/2018 05:15:00","BZN|AT","Sequence 2","0.68","",""
"02/01/2018 05:15:00 - 02/01/2018 05:30:00","BZN|AT","Sequence 2","7.2","",""
"02/01/2018 05:30:00 - 02/01/2018 05:45:00","BZN|AT","Sequence 2","27.27","",""
"02/01/2018 05:45:00 - 02/01/2018 06:00:00","BZN|AT","Sequence 2","48.2","",""
"02/01/2018 06:00:00 - 02/01/2018 06:15:00","BZN|AT","Sequence 2","-2.0","",""
"02/01/2018 06:15:00 - 02/01/2018 06:30:00","BZN|AT","Sequence 2","14.0","",""
"02/01/2018 06:30:00 - 02/01/2018 06:45:00","BZN|AT","Sequence 2","42.0","",""
"02/01/2018 06:45:00 - 02/01/2018 07:00:00","BZN|AT","Sequence 2","55.38","",""
"02/01/2018 07:00:00 - 02/01/2018 07:15:00","BZN|AT","Sequence 2","6.5","",""
"02/01/2018 07:15:00 - 02/01/2018 07:30:00","BZN|AT","Sequence 2","32.2","",""
"02/01/2018 07:30:00 - 02/01/2018 07:45:00","BZN|AT","Sequence 2","44.02","",""
"02/01/2018 07:45:00 - 02/01/2018 08:00:00","BZN|AT","Sequence 2","61.0","",""
"02/01/2018 08:00:00 - 02/01/2018 08:15:00","BZN|AT","Sequence 2","36.98","",""
"02/01/2018 08:15:00 - 02/01/2018 08:30:00","BZN|AT","Sequence 2","48.0","",""
"02/01/2018 08:30:00 - 02/01/2018 08:45:00","BZN|AT","Sequence 2","32.1","",""
"02/01/2018 08:45:00 - 02/01/2018 09:00:00","BZN|AT","Sequence 2","40.4","",""
"02/01/2018 09:00:00 - 02/01/2018 09:15:00","BZN|AT","Sequence 2","45.2","",""
"02/01/2018 09:15:00 - 02/01/2018 09:30:00","BZN|AT","Sequence 2","49.19","",""
"02/01/2018 09:30:00 - 02/01/2018 09:45:00","BZN|AT","Sequence 2","42.5","",""
"02/01/2018 09:45:00 - 02/01/2018 10:00:00","BZN|AT","Sequence 2","38.0","",""
"02/01/2018 10:00:00 - 02/01/2018 10:15:00","BZN|AT","Sequence 2","48.0","",""
"02/01/2018 10:15:00 - 02/01/2018 10:30:00","BZN|AT","Sequence 2","48.0","",""
"02/01/2018 10:30:00 - 02/01/2018 10:45:00","BZN|AT","Sequence 2","32.36","",""
"02/01/2018 10:45:00 - 02/01/2018 11:00:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 11:00:00 - 02/01/2018 11:15:00","BZN|AT","Sequence 2","51.5","",""
"02/01/2018 11:15:00 - 02/01/2018 11:30:00","BZN|AT","Sequence 2","48.4","",""
"02/01/2018 11:30:00 - 02/01/2018 11:45:00","BZN|AT","Sequence 2","33.04","",""
"02/01/2018 11:45:00 - 02/01/2018 12:00:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 12:00:00 - 02/01/2018 12:15:00","BZN|AT","Sequence 2","48.0","",""
"02/01/2018 12:15:00 - 02/01/2018 12:30:00","BZN|AT","Sequence 2","34.02","",""
"02/01/2018 12:30:00 - 02/01/2018 12:45:00","BZN|AT","Sequence 2","40.9","",""
"02/01/2018 12:45:00 - 02/01/2018 13:00:00","BZN|AT","Sequence 2","41.7","",""
"02/01/2018 13:00:00 - 02/01/2018 13:15:00","BZN|AT","Sequence 2","42.6","",""
"02/01/2018 13:15:00 - 02/01/2018 13:30:00","BZN|AT","Sequence 2","36.52","",""
"02/01/2018 13:30:00 - 02/01/2018 13:45:00","BZN|AT","Sequence 2","42.07","",""
"02/01/2018 13:45:00 - 02/01/2018 14:00:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 14:00:00 - 02/01/2018 14:15:00","BZN|AT","Sequence 2","34.2","",""
"02/01/2018 14:15:00 - 02/01/2018 14:30:00","BZN|AT","Sequence 2","33.81","",""
"02/01/2018 14:30:00 - 02/01/2018 14:45:00","BZN|AT","Sequence 2","33.2","",""
"02/01/2018 14:45:00 - 02/01/2018 15:00:00","BZN|AT","Sequence 2","38.65","",""
"02/01/2018 15:00:00 - 02/01/2018 15:15:00","BZN|AT","Sequence 2","33.8","",""
"02/01/2018 15:15:00 - 02/01/2018 15:30:00","BZN|AT","Sequence 2","39.4","",""
"02/01/2018 15:30:00 - 02/01/2018 15:45:00","BZN|AT","Sequence 2","36.84","",""
"02/01/2018 15:45:00 - 02/01/2018 16:00:00","BZN|AT","Sequence 2","41.6","",""
"02/01/2018 16:00:00 - 02/01/2018 16:15:00","BZN|AT","Sequence 2","35.5","",""
"02/01/2018 16:15:00 - 02/01/2018 16:30:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 16:30:00 - 02/01/2018 16:45:00","BZN|AT","Sequence 2","39.0","",""
"02/01/2018 16:45:00 - 02/01/2018 17:00:00","BZN|AT","Sequence 2","53.56","",""
"02/01/2018 17:00:00 - 02/01/2018 17:15:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 17:15:00 - 02/01/2018 17:30:00","BZN|AT","Sequence 2","48.0","",""
"02/01/2018 17:30:00 - 02/01/2018 17:45:00","BZN|AT","Sequence 2","45.1","",""
"02/01/2018 17:45:00 - 02/01/2018 18:00:00","BZN|AT","Sequence 2","50.14","",""
"02/01/2018 18:00:00 - 02/01/2018 18:15:00","BZN|AT","Sequence 2","48.7","",""
"02/01/2018 18:15:00 - 02/01/2018 18:30:00","BZN|AT","Sequence 2","43.33","",""
"02/01/2018 18:30:00 - 02/01/2018 18:45:00","BZN|AT","Sequence 2","37.4","",""
"02/01/2018 18:45:00 - 02/01/2018 19:00:00","BZN|AT","Sequence 2","36.7","",""
"02/01/2018 19:00:00 - 02/01/2018 19:15:00","BZN|AT","Sequence 2","60.0","",""
"02/01/2018 19:15:00 - 02/01/2018 19:30:00","BZN|AT","Sequence 2","40.53","",""
"02/01/2018 19:30:00 - 02/01/2018 19:45:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 19:45:00 - 02/01/2018 20:00:00","BZN|AT","Sequence 2","22.6","",""
"02/01/2018 20:00:00 - 02/01/2018 20:15:00","BZN|AT","Sequence 2","78.5","",""
"02/01/2018 20:15:00 - 02/01/2018 20:30:00","BZN|AT","Sequence 2","36.6","",""
"02/01/2018 20:30:00 - 02/01/2018 20:45:00","BZN|AT","Sequence 2","26.0","",""
"02/01/2018 20:45:00 - 02/01/2018 21:00:00","BZN|AT","Sequence 2","3.92","",""
"02/01/2018 21:00:00 - 02/01/2018 21:15:00","BZN|AT","Sequence 2","50.0","",""
"02/01/2018 21:15:00 - 02/01/2018 21:30:00","BZN|AT","Sequence 2","33.0","",""
"02/01/2018 21:30:00 - 02/01/2018 21:45:00","BZN|AT","Sequence 2","23.87","",""
"02/01/2018 21:45:00 - 02/01/2018 22:00:00","BZN|AT","Sequence 2","18.3","",""
"02/01/2018 22:00:00 - 02/01/2018 22:15:00","BZN|AT","Sequence 2","48.0","",""
"02/01/2018 22:15:00 - 02/01/2018 22:30:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 22:30:00 - 02/01/2018 22:45:00","BZN|AT","Sequence 2","18.9","",""
"02/01/2018 22:45:00 - 02/01/2018 23:00:00","BZN|AT","Sequence 2","6.69","",""
"02/01/2018 23:00:00 - 02/01/2018 23:15:00","BZN|AT","Sequence 2","32.0","",""
"02/01/2018 23:15:00 - 02/01/2018 23:30:00","BZN|AT","Sequence 2","22.9","",""
"02/01/2018 23:30:00 - 02/01/2018 23:45:00","BZN|AT","Sequence 2","12.4","",""
"02/01/2018 23:45:00 - 03/01/2018 00:00:00","BZN|AT","Sequence 2","1.35","",""
"03/01/2018 00:00:00 - 03/01/2018 00:15:00","BZN|AT","Sequence 2","23.49","",""
"03/01/2018 00:15:00 - 03/01/2018 00:30:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2018 00:30:00 - 03/01/2018 00:45:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2018 00:45:00 - 03/01/2018 01:00:00","BZN|AT","Sequence 2","-5.3","",""
"03/01/2018 01:00:00 - 03/01/2018 01:15:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2018 01:15:00 - 03/01/2018 01:30:00","BZN|AT","Sequence 2","9.51","",""
"03/01/2018 01:30:00 - 03/01/2018 01:45:00","BZN|AT","Sequence 2","4.0","",""
"03/01/2018 01:45:00 - 03/01/2018 02:00:00","BZN|AT","Sequence 2","-5.0","",""
"03/01/2018 02:00:00 - 03/01/2018 02:15:00","BZN|AT","Sequence 2","2.3","",""
"03/01/2018 02:15:00 - 03/01/2018 02:30:00","BZN|AT","Sequence 2","-3.32","",""
"03/01/2018 02:30:00 - 03/01/2018 02:45:00","BZN|AT","Sequence 2","-2.3","",""
"03/01/2018 02:45:00 - 03/01/2018 03:00:00","BZN|AT","Sequence 2","-3.58","",""
"03/01/2018 03:00:00 - 03/01/2018 03:15:00","BZN|AT","Sequence 2","-8.35","",""
"03/01/2018 03:15:00 - 03/01/2018 03:30:00","BZN|AT","Sequence 2","-13.41","",""
"03/01/2018 03:30:00 - 03/01/2018 03:45:00","BZN|AT","Sequence 2","-10.98","",""
"03/01/2018 03:45:00 - 03/01/2018 04:00:00","BZN|AT","Sequence 2","-12.54","",""
"03/01/2018 04:00:00 - 03/01/2018 04:15:00","BZN|AT","Sequence 2","-10.69","",""
"03/01/2018 04:15:00 - 03/01/2018 04:30:00","BZN|AT","Sequence 2","-7.35","",""
"03/01/2018 04:30:00 - 03/01/2018 04:45:00","BZN|AT","Sequence 2","0.0","",""
"03/01/2018 04:45:00 - 03/01/2018 05:00:00","BZN|AT","Sequence 2","7.7","",""
"03/01/2018 05:00:00 - 03/01/2018 05:15:00","BZN|AT","Sequence 2","-20.0","",""
"03/01/2018 05:15:00 - 03/01/2018 05:30:00","BZN|AT","Sequence 2","-7.89","",""
"03/01/2018 05:30:00 - 03/01/2018 05:45:00","BZN|AT","Sequence 2","5.36","",""
"03/01/2018 05:45:00 - 03/01/2018 06:00:00","BZN|AT","Sequence 2","22.39","",""
"03/01/2018 06:00:00 - 03/01/2018 06:15:00","BZN|AT","Sequence 2","-30.0","",""
"03/01/2018 06:15:00 - 03/01/2018 06:30:00","BZN|AT","Sequence 2","-4.0","",""
"03/01/2018 06:30:00 - 03/01/2018 06:45:00","BZN|AT","Sequence 2","13.98","",""
"03/01/2018 06:45:00 - 03/01/2018 07:00:00","BZN|AT","Sequence 2","42.0","",""
"03/01/2018 07:00:00 - 03/01/2018 07:15:00","BZN|AT","Sequence 2","-0.07","",""
"03/01/2018 07:15:00 - 03/01/2018 07:30:00","BZN|AT","Sequence 2","15.31","",""
"03/01/2018 07:30:00 - 03/01/2018 07:45:00","BZN|AT","Sequence 2","24.3","",""
"03/01/2018 07:45:00 - 03/01/2018 08:00:00","BZN|AT","Sequence 2","34.91","",""
"03/01/2018 08:00:00 - 03/01/2018 08:15:00","BZN|AT","Sequence 2","16.66","",""
"03/01/2018 08:15:00 - 03/01/2018 08:30:00","BZN|AT","Sequence 2","21.6","",""
"03/01/2018 08:30:00 - 03/01/2018 08:45:00","BZN|AT","Sequence 2","19.81","",""
"03/01/2018 08:45:00 - 03/01/2018 09:00:00","BZN|AT","Sequence 2","21.03","",""
"03/01/2018 09:00:00 - 03/01/2018 09:15:00","BZN|AT","Sequence 2","19.18","",""
"03/01/2018 09:15:00 - 03/01/2018 09:30:00","BZN|AT","Sequence 2","23.1","",""
"03/01/2018 09:30:00 - 03/01/2018 09:45:00","BZN|AT","Sequence 2","19.03","",""
"03/01/2018 09:45:00 - 03/01/2018 10:00:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2018 10:00:00 - 03/01/2018 10:15:00","BZN|AT","Sequence 2","22.09","",""
"03/01/2018 10:15:00 - 03/01/2018 10:30:00","BZN|AT","Sequence 2","14.7","",""
"03/01/2018 10:30:00 - 03/01/2018 10:45:00","BZN|AT","Sequence 2","19.7","",""
"03/01/2018 10:45:00 - 03/01/2018 11:00:00","BZN|AT","Sequence 2","18.87","",""
"03/01/2018 11:00:00 - 03/01/2018 11:15:00","BZN|AT","Sequence 2","21.45","",""
"03/01/2018 11:15:00 - 03/01/2018 11:30:00","BZN|AT","Sequence 2","20.08","",""
"03/01/2018 11:30:00 - 03/01/2018 11:45:00","BZN|AT","Sequence 2","15.91","",""
"03/01/2018 11:45:00 - 03/01/2018 12:00:00","BZN|AT","Sequence 2","14.81","",""
"03/01/2018 12:00:00 - 03/01/2018 12:15:00","BZN|AT","Sequence 2","22.95","",""
"03/01/2018 12:15:00 - 03/01/2018 12:30:00","BZN|AT","Sequence 2","13.7","",""
"03/01/2018 12:30:00 - 03/01/2018 12:45:00","BZN|AT","Sequence 2","13.48","",""
"03/01/2018 12:45:00 - 03/01/2018 13:00:00","BZN|AT","Sequence 2","14.46","",""
"03/01/2018 13:00:00 - 03/01/2018 13:15:00","BZN|AT","Sequence 2","20.9","",""
"03/01/2018 13:15:00 - 03/01/2018 13:30:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2018 13:30:00 - 03/01/2018 13:45:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2018 13:45:00 - 03/01/2018 14:00:00","BZN|AT","Sequence 2","13.49","",""
"03/01/2018 14:00:00 - 03/01/2018 14:15:00","BZN|AT","Sequence 2","9.4","",""
"03/01/2018 14:15:00 - 03/01/2018 14:30:00","BZN|AT","Sequence 2","10.53","",""
"03/01/2018 14:30:00 - 03/01/2018 14:45:00","BZN|AT","Sequence 2","17.37","",""
"03/01/2018 14:45:00 - 03/01/2018 15:00:00","BZN|AT","Sequence 2","22.69","",""
"03/01/2018 15:00:00 - 03/01/2018 15:15:00","BZN|AT","Sequence 2","12.08","",""
"03/01/2018 15:15:00 - 03/01/2018 15:30:00","BZN|AT","Sequence 2","15.21","",""
"03/01/2018 15:30:00 - 03/01/2018 15:45:00","BZN|AT","Sequence 2","16.78","",""
"03/01/2018 15:45:00 - 03/01/2018 16:00:00","BZN|AT","Sequence 2","22.32","",""
"03/01/2018 16:00:00 - 03/01/2018 16:15:00","BZN|AT","Sequence 2","8.84","",""
"03/01/2018 16:15:00 - 03/01/2018 16:30:00","BZN|AT","Sequence 2","9.42","",""
"03/01/2018 16:30:00 - 03/01/2018 16:45:00","BZN|AT","Sequence 2","19.56","",""
"03/01/2018 16:45:00 - 03/01/2018 17:00:00","BZN|AT","Sequence 2","32.28","",""
"03/01/2018 17:00:00 - 03/01/2018 17:15:00","BZN|AT","Sequence 2","11.22","",""
"03/01/2018 17:15:00 - 03/01/2018 17:30:00","BZN|AT","Sequence 2","26.0","",""
"03/01/2018 17:30:00 - 03/01/2018 17:45:00","BZN|AT","Sequence 2","27.07","",""
"03/01/2018 17:45:00 - 03/01/2018 18:00:00","BZN|AT","Sequence 2","28.5","",""
"03/01/2018 18:00:00 - 03/01/2018 18:15:00","BZN|AT","Sequence 2","26.02","",""
"03/01/2018 18:15:00 - 03/01/2018 18:30:00","BZN|AT","Sequence 2","22.38","",""
"03/01/2018 18:30:00 - 03/01/2018 18:45:00","BZN|AT","Sequence 2","21.53","",""
"03/01/2018 18:45:00 - 03/01/2018 19:00:00","BZN|AT","Sequence 2","16.15","",""
"03/01/2018 19:00:00 - 03/01/2018 19:15:00","BZN|AT","Sequence 2","35.41","",""
"03/01/2018 19:15:00 - 03/01/2018 19:30:00","BZN|AT","Sequence 2","24.09","",""
"03/01/2018 19:30:00 - 03/01/2018 19:45:00","BZN|AT","Sequence 2","16.2","",""
"03/01/2018 19:45:00 - 03/01/2018 20:00:00","BZN|AT","Sequence 2","3.09","",""
"03/01/2018 20:00:00 - 03/01/2018 20:15:00","BZN|AT","Sequence 2","38.34","",""
"03/01/2018 20:15:00 - 03/01/2018 20:30:00","BZN|AT","Sequence 2","18.82","",""
"03/01/2018 20:30:00 - 03/01/2018 20:45:00","BZN|AT","Sequence 2","4.97","",""
