"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2016 07:00:00 - 02/01/2016 08:00:00","BZN|CH","Without sequence","37.75","",""
"02/01/2016 08:00:00 - 02/01/2016 09:00:00","BZN|CH","Without sequence","40.16","",""
"02/01/2016 09:00:00 - 02/01/2016 10:00:00","BZN|CH","Without sequence","41.56","",""
"02/01/2016 10:00:00 - 02/01/2016 11:00:00","BZN|CH","Without sequence","41.58","",""
"02/01/2016 11:00:00 - 02/01/2016 12:00:00","BZN|CH","Without sequence","41.66","",""
"02/01/2016 12:00:00 - 02/01/2016 13:00:00","BZN|CH","Without sequence","41.57","",""
"02/01/2016 13:00:00 - 02/01/2016 14:00:00","BZN|CH","Without sequence","41.52","",""
"02/01/2016 14:00:00 - 02/01/2016 15:00:00","BZN|CH","Without sequence","41.53","",""
"02/01/2016 15:00:00 - 02/01/2016 16:00:00","BZN|CH","Without sequence","41.58","",""
"02/01/2016 16:00:00 - 02/01/2016 17:00:00","BZN|CH","Without sequence","49.43","",""
"02/01/2016 17:00:00 - 02/01/2016 18:00:00","BZN|CH","Without sequence","55.16","",""
"02/01/2016 18:00:00 - 02/01/2016 19:00:00","BZN|CH","Without sequence","55.9","",""
"02/01/2016 19:00:00 - 02/01/2016 20:00:00","BZN|CH","Without sequence","49.82","",""
"02/01/2016 20:00:00 - 02/01/2016 21:00:00","BZN|CH","Without sequence","41.56","",""
"02/01/2016 21:00:00 - 02/01/2016 22:00:00","BZN|CH","Without sequence","39.76","",""
"02/01/2016 22:00:00 - 02/01/2016 23:00:00","BZN|CH","Without sequence","39.34","",""
"02/01/2016 23:00:00 - 03/01/2016 00:00:00","BZN|CH","Without sequence","39.08","",""
"03/01/2016 00:00:00 - 03/01/2016 01:00:00","BZN|CH","Without sequence","31.09","",""
"03/01/2016 01:00:00 - 03/01/2016 02:00:00","BZN|CH","Without sequence","33.47","",""
"03/01/2016 02:00:00 - 03/01/2016 03:00:00","BZN|CH","Without sequence","27.5","",""
"03/01/2016 03:00:00 - 03/01/2016 04:00:00","BZN|CH","Without sequence","24.92","",""
"03/01/2016 04:00:00 - 03/01/2016 05:00:00","BZN|CH","Without sequence","21.93","",""
"03/01/2016 05:00:00 - 03/01/2016 06:00:00","BZN|CH","Without sequence","21.97","",""
"03/01/2016 06:00:00 - 03/01/2016 07:00:00","BZN|CH","Without sequence","13.96","",""
"03/01/2016 07:00:00 - 03/01/2016 08:00:00","BZN|CH","Without sequence","14.57","",""
"03/01/2016 08:00:00 - 03/01/2016 09:00:00","BZN|CH","Without sequence","18.73","",""
"03/01/2016 09:00:00 - 03/01/2016 10:00:00","BZN|CH","Without sequence","34.2","",""
"03/01/2016 10:00:00 - 03/01/2016 11:00:00","BZN|CH","Without sequence","37.53","",""
"03/01/2016 11:00:00 - 03/01/2016 12:00:00","BZN|CH","Without sequence","36.42","",""
"03/01/2016 12:00:00 - 03/01/2016 13:00:00","BZN|CH","Without sequence","36.13","",""
"03/01/2016 13:00:00 - 03/01/2016 14:00:00","BZN|CH","Without sequence","34.42","",""
"03/01/2016 14:00:00 - 03/01/2016 15:00:00","BZN|CH","Without sequence","34.44","",""
"03/01/2016 15:00:00 - 03/01/2016 16:00:00","BZN|CH","Without sequence","32.51","",""
"03/01/2016 16:00:00 - 03/01/2016 17:00:00","BZN|CH","Without sequence","39.62","",""
"03/01/2016 17:00:00 - 03/01/2016 18:00:00","BZN|CH","Without sequence","55.48","",""
"03/01/2016 18:00:00 - 03/01/2016 19:00:00","BZN|CH","Without sequence","55.93","",""
"03/01/2016 19:00:00 - 03/01/2016 20:00:00","BZN|CH","Without sequence","54.97","",""
"03/01/2016 20:00:00 - 03/01/2016 21:00:00","BZN|CH","Without sequence","51.34","",""
"03/01/2016 21:00:00 - 03/01/2016 22:00:00","BZN|CH","Without sequence","45.0","",""
"03/01/2016 22:00:00 - 03/01/2016 23:00:00","BZN|CH","Without sequence","42.6","",""
"03/01/2016 23:00:00 - 04/01/2016 00:00:00","BZN|CH","Without sequence","40.84","",""
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|CH","Without sequence","34.85","",""
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|CH","Without sequence","29.15","",""
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|CH","Without sequence","26.59","",""
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|CH","Without sequence","22.99","",""
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|CH","Without sequence","22.99","",""
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|CH","Without sequence","31.71","",""
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|CH","Without sequence","40.48","",""
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|CH","Without sequence","49.46","",""
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|CH","Without sequence","55.4","",""
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|CH","Without sequence","55.9","",""
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|CH","Without sequence","55.46","",""
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|CH","Without sequence","56.15","",""
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|CH","Without sequence","53.76","",""
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|CH","Without sequence","45.05","",""
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|CH","Without sequence","47.87","",""
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|CH","Without sequence","53.17","",""
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|CH","Without sequence","55.91","",""
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|CH","Without sequence","59.95","",""
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|CH","Without sequence","58.0","",""
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|CH","Without sequence","56.95","",""
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|CH","Without sequence","54.07","",""
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|CH","Without sequence","48.12","",""
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|CH","Without sequence","44.94","",""
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|CH","Without sequence","41.43","",""
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|CH","Without sequence","37.62","",""
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|CH","Without sequence","31.74","",""
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|CH","Without sequence","29.35","",""
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|CH","Without sequence","26.31","",""
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|CH","Without sequence","24.57","",""
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|CH","Without sequence","34.45","",""
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|CH","Without sequence","45.12","",""
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|CH","Without sequence","55.86","",""
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|CH","Without sequence","58.35","",""
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|CH","Without sequence","58.04","",""
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|CH","Without sequence","58.07","",""
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|CH","Without sequence","55.99","",""
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|CH","Without sequence","51.04","",""
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|CH","Without sequence","49.82","",""
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|CH","Without sequence","54.49","",""
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|CH","Without sequence","56.39","",""
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|CH","Without sequence","57.44","",""
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|CH","Without sequence","58.02","",""
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|CH","Without sequence","56.94","",""
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|CH","Without sequence","54.93","",""
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|CH","Without sequence","50.79","",""
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|CH","Without sequence","46.57","",""
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|CH","Without sequence","42.98","",""
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|CH","Without sequence","40.8","",""
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|CH","Without sequence","36.4","",""
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|CH","Without sequence","26.43","",""
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|CH","Without sequence","24.13","",""
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|CH","Without sequence","23.35","",""
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|CH","Without sequence","22.19","",""
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|CH","Without sequence","31.59","",""
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|CH","Without sequence","40.04","",""
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|CH","Without sequence","46.14","",""
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|CH","Without sequence","48.08","",""
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|CH","Without sequence","48.04","",""
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|CH","Without sequence","48.52","",""
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|CH","Without sequence","48.21","",""
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|CH","Without sequence","45.54","",""
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|CH","Without sequence","42.93","",""
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|CH","Without sequence","42.91","",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|CH","Without sequence","42.99","",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|CH","Without sequence","46.34","",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|CH","Without sequence","55.05","",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|CH","Without sequence","53.3","",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|CH","Without sequence","46.31","",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|CH","Without sequence","45.04","",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|CH","Without sequence","40.01","",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|CH","Without sequence","40.05","",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|CH","Without sequence","37.74","",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|CH","Without sequence","37.14","",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|CH","Without sequence","33.26","",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|CH","Without sequence","31.14","",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|CH","Without sequence","29.96","",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|CH","Without sequence","29.45","",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|CH","Without sequence","36.45","",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|CH","Without sequence","45.2","",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|CH","Without sequence","53.01","",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|CH","Without sequence","55.48","",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|CH","Without sequence","56.33","",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|CH","Without sequence","55.58","",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|CH","Without sequence","55.31","",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|CH","Without sequence","51.62","",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|CH","Without sequence","52.47","",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|CH","Without sequence","54.44","",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|CH","Without sequence","55.6","",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|CH","Without sequence","56.93","",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|CH","Without sequence","56.95","",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|CH","Without sequence","55.46","",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|CH","Without sequence","57.95","",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|CH","Without sequence","55.44","",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|CH","Without sequence","51.9","",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|CH","Without sequence","45.79","",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|CH","Without sequence","42.48","",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|CH","Without sequence","38.23","",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|CH","Without sequence","33.3","",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|CH","Without sequence","31.96","",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|CH","Without sequence","31.01","",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|CH","Without sequence","29.04","",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|CH","Without sequence","35.08","",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|CH","Without sequence","52.34","",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|CH","Without sequence","58.44","",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|CH","Without sequence","60.04","",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|CH","Without sequence","61.93","",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|CH","Without sequence","61.06","",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|CH","Without sequence","61.43","",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|CH","Without sequence","55.35","",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|CH","Without sequence","55.04","",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|CH","Without sequence","58.28","",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|CH","Without sequence","58.99","",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|CH","Without sequence","59.99","",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|CH","Without sequence","61.95","",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|CH","Without sequence","59.91","",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|CH","Without sequence","59.04","",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|CH","Without sequence","56.06","",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|CH","Without sequence","49.18","",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|CH","Without sequence","46.66","",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|CH","Without sequence","41.18","",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|CH","Without sequence","40.64","",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|CH","Without sequence","36.33","",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|CH","Without sequence","33.47","",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|CH","Without sequence","32.21","",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|CH","Without sequence","31.02","",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|CH","Without sequence","34.93","",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|CH","Without sequence","38.25","",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|CH","Without sequence","48.49","",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|CH","Without sequence","53.14","",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|CH","Without sequence","54.47","",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|CH","Without sequence","55.02","",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|CH","Without sequence","50.9","",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|CH","Without sequence","42.57","",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|CH","Without sequence","40.28","",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|CH","Without sequence","41.22","",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|CH","Without sequence","43.01","",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|CH","Without sequence","46.24","",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|CH","Without sequence","56.91","",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|CH","Without sequence","56.61","",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|CH","Without sequence","56.0","",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|CH","Without sequence","52.79","",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|CH","Without sequence","40.45","",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|CH","Without sequence","40.03","",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|CH","Without sequence","38.06","",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|CH","Without sequence","34.37","",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|CH","Without sequence","26.23","",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|CH","Without sequence","22.23","",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|CH","Without sequence","13.23","",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|CH","Without sequence","9.44","",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|CH","Without sequence","18.87","",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|CH","Without sequence","22.99","",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|CH","Without sequence","10.84","",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|CH","Without sequence","14.42","",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|CH","Without sequence","33.95","",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|CH","Without sequence","23.73","",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|CH","Without sequence","23.35","",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|CH","Without sequence","24.92","",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|CH","Without sequence","22.05","",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|CH","Without sequence","19.92","",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|CH","Without sequence","21.54","",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|CH","Without sequence","32.01","",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|CH","Without sequence","51.15","",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|CH","Without sequence","52.76","",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|CH","Without sequence","52.09","",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|CH","Without sequence","46.91","",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|CH","Without sequence","40.33","",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|CH","Without sequence","37.27","",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|CH","Without sequence","35.48","",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|CH","Without sequence","34.71","",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|CH","Without sequence","28.5","",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|CH","Without sequence","23.49","",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|CH","Without sequence","24.93","",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|CH","Without sequence","23.9","",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|CH","Without sequence","34.47","",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|CH","Without sequence","47.94","",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|CH","Without sequence","57.46","",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|CH","Without sequence","59.24","",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|CH","Without sequence","59.72","",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|CH","Without sequence","59.0","",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|CH","Without sequence","58.94","",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|CH","Without sequence","55.07","",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|CH","Without sequence","55.31","",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|CH","Without sequence","57.98","",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|CH","Without sequence","58.77","",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|CH","Without sequence","59.46","",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|CH","Without sequence","58.94","",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|CH","Without sequence","58.84","",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|CH","Without sequence","57.93","",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|CH","Without sequence","55.69","",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|CH","Without sequence","49.98","",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|CH","Without sequence","45.98","",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|CH","Without sequence","42.99","",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|CH","Without sequence","34.18","",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|CH","Without sequence","29.43","",""
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|CH","Without sequence","27.05","",""
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|CH","Without sequence","26.78","",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|CH","Without sequence","25.12","",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|CH","Without sequence","32.9","",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|CH","Without sequence","47.99","",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|CH","Without sequence","57.85","",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|CH","Without sequence","58.05","",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|CH","Without sequence","57.95","",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|CH","Without sequence","57.17","",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|CH","Without sequence","55.05","",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|CH","Without sequence","49.07","",""
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|CH","Without sequence","49.69","",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|CH","Without sequence","54.74","",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|CH","Without sequence","56.4","",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|CH","Without sequence","56.22","",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|CH","Without sequence","58.56","",""
