"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2016 08:00:00 - 01/01/2016 08:15:00","BZN|AT","Sequence 2","15.05","",""
"01/01/2016 08:15:00 - 01/01/2016 08:30:00","BZN|AT","Sequence 2","20.54","",""
"01/01/2016 08:30:00 - 01/01/2016 08:45:00","BZN|AT","Sequence 2","26.8","",""
"01/01/2016 08:45:00 - 01/01/2016 09:00:00","BZN|AT","Sequence 2","30.76","",""
"01/01/2016 09:00:00 - 01/01/2016 09:15:00","BZN|AT","Sequence 2","20.0","",""
"01/01/2016 09:15:00 - 01/01/2016 09:30:00","BZN|AT","Sequence 2","23.96","",""
"01/01/2016 09:30:00 - 01/01/2016 09:45:00","BZN|AT","Sequence 2","30.12","",""
"01/01/2016 09:45:00 - 01/01/2016 10:00:00","BZN|AT","Sequence 2","31.88","",""
"01/01/2016 10:00:00 - 01/01/2016 10:15:00","BZN|AT","Sequence 2","22.66","",""
"01/01/2016 10:15:00 - 01/01/2016 10:30:00","BZN|AT","Sequence 2","28.08","",""
"01/01/2016 10:30:00 - 01/01/2016 10:45:00","BZN|AT","Sequence 2","27.0","",""
"01/01/2016 10:45:00 - 01/01/2016 11:00:00","BZN|AT","Sequence 2","32.22","",""
"01/01/2016 11:00:00 - 01/01/2016 11:15:00","BZN|AT","Sequence 2","22.06","",""
"01/01/2016 11:15:00 - 01/01/2016 11:30:00","BZN|AT","Sequence 2","26.94","",""
"01/01/2016 11:30:00 - 01/01/2016 11:45:00","BZN|AT","Sequence 2","32.33","",""
"01/01/2016 11:45:00 - 01/01/2016 12:00:00","BZN|AT","Sequence 2","34.66","",""
"01/01/2016 12:00:00 - 01/01/2016 12:15:00","BZN|AT","Sequence 2","25.79","",""
"01/01/2016 12:15:00 - 01/01/2016 12:30:00","BZN|AT","Sequence 2","32.25","",""
"01/01/2016 12:30:00 - 01/01/2016 12:45:00","BZN|AT","Sequence 2","33.22","",""
"01/01/2016 12:45:00 - 01/01/2016 13:00:00","BZN|AT","Sequence 2","26.7","",""
"01/01/2016 13:00:00 - 01/01/2016 13:15:00","BZN|AT","Sequence 2","25.51","",""
"01/01/2016 13:15:00 - 01/01/2016 13:30:00","BZN|AT","Sequence 2","26.14","",""
"01/01/2016 13:30:00 - 01/01/2016 13:45:00","BZN|AT","Sequence 2","31.25","",""
"01/01/2016 13:45:00 - 01/01/2016 14:00:00","BZN|AT","Sequence 2","31.08","",""
"01/01/2016 14:00:00 - 01/01/2016 14:15:00","BZN|AT","Sequence 2","20.5","",""
"01/01/2016 14:15:00 - 01/01/2016 14:30:00","BZN|AT","Sequence 2","26.75","",""
"01/01/2016 14:30:00 - 01/01/2016 14:45:00","BZN|AT","Sequence 2","32.15","",""
"01/01/2016 14:45:00 - 01/01/2016 15:00:00","BZN|AT","Sequence 2","34.59","",""
"01/01/2016 15:00:00 - 01/01/2016 15:15:00","BZN|AT","Sequence 2","18.3","",""
"01/01/2016 15:15:00 - 01/01/2016 15:30:00","BZN|AT","Sequence 2","26.04","",""
"01/01/2016 15:30:00 - 01/01/2016 15:45:00","BZN|AT","Sequence 2","32.65","",""
"01/01/2016 15:45:00 - 01/01/2016 16:00:00","BZN|AT","Sequence 2","38.89","",""
"01/01/2016 16:00:00 - 01/01/2016 16:15:00","BZN|AT","Sequence 2","16.99","",""
"01/01/2016 16:15:00 - 01/01/2016 16:30:00","BZN|AT","Sequence 2","27.81","",""
"01/01/2016 16:30:00 - 01/01/2016 16:45:00","BZN|AT","Sequence 2","35.58","",""
"01/01/2016 16:45:00 - 01/01/2016 17:00:00","BZN|AT","Sequence 2","46.0","",""
"01/01/2016 17:00:00 - 01/01/2016 17:15:00","BZN|AT","Sequence 2","28.32","",""
"01/01/2016 17:15:00 - 01/01/2016 17:30:00","BZN|AT","Sequence 2","36.3","",""
"01/01/2016 17:30:00 - 01/01/2016 17:45:00","BZN|AT","Sequence 2","39.47","",""
"01/01/2016 17:45:00 - 01/01/2016 18:00:00","BZN|AT","Sequence 2","44.0","",""
"01/01/2016 18:00:00 - 01/01/2016 18:15:00","BZN|AT","Sequence 2","32.0","",""
"01/01/2016 18:15:00 - 01/01/2016 18:30:00","BZN|AT","Sequence 2","41.75","",""
"01/01/2016 18:30:00 - 01/01/2016 18:45:00","BZN|AT","Sequence 2","42.25","",""
"01/01/2016 18:45:00 - 01/01/2016 19:00:00","BZN|AT","Sequence 2","36.0","",""
"01/01/2016 19:00:00 - 01/01/2016 19:15:00","BZN|AT","Sequence 2","43.81","",""
"01/01/2016 19:15:00 - 01/01/2016 19:30:00","BZN|AT","Sequence 2","37.9","",""
"01/01/2016 19:30:00 - 01/01/2016 19:45:00","BZN|AT","Sequence 2","36.82","",""
"01/01/2016 19:45:00 - 01/01/2016 20:00:00","BZN|AT","Sequence 2","27.47","",""
"01/01/2016 20:00:00 - 01/01/2016 20:15:00","BZN|AT","Sequence 2","48.0","",""
"01/01/2016 20:15:00 - 01/01/2016 20:30:00","BZN|AT","Sequence 2","32.04","",""
"01/01/2016 20:30:00 - 01/01/2016 20:45:00","BZN|AT","Sequence 2","26.65","",""
"01/01/2016 20:45:00 - 01/01/2016 21:00:00","BZN|AT","Sequence 2","19.5","",""
"01/01/2016 21:00:00 - 01/01/2016 21:15:00","BZN|AT","Sequence 2","35.51","",""
"01/01/2016 21:15:00 - 01/01/2016 21:30:00","BZN|AT","Sequence 2","26.9","",""
"01/01/2016 21:30:00 - 01/01/2016 21:45:00","BZN|AT","Sequence 2","26.61","",""
"01/01/2016 21:45:00 - 01/01/2016 22:00:00","BZN|AT","Sequence 2","23.71","",""
"01/01/2016 22:00:00 - 01/01/2016 22:15:00","BZN|AT","Sequence 2","40.71","",""
"01/01/2016 22:15:00 - 01/01/2016 22:30:00","BZN|AT","Sequence 2","31.31","",""
"01/01/2016 22:30:00 - 01/01/2016 22:45:00","BZN|AT","Sequence 2","24.17","",""
"01/01/2016 22:45:00 - 01/01/2016 23:00:00","BZN|AT","Sequence 2","13.37","",""
"01/01/2016 23:00:00 - 01/01/2016 23:15:00","BZN|AT","Sequence 2","39.24","",""
"01/01/2016 23:15:00 - 01/01/2016 23:30:00","BZN|AT","Sequence 2","25.9","",""
"01/01/2016 23:30:00 - 01/01/2016 23:45:00","BZN|AT","Sequence 2","22.8","",""
"01/01/2016 23:45:00 - 02/01/2016 00:00:00","BZN|AT","Sequence 2","7.4","",""
"02/01/2016 00:00:00 - 02/01/2016 00:15:00","BZN|AT","Sequence 2","40.7","",""
"02/01/2016 00:15:00 - 02/01/2016 00:30:00","BZN|AT","Sequence 2","29.58","",""
"02/01/2016 00:30:00 - 02/01/2016 00:45:00","BZN|AT","Sequence 2","21.84","",""
"02/01/2016 00:45:00 - 02/01/2016 01:00:00","BZN|AT","Sequence 2","12.0","",""
"02/01/2016 01:00:00 - 02/01/2016 01:15:00","BZN|AT","Sequence 2","51.0","",""
"02/01/2016 01:15:00 - 02/01/2016 01:30:00","BZN|AT","Sequence 2","23.92","",""
"02/01/2016 01:30:00 - 02/01/2016 01:45:00","BZN|AT","Sequence 2","14.1","",""
"02/01/2016 01:45:00 - 02/01/2016 02:00:00","BZN|AT","Sequence 2","10.4","",""
"02/01/2016 02:00:00 - 02/01/2016 02:15:00","BZN|AT","Sequence 2","34.7","",""
"02/01/2016 02:15:00 - 02/01/2016 02:30:00","BZN|AT","Sequence 2","23.46","",""
"02/01/2016 02:30:00 - 02/01/2016 02:45:00","BZN|AT","Sequence 2","19.5","",""
"02/01/2016 02:45:00 - 02/01/2016 03:00:00","BZN|AT","Sequence 2","12.0","",""
"02/01/2016 03:00:00 - 02/01/2016 03:15:00","BZN|AT","Sequence 2","26.67","",""
"02/01/2016 03:15:00 - 02/01/2016 03:30:00","BZN|AT","Sequence 2","24.17","",""
"02/01/2016 03:30:00 - 02/01/2016 03:45:00","BZN|AT","Sequence 2","17.0","",""
"02/01/2016 03:45:00 - 02/01/2016 04:00:00","BZN|AT","Sequence 2","12.0","",""
"02/01/2016 04:00:00 - 02/01/2016 04:15:00","BZN|AT","Sequence 2","25.58","",""
"02/01/2016 04:15:00 - 02/01/2016 04:30:00","BZN|AT","Sequence 2","22.6","",""
"02/01/2016 04:30:00 - 02/01/2016 04:45:00","BZN|AT","Sequence 2","12.7","",""
"02/01/2016 04:45:00 - 02/01/2016 05:00:00","BZN|AT","Sequence 2","3.14","",""
"02/01/2016 05:00:00 - 02/01/2016 05:15:00","BZN|AT","Sequence 2","30.11","",""
"02/01/2016 05:15:00 - 02/01/2016 05:30:00","BZN|AT","Sequence 2","16.3","",""
"02/01/2016 05:30:00 - 02/01/2016 05:45:00","BZN|AT","Sequence 2","12.0","",""
"02/01/2016 05:45:00 - 02/01/2016 06:00:00","BZN|AT","Sequence 2","10.0","",""
"02/01/2016 06:00:00 - 02/01/2016 06:15:00","BZN|AT","Sequence 2","20.4","",""
"02/01/2016 06:15:00 - 02/01/2016 06:30:00","BZN|AT","Sequence 2","19.62","",""
"02/01/2016 06:30:00 - 02/01/2016 06:45:00","BZN|AT","Sequence 2","16.32","",""
"02/01/2016 06:45:00 - 02/01/2016 07:00:00","BZN|AT","Sequence 2","21.2","",""
"02/01/2016 07:00:00 - 02/01/2016 07:15:00","BZN|AT","Sequence 2","16.07","",""
"02/01/2016 07:15:00 - 02/01/2016 07:30:00","BZN|AT","Sequence 2","25.8","",""
"02/01/2016 07:30:00 - 02/01/2016 07:45:00","BZN|AT","Sequence 2","26.0","",""
"02/01/2016 07:45:00 - 02/01/2016 08:00:00","BZN|AT","Sequence 2","32.03","",""
"02/01/2016 08:00:00 - 02/01/2016 08:15:00","BZN|AT","Sequence 2","22.0","",""
"02/01/2016 08:15:00 - 02/01/2016 08:30:00","BZN|AT","Sequence 2","29.52","",""
"02/01/2016 08:30:00 - 02/01/2016 08:45:00","BZN|AT","Sequence 2","26.0","",""
"02/01/2016 08:45:00 - 02/01/2016 09:00:00","BZN|AT","Sequence 2","29.0","",""
"02/01/2016 09:00:00 - 02/01/2016 09:15:00","BZN|AT","Sequence 2","34.66","",""
"02/01/2016 09:15:00 - 02/01/2016 09:30:00","BZN|AT","Sequence 2","31.57","",""
"02/01/2016 09:30:00 - 02/01/2016 09:45:00","BZN|AT","Sequence 2","26.43","",""
"02/01/2016 09:45:00 - 02/01/2016 10:00:00","BZN|AT","Sequence 2","21.67","",""
"02/01/2016 10:00:00 - 02/01/2016 10:15:00","BZN|AT","Sequence 2","38.19","",""
"02/01/2016 10:15:00 - 02/01/2016 10:30:00","BZN|AT","Sequence 2","31.27","",""
"02/01/2016 10:30:00 - 02/01/2016 10:45:00","BZN|AT","Sequence 2","24.49","",""
"02/01/2016 10:45:00 - 02/01/2016 11:00:00","BZN|AT","Sequence 2","24.0","",""
"02/01/2016 11:00:00 - 02/01/2016 11:15:00","BZN|AT","Sequence 2","26.83","",""
"02/01/2016 11:15:00 - 02/01/2016 11:30:00","BZN|AT","Sequence 2","32.06","",""
"02/01/2016 11:30:00 - 02/01/2016 11:45:00","BZN|AT","Sequence 2","30.74","",""
"02/01/2016 11:45:00 - 02/01/2016 12:00:00","BZN|AT","Sequence 2","23.85","",""
"02/01/2016 12:00:00 - 02/01/2016 12:15:00","BZN|AT","Sequence 2","37.54","",""
"02/01/2016 12:15:00 - 02/01/2016 12:30:00","BZN|AT","Sequence 2","25.36","",""
"02/01/2016 12:30:00 - 02/01/2016 12:45:00","BZN|AT","Sequence 2","24.0","",""
"02/01/2016 12:45:00 - 02/01/2016 13:00:00","BZN|AT","Sequence 2","16.21","",""
"02/01/2016 13:00:00 - 02/01/2016 13:15:00","BZN|AT","Sequence 2","28.47","",""
"02/01/2016 13:15:00 - 02/01/2016 13:30:00","BZN|AT","Sequence 2","22.3","",""
"02/01/2016 13:30:00 - 02/01/2016 13:45:00","BZN|AT","Sequence 2","25.35","",""
"02/01/2016 13:45:00 - 02/01/2016 14:00:00","BZN|AT","Sequence 2","18.41","",""
"02/01/2016 14:00:00 - 02/01/2016 14:15:00","BZN|AT","Sequence 2","26.59","",""
"02/01/2016 14:15:00 - 02/01/2016 14:30:00","BZN|AT","Sequence 2","20.9","",""
"02/01/2016 14:30:00 - 02/01/2016 14:45:00","BZN|AT","Sequence 2","20.9","",""
"02/01/2016 14:45:00 - 02/01/2016 15:00:00","BZN|AT","Sequence 2","26.59","",""
"02/01/2016 15:00:00 - 02/01/2016 15:15:00","BZN|AT","Sequence 2","21.17","",""
"02/01/2016 15:15:00 - 02/01/2016 15:30:00","BZN|AT","Sequence 2","22.75","",""
"02/01/2016 15:30:00 - 02/01/2016 15:45:00","BZN|AT","Sequence 2","26.7","",""
"02/01/2016 15:45:00 - 02/01/2016 16:00:00","BZN|AT","Sequence 2","19.37","",""
"02/01/2016 16:00:00 - 02/01/2016 16:15:00","BZN|AT","Sequence 2","11.56","",""
"02/01/2016 16:15:00 - 02/01/2016 16:30:00","BZN|AT","Sequence 2","22.61","",""
"02/01/2016 16:30:00 - 02/01/2016 16:45:00","BZN|AT","Sequence 2","30.2","",""
"02/01/2016 16:45:00 - 02/01/2016 17:00:00","BZN|AT","Sequence 2","37.59","",""
"02/01/2016 17:00:00 - 02/01/2016 17:15:00","BZN|AT","Sequence 2","14.5","",""
"02/01/2016 17:15:00 - 02/01/2016 17:30:00","BZN|AT","Sequence 2","28.76","",""
"02/01/2016 17:30:00 - 02/01/2016 17:45:00","BZN|AT","Sequence 2","36.87","",""
"02/01/2016 17:45:00 - 02/01/2016 18:00:00","BZN|AT","Sequence 2","34.0","",""
"02/01/2016 18:00:00 - 02/01/2016 18:15:00","BZN|AT","Sequence 2","37.84","",""
"02/01/2016 18:15:00 - 02/01/2016 18:30:00","BZN|AT","Sequence 2","26.56","",""
"02/01/2016 18:30:00 - 02/01/2016 18:45:00","BZN|AT","Sequence 2","27.85","",""
"02/01/2016 18:45:00 - 02/01/2016 19:00:00","BZN|AT","Sequence 2","17.73","",""
"02/01/2016 19:00:00 - 02/01/2016 19:15:00","BZN|AT","Sequence 2","30.29","",""
"02/01/2016 19:15:00 - 02/01/2016 19:30:00","BZN|AT","Sequence 2","33.9","",""
"02/01/2016 19:30:00 - 02/01/2016 19:45:00","BZN|AT","Sequence 2","26.56","",""
"02/01/2016 19:45:00 - 02/01/2016 20:00:00","BZN|AT","Sequence 2","16.2","",""
"02/01/2016 20:00:00 - 02/01/2016 20:15:00","BZN|AT","Sequence 2","33.8","",""
"02/01/2016 20:15:00 - 02/01/2016 20:30:00","BZN|AT","Sequence 2","23.22","",""
"02/01/2016 20:30:00 - 02/01/2016 20:45:00","BZN|AT","Sequence 2","17.69","",""
"02/01/2016 20:45:00 - 02/01/2016 21:00:00","BZN|AT","Sequence 2","12.1","",""
"02/01/2016 21:00:00 - 02/01/2016 21:15:00","BZN|AT","Sequence 2","21.9","",""
"02/01/2016 21:15:00 - 02/01/2016 21:30:00","BZN|AT","Sequence 2","13.71","",""
"02/01/2016 21:30:00 - 02/01/2016 21:45:00","BZN|AT","Sequence 2","15.66","",""
"02/01/2016 21:45:00 - 02/01/2016 22:00:00","BZN|AT","Sequence 2","16.68","",""
"02/01/2016 22:00:00 - 02/01/2016 22:15:00","BZN|AT","Sequence 2","20.4","",""
"02/01/2016 22:15:00 - 02/01/2016 22:30:00","BZN|AT","Sequence 2","19.8","",""
"02/01/2016 22:30:00 - 02/01/2016 22:45:00","BZN|AT","Sequence 2","18.22","",""
"02/01/2016 22:45:00 - 02/01/2016 23:00:00","BZN|AT","Sequence 2","4.0","",""
"02/01/2016 23:00:00 - 02/01/2016 23:15:00","BZN|AT","Sequence 2","21.53","",""
"02/01/2016 23:15:00 - 02/01/2016 23:30:00","BZN|AT","Sequence 2","13.8","",""
"02/01/2016 23:30:00 - 02/01/2016 23:45:00","BZN|AT","Sequence 2","14.4","",""
"02/01/2016 23:45:00 - 03/01/2016 00:00:00","BZN|AT","Sequence 2","0.0","",""
"03/01/2016 00:00:00 - 03/01/2016 00:15:00","BZN|AT","Sequence 2","21.4","",""
"03/01/2016 00:15:00 - 03/01/2016 00:30:00","BZN|AT","Sequence 2","15.06","",""
"03/01/2016 00:30:00 - 03/01/2016 00:45:00","BZN|AT","Sequence 2","9.03","",""
"03/01/2016 00:45:00 - 03/01/2016 01:00:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2016 01:00:00 - 03/01/2016 01:15:00","BZN|AT","Sequence 2","21.1","",""
"03/01/2016 01:15:00 - 03/01/2016 01:30:00","BZN|AT","Sequence 2","10.79","",""
"03/01/2016 01:30:00 - 03/01/2016 01:45:00","BZN|AT","Sequence 2","7.86","",""
"03/01/2016 01:45:00 - 03/01/2016 02:00:00","BZN|AT","Sequence 2","3.4","",""
"03/01/2016 02:00:00 - 03/01/2016 02:15:00","BZN|AT","Sequence 2","13.22","",""
"03/01/2016 02:15:00 - 03/01/2016 02:30:00","BZN|AT","Sequence 2","8.62","",""
"03/01/2016 02:30:00 - 03/01/2016 02:45:00","BZN|AT","Sequence 2","12.0","",""
"03/01/2016 02:45:00 - 03/01/2016 03:00:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2016 03:00:00 - 03/01/2016 03:15:00","BZN|AT","Sequence 2","7.56","",""
"03/01/2016 03:15:00 - 03/01/2016 03:30:00","BZN|AT","Sequence 2","4.42","",""
"03/01/2016 03:30:00 - 03/01/2016 03:45:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2016 03:45:00 - 03/01/2016 04:00:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2016 04:00:00 - 03/01/2016 04:15:00","BZN|AT","Sequence 2","4.82","",""
"03/01/2016 04:15:00 - 03/01/2016 04:30:00","BZN|AT","Sequence 2","5.1","",""
"03/01/2016 04:30:00 - 03/01/2016 04:45:00","BZN|AT","Sequence 2","6.0","",""
"03/01/2016 04:45:00 - 03/01/2016 05:00:00","BZN|AT","Sequence 2","6.5","",""
"03/01/2016 05:00:00 - 03/01/2016 05:15:00","BZN|AT","Sequence 2","9.9","",""
"03/01/2016 05:15:00 - 03/01/2016 05:30:00","BZN|AT","Sequence 2","1.8","",""
"03/01/2016 05:30:00 - 03/01/2016 05:45:00","BZN|AT","Sequence 2","0.07","",""
"03/01/2016 05:45:00 - 03/01/2016 06:00:00","BZN|AT","Sequence 2","9.6","",""
"03/01/2016 06:00:00 - 03/01/2016 06:15:00","BZN|AT","Sequence 2","-2.0","",""
"03/01/2016 06:15:00 - 03/01/2016 06:30:00","BZN|AT","Sequence 2","0.47","",""
"03/01/2016 06:30:00 - 03/01/2016 06:45:00","BZN|AT","Sequence 2","5.5","",""
"03/01/2016 06:45:00 - 03/01/2016 07:00:00","BZN|AT","Sequence 2","17.91","",""
"03/01/2016 07:00:00 - 03/01/2016 07:15:00","BZN|AT","Sequence 2","-3.2","",""
"03/01/2016 07:15:00 - 03/01/2016 07:30:00","BZN|AT","Sequence 2","8.4","",""
"03/01/2016 07:30:00 - 03/01/2016 07:45:00","BZN|AT","Sequence 2","10.9","",""
"03/01/2016 07:45:00 - 03/01/2016 08:00:00","BZN|AT","Sequence 2","24.7","",""
"03/01/2016 08:00:00 - 03/01/2016 08:15:00","BZN|AT","Sequence 2","-6.0","",""
"03/01/2016 08:15:00 - 03/01/2016 08:30:00","BZN|AT","Sequence 2","17.37","",""
"03/01/2016 08:30:00 - 03/01/2016 08:45:00","BZN|AT","Sequence 2","19.4","",""
"03/01/2016 08:45:00 - 03/01/2016 09:00:00","BZN|AT","Sequence 2","26.74","",""
"03/01/2016 09:00:00 - 03/01/2016 09:15:00","BZN|AT","Sequence 2","13.91","",""
"03/01/2016 09:15:00 - 03/01/2016 09:30:00","BZN|AT","Sequence 2","16.5","",""
"03/01/2016 09:30:00 - 03/01/2016 09:45:00","BZN|AT","Sequence 2","17.65","",""
"03/01/2016 09:45:00 - 03/01/2016 10:00:00","BZN|AT","Sequence 2","21.92","",""
"03/01/2016 10:00:00 - 03/01/2016 10:15:00","BZN|AT","Sequence 2","19.1","",""
"03/01/2016 10:15:00 - 03/01/2016 10:30:00","BZN|AT","Sequence 2","16.0","",""
"03/01/2016 10:30:00 - 03/01/2016 10:45:00","BZN|AT","Sequence 2","17.1","",""
"03/01/2016 10:45:00 - 03/01/2016 11:00:00","BZN|AT","Sequence 2","25.8","",""
"03/01/2016 11:00:00 - 03/01/2016 11:15:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2016 11:15:00 - 03/01/2016 11:30:00","BZN|AT","Sequence 2","17.0","",""
"03/01/2016 11:30:00 - 03/01/2016 11:45:00","BZN|AT","Sequence 2","26.58","",""
"03/01/2016 11:45:00 - 03/01/2016 12:00:00","BZN|AT","Sequence 2","32.49","",""
"03/01/2016 12:00:00 - 03/01/2016 12:15:00","BZN|AT","Sequence 2","25.8","",""
"03/01/2016 12:15:00 - 03/01/2016 12:30:00","BZN|AT","Sequence 2","24.61","",""
"03/01/2016 12:30:00 - 03/01/2016 12:45:00","BZN|AT","Sequence 2","18.9","",""
"03/01/2016 12:45:00 - 03/01/2016 13:00:00","BZN|AT","Sequence 2","14.0","",""
"03/01/2016 13:00:00 - 03/01/2016 13:15:00","BZN|AT","Sequence 2","20.1","",""
"03/01/2016 13:15:00 - 03/01/2016 13:30:00","BZN|AT","Sequence 2","19.1","",""
"03/01/2016 13:30:00 - 03/01/2016 13:45:00","BZN|AT","Sequence 2","24.0","",""
"03/01/2016 13:45:00 - 03/01/2016 14:00:00","BZN|AT","Sequence 2","19.02","",""
"03/01/2016 14:00:00 - 03/01/2016 14:15:00","BZN|AT","Sequence 2","14.19","",""
"03/01/2016 14:15:00 - 03/01/2016 14:30:00","BZN|AT","Sequence 2","16.5","",""
"03/01/2016 14:30:00 - 03/01/2016 14:45:00","BZN|AT","Sequence 2","21.24","",""
"03/01/2016 14:45:00 - 03/01/2016 15:00:00","BZN|AT","Sequence 2","29.8","",""
"03/01/2016 15:00:00 - 03/01/2016 15:15:00","BZN|AT","Sequence 2","12.09","",""
"03/01/2016 15:15:00 - 03/01/2016 15:30:00","BZN|AT","Sequence 2","16.2","",""
"03/01/2016 15:30:00 - 03/01/2016 15:45:00","BZN|AT","Sequence 2","23.5","",""
"03/01/2016 15:45:00 - 03/01/2016 16:00:00","BZN|AT","Sequence 2","30.2","",""
"03/01/2016 16:00:00 - 03/01/2016 16:15:00","BZN|AT","Sequence 2","7.71","",""
"03/01/2016 16:15:00 - 03/01/2016 16:30:00","BZN|AT","Sequence 2","15.89","",""
"03/01/2016 16:30:00 - 03/01/2016 16:45:00","BZN|AT","Sequence 2","30.1","",""
"03/01/2016 16:45:00 - 03/01/2016 17:00:00","BZN|AT","Sequence 2","39.47","",""
"03/01/2016 17:00:00 - 03/01/2016 17:15:00","BZN|AT","Sequence 2","12.17","",""
"03/01/2016 17:15:00 - 03/01/2016 17:30:00","BZN|AT","Sequence 2","26.05","",""
"03/01/2016 17:30:00 - 03/01/2016 17:45:00","BZN|AT","Sequence 2","35.9","",""
"03/01/2016 17:45:00 - 03/01/2016 18:00:00","BZN|AT","Sequence 2","35.87","",""
"03/01/2016 18:00:00 - 03/01/2016 18:15:00","BZN|AT","Sequence 2","31.16","",""
"03/01/2016 18:15:00 - 03/01/2016 18:30:00","BZN|AT","Sequence 2","28.45","",""
"03/01/2016 18:30:00 - 03/01/2016 18:45:00","BZN|AT","Sequence 2","32.69","",""
"03/01/2016 18:45:00 - 03/01/2016 19:00:00","BZN|AT","Sequence 2","27.3","",""
"03/01/2016 19:00:00 - 03/01/2016 19:15:00","BZN|AT","Sequence 2","37.2","",""
"03/01/2016 19:15:00 - 03/01/2016 19:30:00","BZN|AT","Sequence 2","32.5","",""
"03/01/2016 19:30:00 - 03/01/2016 19:45:00","BZN|AT","Sequence 2","25.76","",""
"03/01/2016 19:45:00 - 03/01/2016 20:00:00","BZN|AT","Sequence 2","20.1","",""
"03/01/2016 20:00:00 - 03/01/2016 20:15:00","BZN|AT","Sequence 2","36.3","",""
"03/01/2016 20:15:00 - 03/01/2016 20:30:00","BZN|AT","Sequence 2","29.01","",""
"03/01/2016 20:30:00 - 03/01/2016 20:45:00","BZN|AT","Sequence 2","19.67","",""
"03/01/2016 20:45:00 - 03/01/2016 21:00:00","BZN|AT","Sequence 2","11.8","",""
"03/01/2016 21:00:00 - 03/01/2016 21:15:00","BZN|AT","Sequence 2","25.0","",""
