"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2024 11:00:00 - 02/01/2024 12:00:00","BZN|CH","Without sequence","55.87","",""
"02/01/2024 12:00:00 - 02/01/2024 13:00:00","BZN|CH","Without sequence","58.49","",""
"02/01/2024 13:00:00 - 02/01/2024 14:00:00","BZN|CH","Without sequence","61.17","",""
"02/01/2024 14:00:00 - 02/01/2024 15:00:00","BZN|CH","Without sequence","64.98","",""
"02/01/2024 15:00:00 - 02/01/2024 16:00:00","BZN|CH","Without sequence","67.44","",""
"02/01/2024 16:00:00 - 02/01/2024 17:00:00","BZN|CH","Without sequence","72.51","",""
"02/01/2024 17:00:00 - 02/01/2024 18:00:00","BZN|CH","Without sequence","75.8","",""
"02/01/2024 18:00:00 - 02/01/2024 19:00:00","BZN|CH","Without sequence","67.84","",""
"02/01/2024 19:00:00 - 02/01/2024 20:00:00","BZN|CH","Without sequence","60.03","",""
"02/01/2024 20:00:00 - 02/01/2024 21:00:00","BZN|CH","Without sequence","48.26","",""
"02/01/2024 21:00:00 - 02/01/2024 22:00:00","BZN|CH","Without sequence","33.12","",""
"02/01/2024 22:00:00 - 02/01/2024 23:00:00","BZN|CH","Without sequence","28.8","",""
"02/01/2024 23:00:00 - 03/01/2024 00:00:00","BZN|CH","Without sequence","18.01","",""
"03/01/2024 00:00:00 - 03/01/2024 01:00:00","BZN|CH","Without sequence","19.45","",""
"03/01/2024 01:00:00 - 03/01/2024 02:00:00","BZN|CH","Without sequence","15.14","",""
"03/01/2024 02:00:00 - 03/01/2024 03:00:00","BZN|CH","Without sequence","11.35","",""
"03/01/2024 03:00:00 - 03/01/2024 04:00:00","BZN|CH","Without sequence","11.32","",""
"03/01/2024 04:00:00 - 03/01/2024 05:00:00","BZN|CH","Without sequence","11.3","",""
"03/01/2024 05:00:00 - 03/01/2024 06:00:00","BZN|CH","Without sequence","23.61","",""
"03/01/2024 06:00:00 - 03/01/2024 07:00:00","BZN|CH","Without sequence","51.91","",""
"03/01/2024 07:00:00 - 03/01/2024 08:00:00","BZN|CH","Without sequence","60.02","",""
"03/01/2024 08:00:00 - 03/01/2024 09:00:00","BZN|CH","Without sequence","62.07","",""
"03/01/2024 09:00:00 - 03/01/2024 10:00:00","BZN|CH","Without sequence","62.88","",""
"03/01/2024 10:00:00 - 03/01/2024 11:00:00","BZN|CH","Without sequence","58.6","",""
"03/01/2024 11:00:00 - 03/01/2024 12:00:00","BZN|CH","Without sequence","56.22","",""
"03/01/2024 12:00:00 - 03/01/2024 13:00:00","BZN|CH","Without sequence","60.03","",""
"03/01/2024 13:00:00 - 03/01/2024 14:00:00","BZN|CH","Without sequence","64.96","",""
"03/01/2024 14:00:00 - 03/01/2024 15:00:00","BZN|CH","Without sequence","71.69","",""
"03/01/2024 15:00:00 - 03/01/2024 16:00:00","BZN|CH","Without sequence","78.19","",""
"03/01/2024 16:00:00 - 03/01/2024 17:00:00","BZN|CH","Without sequence","75.74","",""
"03/01/2024 17:00:00 - 03/01/2024 18:00:00","BZN|CH","Without sequence","81.59","",""
"03/01/2024 18:00:00 - 03/01/2024 19:00:00","BZN|CH","Without sequence","85.96","",""
"03/01/2024 19:00:00 - 03/01/2024 20:00:00","BZN|CH","Without sequence","82.04","",""
"03/01/2024 20:00:00 - 03/01/2024 21:00:00","BZN|CH","Without sequence","82.71","",""
"03/01/2024 21:00:00 - 03/01/2024 22:00:00","BZN|CH","Without sequence","66.99","",""
"03/01/2024 22:00:00 - 03/01/2024 23:00:00","BZN|CH","Without sequence","65.74","",""
"03/01/2024 23:00:00 - 04/01/2024 00:00:00","BZN|CH","Without sequence","53.37","",""
"04/01/2024 00:00:00 - 04/01/2024 01:00:00","BZN|CH","Without sequence","48.43","",""
"04/01/2024 01:00:00 - 04/01/2024 02:00:00","BZN|CH","Without sequence","40.99","",""
"04/01/2024 02:00:00 - 04/01/2024 03:00:00","BZN|CH","Without sequence","36.06","",""
"04/01/2024 03:00:00 - 04/01/2024 04:00:00","BZN|CH","Without sequence","30.12","",""
"04/01/2024 04:00:00 - 04/01/2024 05:00:00","BZN|CH","Without sequence","32.7","",""
"04/01/2024 05:00:00 - 04/01/2024 06:00:00","BZN|CH","Without sequence","54.87","",""
"04/01/2024 06:00:00 - 04/01/2024 07:00:00","BZN|CH","Without sequence","70.73","",""
"04/01/2024 07:00:00 - 04/01/2024 08:00:00","BZN|CH","Without sequence","84.19","",""
"04/01/2024 08:00:00 - 04/01/2024 09:00:00","BZN|CH","Without sequence","90.7","",""
"04/01/2024 09:00:00 - 04/01/2024 10:00:00","BZN|CH","Without sequence","93.95","",""
"04/01/2024 10:00:00 - 04/01/2024 11:00:00","BZN|CH","Without sequence","91.6","",""
"04/01/2024 11:00:00 - 04/01/2024 12:00:00","BZN|CH","Without sequence","88.38","",""
"04/01/2024 12:00:00 - 04/01/2024 13:00:00","BZN|CH","Without sequence","86.53","",""
"04/01/2024 13:00:00 - 04/01/2024 14:00:00","BZN|CH","Without sequence","87.3","",""
"04/01/2024 14:00:00 - 04/01/2024 15:00:00","BZN|CH","Without sequence","91.56","",""
"04/01/2024 15:00:00 - 04/01/2024 16:00:00","BZN|CH","Without sequence","93.79","",""
"04/01/2024 16:00:00 - 04/01/2024 17:00:00","BZN|CH","Without sequence","104.93","",""
"04/01/2024 17:00:00 - 04/01/2024 18:00:00","BZN|CH","Without sequence","108.06","",""
"04/01/2024 18:00:00 - 04/01/2024 19:00:00","BZN|CH","Without sequence","109.09","",""
"04/01/2024 19:00:00 - 04/01/2024 20:00:00","BZN|CH","Without sequence","108.09","",""
"04/01/2024 20:00:00 - 04/01/2024 21:00:00","BZN|CH","Without sequence","99.09","",""
"04/01/2024 21:00:00 - 04/01/2024 22:00:00","BZN|CH","Without sequence","95.45","",""
"04/01/2024 22:00:00 - 04/01/2024 23:00:00","BZN|CH","Without sequence","92.6","",""
"04/01/2024 23:00:00 - 05/01/2024 00:00:00","BZN|CH","Without sequence","87.96","",""
"05/01/2024 00:00:00 - 05/01/2024 01:00:00","BZN|CH","Without sequence","86.8","",""
"05/01/2024 01:00:00 - 05/01/2024 02:00:00","BZN|CH","Without sequence","81.64","",""
"05/01/2024 02:00:00 - 05/01/2024 03:00:00","BZN|CH","Without sequence","78.29","",""
"05/01/2024 03:00:00 - 05/01/2024 04:00:00","BZN|CH","Without sequence","77.21","",""
"05/01/2024 04:00:00 - 05/01/2024 05:00:00","BZN|CH","Without sequence","76.74","",""
"05/01/2024 05:00:00 - 05/01/2024 06:00:00","BZN|CH","Without sequence","82.9","",""
"05/01/2024 06:00:00 - 05/01/2024 07:00:00","BZN|CH","Without sequence","88.54","",""
"05/01/2024 07:00:00 - 05/01/2024 08:00:00","BZN|CH","Without sequence","100.02","",""
"05/01/2024 08:00:00 - 05/01/2024 09:00:00","BZN|CH","Without sequence","104.07","",""
"05/01/2024 09:00:00 - 05/01/2024 10:00:00","BZN|CH","Without sequence","100.77","",""
"05/01/2024 10:00:00 - 05/01/2024 11:00:00","BZN|CH","Without sequence","98.19","",""
"05/01/2024 11:00:00 - 05/01/2024 12:00:00","BZN|CH","Without sequence","98.01","",""
"05/01/2024 12:00:00 - 05/01/2024 13:00:00","BZN|CH","Without sequence","92.52","",""
"05/01/2024 13:00:00 - 05/01/2024 14:00:00","BZN|CH","Without sequence","93.79","",""
"05/01/2024 14:00:00 - 05/01/2024 15:00:00","BZN|CH","Without sequence","95.08","",""
"05/01/2024 15:00:00 - 05/01/2024 16:00:00","BZN|CH","Without sequence","99.42","",""
"05/01/2024 16:00:00 - 05/01/2024 17:00:00","BZN|CH","Without sequence","100.92","",""
"05/01/2024 17:00:00 - 05/01/2024 18:00:00","BZN|CH","Without sequence","109.05","",""
"05/01/2024 18:00:00 - 05/01/2024 19:00:00","BZN|CH","Without sequence","110.35","",""
"05/01/2024 19:00:00 - 05/01/2024 20:00:00","BZN|CH","Without sequence","105.82","",""
"05/01/2024 20:00:00 - 05/01/2024 21:00:00","BZN|CH","Without sequence","98.25","",""
"05/01/2024 21:00:00 - 05/01/2024 22:00:00","BZN|CH","Without sequence","92.97","",""
"05/01/2024 22:00:00 - 05/01/2024 23:00:00","BZN|CH","Without sequence","88.55","",""
"05/01/2024 23:00:00 - 06/01/2024 00:00:00","BZN|CH","Without sequence","85.87","",""
"06/01/2024 00:00:00 - 06/01/2024 01:00:00","BZN|CH","Without sequence","80.64","",""
"06/01/2024 01:00:00 - 06/01/2024 02:00:00","BZN|CH","Without sequence","76.02","",""
"06/01/2024 02:00:00 - 06/01/2024 03:00:00","BZN|CH","Without sequence","75.63","",""
"06/01/2024 03:00:00 - 06/01/2024 04:00:00","BZN|CH","Without sequence","73.51","",""
"06/01/2024 04:00:00 - 06/01/2024 05:00:00","BZN|CH","Without sequence","73.71","",""
"06/01/2024 05:00:00 - 06/01/2024 06:00:00","BZN|CH","Without sequence","75.03","",""
"06/01/2024 06:00:00 - 06/01/2024 07:00:00","BZN|CH","Without sequence","75.3","",""
"06/01/2024 07:00:00 - 06/01/2024 08:00:00","BZN|CH","Without sequence","80.05","",""
"06/01/2024 08:00:00 - 06/01/2024 09:00:00","BZN|CH","Without sequence","83.97","",""
"06/01/2024 09:00:00 - 06/01/2024 10:00:00","BZN|CH","Without sequence","88.3","",""
"06/01/2024 10:00:00 - 06/01/2024 11:00:00","BZN|CH","Without sequence","90.24","",""
"06/01/2024 11:00:00 - 06/01/2024 12:00:00","BZN|CH","Without sequence","92.29","",""
"06/01/2024 12:00:00 - 06/01/2024 13:00:00","BZN|CH","Without sequence","91.04","",""
"06/01/2024 13:00:00 - 06/01/2024 14:00:00","BZN|CH","Without sequence","89.69","",""
"06/01/2024 14:00:00 - 06/01/2024 15:00:00","BZN|CH","Without sequence","90.22","",""
"06/01/2024 15:00:00 - 06/01/2024 16:00:00","BZN|CH","Without sequence","91.31","",""
"06/01/2024 16:00:00 - 06/01/2024 17:00:00","BZN|CH","Without sequence","95.06","",""
"06/01/2024 17:00:00 - 06/01/2024 18:00:00","BZN|CH","Without sequence","97.84","",""
"06/01/2024 18:00:00 - 06/01/2024 19:00:00","BZN|CH","Without sequence","96.35","",""
"06/01/2024 19:00:00 - 06/01/2024 20:00:00","BZN|CH","Without sequence","92.29","",""
"06/01/2024 20:00:00 - 06/01/2024 21:00:00","BZN|CH","Without sequence","90.2","",""
"06/01/2024 21:00:00 - 06/01/2024 22:00:00","BZN|CH","Without sequence","86.9","",""
"06/01/2024 22:00:00 - 06/01/2024 23:00:00","BZN|CH","Without sequence","86.47","",""
"06/01/2024 23:00:00 - 07/01/2024 00:00:00","BZN|CH","Without sequence","82.47","",""
"07/01/2024 00:00:00 - 07/01/2024 01:00:00","BZN|CH","Without sequence","85.0","",""
"07/01/2024 01:00:00 - 07/01/2024 02:00:00","BZN|CH","Without sequence","80.72","",""
"07/01/2024 02:00:00 - 07/01/2024 03:00:00","BZN|CH","Without sequence","77.53","",""
"07/01/2024 03:00:00 - 07/01/2024 04:00:00","BZN|CH","Without sequence","74.09","",""
"07/01/2024 04:00:00 - 07/01/2024 05:00:00","BZN|CH","Without sequence","72.24","",""
"07/01/2024 05:00:00 - 07/01/2024 06:00:00","BZN|CH","Without sequence","74.05","",""
"07/01/2024 06:00:00 - 07/01/2024 07:00:00","BZN|CH","Without sequence","76.08","",""
"07/01/2024 07:00:00 - 07/01/2024 08:00:00","BZN|CH","Without sequence","79.45","",""
"07/01/2024 08:00:00 - 07/01/2024 09:00:00","BZN|CH","Without sequence","82.53","",""
"07/01/2024 09:00:00 - 07/01/2024 10:00:00","BZN|CH","Without sequence","89.24","",""
"07/01/2024 10:00:00 - 07/01/2024 11:00:00","BZN|CH","Without sequence","93.63","",""
"07/01/2024 11:00:00 - 07/01/2024 12:00:00","BZN|CH","Without sequence","95.4","",""
"07/01/2024 12:00:00 - 07/01/2024 13:00:00","BZN|CH","Without sequence","95.02","",""
"07/01/2024 13:00:00 - 07/01/2024 14:00:00","BZN|CH","Without sequence","91.93","",""
"07/01/2024 14:00:00 - 07/01/2024 15:00:00","BZN|CH","Without sequence","91.87","",""
"07/01/2024 15:00:00 - 07/01/2024 16:00:00","BZN|CH","Without sequence","92.32","",""
"07/01/2024 16:00:00 - 07/01/2024 17:00:00","BZN|CH","Without sequence","96.76","",""
"07/01/2024 17:00:00 - 07/01/2024 18:00:00","BZN|CH","Without sequence","104.77","",""
"07/01/2024 18:00:00 - 07/01/2024 19:00:00","BZN|CH","Without sequence","108.16","",""
"07/01/2024 19:00:00 - 07/01/2024 20:00:00","BZN|CH","Without sequence","104.75","",""
"07/01/2024 20:00:00 - 07/01/2024 21:00:00","BZN|CH","Without sequence","101.75","",""
"07/01/2024 21:00:00 - 07/01/2024 22:00:00","BZN|CH","Without sequence","98.41","",""
"07/01/2024 22:00:00 - 07/01/2024 23:00:00","BZN|CH","Without sequence","96.07","",""
"07/01/2024 23:00:00 - 08/01/2024 00:00:00","BZN|CH","Without sequence","92.28","",""
"08/01/2024 00:00:00 - 08/01/2024 01:00:00","BZN|CH","Without sequence","89.38","",""
"08/01/2024 01:00:00 - 08/01/2024 02:00:00","BZN|CH","Without sequence","88.45","",""
"08/01/2024 02:00:00 - 08/01/2024 03:00:00","BZN|CH","Without sequence","86.55","",""
"08/01/2024 03:00:00 - 08/01/2024 04:00:00","BZN|CH","Without sequence","85.08","",""
"08/01/2024 04:00:00 - 08/01/2024 05:00:00","BZN|CH","Without sequence","85.06","",""
"08/01/2024 05:00:00 - 08/01/2024 06:00:00","BZN|CH","Without sequence","88.57","",""
"08/01/2024 06:00:00 - 08/01/2024 07:00:00","BZN|CH","Without sequence","100.47","",""
"08/01/2024 07:00:00 - 08/01/2024 08:00:00","BZN|CH","Without sequence","108.36","",""
"08/01/2024 08:00:00 - 08/01/2024 09:00:00","BZN|CH","Without sequence","117.83","",""
"08/01/2024 09:00:00 - 08/01/2024 10:00:00","BZN|CH","Without sequence","117.62","",""
"08/01/2024 10:00:00 - 08/01/2024 11:00:00","BZN|CH","Without sequence","112.54","",""
"08/01/2024 11:00:00 - 08/01/2024 12:00:00","BZN|CH","Without sequence","111.62","",""
"08/01/2024 12:00:00 - 08/01/2024 13:00:00","BZN|CH","Without sequence","105.08","",""
"08/01/2024 13:00:00 - 08/01/2024 14:00:00","BZN|CH","Without sequence","104.96","",""
"08/01/2024 14:00:00 - 08/01/2024 15:00:00","BZN|CH","Without sequence","107.84","",""
"08/01/2024 15:00:00 - 08/01/2024 16:00:00","BZN|CH","Without sequence","111.06","",""
"08/01/2024 16:00:00 - 08/01/2024 17:00:00","BZN|CH","Without sequence","119.23","",""
"08/01/2024 17:00:00 - 08/01/2024 18:00:00","BZN|CH","Without sequence","136.73","",""
"08/01/2024 18:00:00 - 08/01/2024 19:00:00","BZN|CH","Without sequence","137.08","",""
"08/01/2024 19:00:00 - 08/01/2024 20:00:00","BZN|CH","Without sequence","128.57","",""
"08/01/2024 20:00:00 - 08/01/2024 21:00:00","BZN|CH","Without sequence","116.55","",""
"08/01/2024 21:00:00 - 08/01/2024 22:00:00","BZN|CH","Without sequence","104.09","",""
"08/01/2024 22:00:00 - 08/01/2024 23:00:00","BZN|CH","Without sequence","102.99","",""
"08/01/2024 23:00:00 - 09/01/2024 00:00:00","BZN|CH","Without sequence","100.93","",""
"09/01/2024 00:00:00 - 09/01/2024 01:00:00","BZN|CH","Without sequence","94.29","",""
"09/01/2024 01:00:00 - 09/01/2024 02:00:00","BZN|CH","Without sequence","93.95","",""
"09/01/2024 02:00:00 - 09/01/2024 03:00:00","BZN|CH","Without sequence","93.07","",""
"09/01/2024 03:00:00 - 09/01/2024 04:00:00","BZN|CH","Without sequence","91.95","",""
"09/01/2024 04:00:00 - 09/01/2024 05:00:00","BZN|CH","Without sequence","91.84","",""
"09/01/2024 05:00:00 - 09/01/2024 06:00:00","BZN|CH","Without sequence","95.77","",""
"09/01/2024 06:00:00 - 09/01/2024 07:00:00","BZN|CH","Without sequence","107.56","",""
"09/01/2024 07:00:00 - 09/01/2024 08:00:00","BZN|CH","Without sequence","126.99","",""
"09/01/2024 08:00:00 - 09/01/2024 09:00:00","BZN|CH","Without sequence","135.76","",""
"09/01/2024 09:00:00 - 09/01/2024 10:00:00","BZN|CH","Without sequence","128.41","",""
"09/01/2024 10:00:00 - 09/01/2024 11:00:00","BZN|CH","Without sequence","112.6","",""
"09/01/2024 11:00:00 - 09/01/2024 12:00:00","BZN|CH","Without sequence","106.91","",""
"09/01/2024 12:00:00 - 09/01/2024 13:00:00","BZN|CH","Without sequence","101.96","",""
"09/01/2024 13:00:00 - 09/01/2024 14:00:00","BZN|CH","Without sequence","102.78","",""
"09/01/2024 14:00:00 - 09/01/2024 15:00:00","BZN|CH","Without sequence","110.73","",""
"09/01/2024 15:00:00 - 09/01/2024 16:00:00","BZN|CH","Without sequence","118.34","",""
"09/01/2024 16:00:00 - 09/01/2024 17:00:00","BZN|CH","Without sequence","129.03","",""
"09/01/2024 17:00:00 - 09/01/2024 18:00:00","BZN|CH","Without sequence","142.72","",""
"09/01/2024 18:00:00 - 09/01/2024 19:00:00","BZN|CH","Without sequence","143.05","",""
"09/01/2024 19:00:00 - 09/01/2024 20:00:00","BZN|CH","Without sequence","132.95","",""
"09/01/2024 20:00:00 - 09/01/2024 21:00:00","BZN|CH","Without sequence","115.89","",""
"09/01/2024 21:00:00 - 09/01/2024 22:00:00","BZN|CH","Without sequence","108.95","",""
"09/01/2024 22:00:00 - 09/01/2024 23:00:00","BZN|CH","Without sequence","103.3","",""
"09/01/2024 23:00:00 - 10/01/2024 00:00:00","BZN|CH","Without sequence","98.72","",""
"10/01/2024 00:00:00 - 10/01/2024 01:00:00","BZN|CH","Without sequence","93.62","",""
"10/01/2024 01:00:00 - 10/01/2024 02:00:00","BZN|CH","Without sequence","91.26","",""
"10/01/2024 02:00:00 - 10/01/2024 03:00:00","BZN|CH","Without sequence","90.59","",""
"10/01/2024 03:00:00 - 10/01/2024 04:00:00","BZN|CH","Without sequence","89.25","",""
"10/01/2024 04:00:00 - 10/01/2024 05:00:00","BZN|CH","Without sequence","89.22","",""
"10/01/2024 05:00:00 - 10/01/2024 06:00:00","BZN|CH","Without sequence","92.0","",""
"10/01/2024 06:00:00 - 10/01/2024 07:00:00","BZN|CH","Without sequence","104.65","",""
"10/01/2024 07:00:00 - 10/01/2024 08:00:00","BZN|CH","Without sequence","123.28","",""
"10/01/2024 08:00:00 - 10/01/2024 09:00:00","BZN|CH","Without sequence","137.62","",""
"10/01/2024 09:00:00 - 10/01/2024 10:00:00","BZN|CH","Without sequence","126.06","",""
"10/01/2024 10:00:00 - 10/01/2024 11:00:00","BZN|CH","Without sequence","114.85","",""
"10/01/2024 11:00:00 - 10/01/2024 12:00:00","BZN|CH","Without sequence","108.61","",""
"10/01/2024 12:00:00 - 10/01/2024 13:00:00","BZN|CH","Without sequence","104.07","",""
"10/01/2024 13:00:00 - 10/01/2024 14:00:00","BZN|CH","Without sequence","103.84","",""
"10/01/2024 14:00:00 - 10/01/2024 15:00:00","BZN|CH","Without sequence","108.57","",""
"10/01/2024 15:00:00 - 10/01/2024 16:00:00","BZN|CH","Without sequence","117.74","",""
"10/01/2024 16:00:00 - 10/01/2024 17:00:00","BZN|CH","Without sequence","125.06","",""
"10/01/2024 17:00:00 - 10/01/2024 18:00:00","BZN|CH","Without sequence","137.26","",""
"10/01/2024 18:00:00 - 10/01/2024 19:00:00","BZN|CH","Without sequence","138.1","",""
"10/01/2024 19:00:00 - 10/01/2024 20:00:00","BZN|CH","Without sequence","128.47","",""
"10/01/2024 20:00:00 - 10/01/2024 21:00:00","BZN|CH","Without sequence","116.27","",""
"10/01/2024 21:00:00 - 10/01/2024 22:00:00","BZN|CH","Without sequence","105.72","",""
"10/01/2024 22:00:00 - 10/01/2024 23:00:00","BZN|CH","Without sequence","102.43","",""
"10/01/2024 23:00:00 - 11/01/2024 00:00:00","BZN|CH","Without sequence","97.53","",""
"11/01/2024 00:00:00 - 11/01/2024 01:00:00","BZN|CH","Without sequence","92.31","",""
"11/01/2024 01:00:00 - 11/01/2024 02:00:00","BZN|CH","Without sequence","89.51","",""
"11/01/2024 02:00:00 - 11/01/2024 03:00:00","BZN|CH","Without sequence","87.18","",""
"11/01/2024 03:00:00 - 11/01/2024 04:00:00","BZN|CH","Without sequence","86.25","",""
"11/01/2024 04:00:00 - 11/01/2024 05:00:00","BZN|CH","Without sequence","86.69","",""
"11/01/2024 05:00:00 - 11/01/2024 06:00:00","BZN|CH","Without sequence","90.33","",""
"11/01/2024 06:00:00 - 11/01/2024 07:00:00","BZN|CH","Without sequence","104.83","",""
"11/01/2024 07:00:00 - 11/01/2024 08:00:00","BZN|CH","Without sequence","121.45","",""
"11/01/2024 08:00:00 - 11/01/2024 09:00:00","BZN|CH","Without sequence","142.42","",""
"11/01/2024 09:00:00 - 11/01/2024 10:00:00","BZN|CH","Without sequence","130.11","",""
"11/01/2024 10:00:00 - 11/01/2024 11:00:00","BZN|CH","Without sequence","115.45","",""
"11/01/2024 11:00:00 - 11/01/2024 12:00:00","BZN|CH","Without sequence","105.77","",""
"11/01/2024 12:00:00 - 11/01/2024 13:00:00","BZN|CH","Without sequence","100.68","",""
"11/01/2024 13:00:00 - 11/01/2024 14:00:00","BZN|CH","Without sequence","100.66","",""
"11/01/2024 14:00:00 - 11/01/2024 15:00:00","BZN|CH","Without sequence","105.21","",""
"11/01/2024 15:00:00 - 11/01/2024 16:00:00","BZN|CH","Without sequence","116.63","",""
"11/01/2024 16:00:00 - 11/01/2024 17:00:00","BZN|CH","Without sequence","125.62","",""
"11/01/2024 17:00:00 - 11/01/2024 18:00:00","BZN|CH","Without sequence","139.26","",""
"11/01/2024 18:00:00 - 11/01/2024 19:00:00","BZN|CH","Without sequence","140.23","",""
"11/01/2024 19:00:00 - 11/01/2024 20:00:00","BZN|CH","Without sequence","133.02","",""
"11/01/2024 20:00:00 - 11/01/2024 21:00:00","BZN|CH","Without sequence","116.64","",""
"11/01/2024 21:00:00 - 11/01/2024 22:00:00","BZN|CH","Without sequence","105.48","",""
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|CH","Without sequence","101.9","",""
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|CH","Without sequence","94.71","",""
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|CH","Without sequence","87.9","",""
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|CH","Without sequence","85.53","",""
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|CH","Without sequence","85.33","",""
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|CH","Without sequence","83.92","",""
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|CH","Without sequence","84.47","",""
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|CH","Without sequence","86.55","",""
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|CH","Without sequence","97.84","",""
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|CH","Without sequence","114.93","",""
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|CH","Without sequence","133.4","",""
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|CH","Without sequence","123.45","",""
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|CH","Without sequence","112.54","",""
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|CH","Without sequence","105.63","",""
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|CH","Without sequence","100.99","",""
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|CH","Without sequence","98.39","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|CH","Without sequence","100.96","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|CH","Without sequence","106.1","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|CH","Without sequence","111.74","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|CH","Without sequence","122.03","",""
