"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/01/2015 15:00:00 - 09/01/2015 16:00:00","BZN|FR","Without sequence","29.47","",""
"09/01/2015 16:00:00 - 09/01/2015 17:00:00","BZN|FR","Without sequence","30.09","",""
"09/01/2015 17:00:00 - 09/01/2015 18:00:00","BZN|FR","Without sequence","35.43","",""
"09/01/2015 18:00:00 - 09/01/2015 19:00:00","BZN|FR","Without sequence","41.0","",""
"09/01/2015 19:00:00 - 09/01/2015 20:00:00","BZN|FR","Without sequence","38.95","",""
"09/01/2015 20:00:00 - 09/01/2015 21:00:00","BZN|FR","Without sequence","32.53","",""
"09/01/2015 21:00:00 - 09/01/2015 22:00:00","BZN|FR","Without sequence","26.69","",""
"09/01/2015 22:00:00 - 09/01/2015 23:00:00","BZN|FR","Without sequence","26.56","",""
"09/01/2015 23:00:00 - 10/01/2015 00:00:00","BZN|FR","Without sequence","25.26","",""
"10/01/2015 00:00:00 - 10/01/2015 01:00:00","BZN|FR","Without sequence","19.04","",""
"10/01/2015 01:00:00 - 10/01/2015 02:00:00","BZN|FR","Without sequence","15.96","",""
"10/01/2015 02:00:00 - 10/01/2015 03:00:00","BZN|FR","Without sequence","13.7","",""
"10/01/2015 03:00:00 - 10/01/2015 04:00:00","BZN|FR","Without sequence","11.01","",""
"10/01/2015 04:00:00 - 10/01/2015 05:00:00","BZN|FR","Without sequence","9.08","",""
"10/01/2015 05:00:00 - 10/01/2015 06:00:00","BZN|FR","Without sequence","9.28","",""
"10/01/2015 06:00:00 - 10/01/2015 07:00:00","BZN|FR","Without sequence","11.76","",""
"10/01/2015 07:00:00 - 10/01/2015 08:00:00","BZN|FR","Without sequence","15.84","",""
"10/01/2015 08:00:00 - 10/01/2015 09:00:00","BZN|FR","Without sequence","16.93","",""
"10/01/2015 09:00:00 - 10/01/2015 10:00:00","BZN|FR","Without sequence","18.11","",""
"10/01/2015 10:00:00 - 10/01/2015 11:00:00","BZN|FR","Without sequence","19.19","",""
"10/01/2015 11:00:00 - 10/01/2015 12:00:00","BZN|FR","Without sequence","19.25","",""
"10/01/2015 12:00:00 - 10/01/2015 13:00:00","BZN|FR","Without sequence","20.47","",""
"10/01/2015 13:00:00 - 10/01/2015 14:00:00","BZN|FR","Without sequence","18.21","",""
"10/01/2015 14:00:00 - 10/01/2015 15:00:00","BZN|FR","Without sequence","16.21","",""
"10/01/2015 15:00:00 - 10/01/2015 16:00:00","BZN|FR","Without sequence","11.34","",""
"10/01/2015 16:00:00 - 10/01/2015 17:00:00","BZN|FR","Without sequence","14.15","",""
"10/01/2015 17:00:00 - 10/01/2015 18:00:00","BZN|FR","Without sequence","18.64","",""
"10/01/2015 18:00:00 - 10/01/2015 19:00:00","BZN|FR","Without sequence","24.45","",""
"10/01/2015 19:00:00 - 10/01/2015 20:00:00","BZN|FR","Without sequence","27.75","",""
"10/01/2015 20:00:00 - 10/01/2015 21:00:00","BZN|FR","Without sequence","24.56","",""
"10/01/2015 21:00:00 - 10/01/2015 22:00:00","BZN|FR","Without sequence","18.75","",""
"10/01/2015 22:00:00 - 10/01/2015 23:00:00","BZN|FR","Without sequence","25.81","",""
"10/01/2015 23:00:00 - 11/01/2015 00:00:00","BZN|FR","Without sequence","27.67","",""
"11/01/2015 00:00:00 - 11/01/2015 01:00:00","BZN|FR","Without sequence","26.95","",""
"11/01/2015 01:00:00 - 11/01/2015 02:00:00","BZN|FR","Without sequence","24.22","",""
"11/01/2015 02:00:00 - 11/01/2015 03:00:00","BZN|FR","Without sequence","27.08","",""
"11/01/2015 03:00:00 - 11/01/2015 04:00:00","BZN|FR","Without sequence","20.91","",""
"11/01/2015 04:00:00 - 11/01/2015 05:00:00","BZN|FR","Without sequence","13.09","",""
"11/01/2015 05:00:00 - 11/01/2015 06:00:00","BZN|FR","Without sequence","16.41","",""
"11/01/2015 06:00:00 - 11/01/2015 07:00:00","BZN|FR","Without sequence","18.72","",""
"11/01/2015 07:00:00 - 11/01/2015 08:00:00","BZN|FR","Without sequence","17.21","",""
"11/01/2015 08:00:00 - 11/01/2015 09:00:00","BZN|FR","Without sequence","21.2","",""
"11/01/2015 09:00:00 - 11/01/2015 10:00:00","BZN|FR","Without sequence","25.96","",""
"11/01/2015 10:00:00 - 11/01/2015 11:00:00","BZN|FR","Without sequence","28.83","",""
"11/01/2015 11:00:00 - 11/01/2015 12:00:00","BZN|FR","Without sequence","30.73","",""
"11/01/2015 12:00:00 - 11/01/2015 13:00:00","BZN|FR","Without sequence","31.8","",""
"11/01/2015 13:00:00 - 11/01/2015 14:00:00","BZN|FR","Without sequence","30.37","",""
"11/01/2015 14:00:00 - 11/01/2015 15:00:00","BZN|FR","Without sequence","23.39","",""
"11/01/2015 15:00:00 - 11/01/2015 16:00:00","BZN|FR","Without sequence","12.7","",""
"11/01/2015 16:00:00 - 11/01/2015 17:00:00","BZN|FR","Without sequence","18.49","",""
"11/01/2015 17:00:00 - 11/01/2015 18:00:00","BZN|FR","Without sequence","25.81","",""
"11/01/2015 18:00:00 - 11/01/2015 19:00:00","BZN|FR","Without sequence","35.48","",""
"11/01/2015 19:00:00 - 11/01/2015 20:00:00","BZN|FR","Without sequence","42.0","",""
"11/01/2015 20:00:00 - 11/01/2015 21:00:00","BZN|FR","Without sequence","36.08","",""
"11/01/2015 21:00:00 - 11/01/2015 22:00:00","BZN|FR","Without sequence","31.8","",""
"11/01/2015 22:00:00 - 11/01/2015 23:00:00","BZN|FR","Without sequence","33.0","",""
"11/01/2015 23:00:00 - 12/01/2015 00:00:00","BZN|FR","Without sequence","32.19","",""
"12/01/2015 00:00:00 - 12/01/2015 01:00:00","BZN|FR","Without sequence","27.59","",""
"12/01/2015 01:00:00 - 12/01/2015 02:00:00","BZN|FR","Without sequence","26.81","",""
"12/01/2015 02:00:00 - 12/01/2015 03:00:00","BZN|FR","Without sequence","25.75","",""
"12/01/2015 03:00:00 - 12/01/2015 04:00:00","BZN|FR","Without sequence","17.86","",""
"12/01/2015 04:00:00 - 12/01/2015 05:00:00","BZN|FR","Without sequence","15.16","",""
"12/01/2015 05:00:00 - 12/01/2015 06:00:00","BZN|FR","Without sequence","19.84","",""
"12/01/2015 06:00:00 - 12/01/2015 07:00:00","BZN|FR","Without sequence","33.98","",""
"12/01/2015 07:00:00 - 12/01/2015 08:00:00","BZN|FR","Without sequence","45.51","",""
"12/01/2015 08:00:00 - 12/01/2015 09:00:00","BZN|FR","Without sequence","48.06","",""
"12/01/2015 09:00:00 - 12/01/2015 10:00:00","BZN|FR","Without sequence","46.2","",""
"12/01/2015 10:00:00 - 12/01/2015 11:00:00","BZN|FR","Without sequence","45.0","",""
"12/01/2015 11:00:00 - 12/01/2015 12:00:00","BZN|FR","Without sequence","45.38","",""
"12/01/2015 12:00:00 - 12/01/2015 13:00:00","BZN|FR","Without sequence","42.49","",""
"12/01/2015 13:00:00 - 12/01/2015 14:00:00","BZN|FR","Without sequence","41.53","",""
"12/01/2015 14:00:00 - 12/01/2015 15:00:00","BZN|FR","Without sequence","36.31","",""
"12/01/2015 15:00:00 - 12/01/2015 16:00:00","BZN|FR","Without sequence","32.37","",""
"12/01/2015 16:00:00 - 12/01/2015 17:00:00","BZN|FR","Without sequence","33.53","",""
"12/01/2015 17:00:00 - 12/01/2015 18:00:00","BZN|FR","Without sequence","41.31","",""
"12/01/2015 18:00:00 - 12/01/2015 19:00:00","BZN|FR","Without sequence","47.89","",""
"12/01/2015 19:00:00 - 12/01/2015 20:00:00","BZN|FR","Without sequence","48.42","",""
"12/01/2015 20:00:00 - 12/01/2015 21:00:00","BZN|FR","Without sequence","41.89","",""
"12/01/2015 21:00:00 - 12/01/2015 22:00:00","BZN|FR","Without sequence","35.24","",""
"12/01/2015 22:00:00 - 12/01/2015 23:00:00","BZN|FR","Without sequence","37.44","",""
"12/01/2015 23:00:00 - 13/01/2015 00:00:00","BZN|FR","Without sequence","35.0","",""
"13/01/2015 00:00:00 - 13/01/2015 01:00:00","BZN|FR","Without sequence","33.04","",""
"13/01/2015 01:00:00 - 13/01/2015 02:00:00","BZN|FR","Without sequence","26.56","",""
"13/01/2015 02:00:00 - 13/01/2015 03:00:00","BZN|FR","Without sequence","26.29","",""
"13/01/2015 03:00:00 - 13/01/2015 04:00:00","BZN|FR","Without sequence","17.44","",""
"13/01/2015 04:00:00 - 13/01/2015 05:00:00","BZN|FR","Without sequence","11.26","",""
"13/01/2015 05:00:00 - 13/01/2015 06:00:00","BZN|FR","Without sequence","22.29","",""
"13/01/2015 06:00:00 - 13/01/2015 07:00:00","BZN|FR","Without sequence","33.78","",""
"13/01/2015 07:00:00 - 13/01/2015 08:00:00","BZN|FR","Without sequence","44.94","",""
"13/01/2015 08:00:00 - 13/01/2015 09:00:00","BZN|FR","Without sequence","49.04","",""
"13/01/2015 09:00:00 - 13/01/2015 10:00:00","BZN|FR","Without sequence","49.64","",""
"13/01/2015 10:00:00 - 13/01/2015 11:00:00","BZN|FR","Without sequence","48.1","",""
"13/01/2015 11:00:00 - 13/01/2015 12:00:00","BZN|FR","Without sequence","46.95","",""
"13/01/2015 12:00:00 - 13/01/2015 13:00:00","BZN|FR","Without sequence","46.04","",""
"13/01/2015 13:00:00 - 13/01/2015 14:00:00","BZN|FR","Without sequence","43.38","",""
"13/01/2015 14:00:00 - 13/01/2015 15:00:00","BZN|FR","Without sequence","36.48","",""
"13/01/2015 15:00:00 - 13/01/2015 16:00:00","BZN|FR","Without sequence","33.05","",""
"13/01/2015 16:00:00 - 13/01/2015 17:00:00","BZN|FR","Without sequence","34.13","",""
"13/01/2015 17:00:00 - 13/01/2015 18:00:00","BZN|FR","Without sequence","43.03","",""
"13/01/2015 18:00:00 - 13/01/2015 19:00:00","BZN|FR","Without sequence","49.22","",""
"13/01/2015 19:00:00 - 13/01/2015 20:00:00","BZN|FR","Without sequence","46.38","",""
"13/01/2015 20:00:00 - 13/01/2015 21:00:00","BZN|FR","Without sequence","42.44","",""
"13/01/2015 21:00:00 - 13/01/2015 22:00:00","BZN|FR","Without sequence","33.36","",""
"13/01/2015 22:00:00 - 13/01/2015 23:00:00","BZN|FR","Without sequence","33.97","",""
"13/01/2015 23:00:00 - 14/01/2015 00:00:00","BZN|FR","Without sequence","31.39","",""
"14/01/2015 00:00:00 - 14/01/2015 01:00:00","BZN|FR","Without sequence","34.58","",""
"14/01/2015 01:00:00 - 14/01/2015 02:00:00","BZN|FR","Without sequence","29.67","",""
"14/01/2015 02:00:00 - 14/01/2015 03:00:00","BZN|FR","Without sequence","27.49","",""
"14/01/2015 03:00:00 - 14/01/2015 04:00:00","BZN|FR","Without sequence","21.3","",""
"14/01/2015 04:00:00 - 14/01/2015 05:00:00","BZN|FR","Without sequence","15.59","",""
"14/01/2015 05:00:00 - 14/01/2015 06:00:00","BZN|FR","Without sequence","18.9","",""
"14/01/2015 06:00:00 - 14/01/2015 07:00:00","BZN|FR","Without sequence","34.78","",""
"14/01/2015 07:00:00 - 14/01/2015 08:00:00","BZN|FR","Without sequence","48.0","",""
"14/01/2015 08:00:00 - 14/01/2015 09:00:00","BZN|FR","Without sequence","47.79","",""
"14/01/2015 09:00:00 - 14/01/2015 10:00:00","BZN|FR","Without sequence","48.14","",""
"14/01/2015 10:00:00 - 14/01/2015 11:00:00","BZN|FR","Without sequence","45.5","",""
"14/01/2015 11:00:00 - 14/01/2015 12:00:00","BZN|FR","Without sequence","45.03","",""
"14/01/2015 12:00:00 - 14/01/2015 13:00:00","BZN|FR","Without sequence","45.5","",""
"14/01/2015 13:00:00 - 14/01/2015 14:00:00","BZN|FR","Without sequence","40.81","",""
"14/01/2015 14:00:00 - 14/01/2015 15:00:00","BZN|FR","Without sequence","42.04","",""
"14/01/2015 15:00:00 - 14/01/2015 16:00:00","BZN|FR","Without sequence","38.94","",""
"14/01/2015 16:00:00 - 14/01/2015 17:00:00","BZN|FR","Without sequence","41.15","",""
"14/01/2015 17:00:00 - 14/01/2015 18:00:00","BZN|FR","Without sequence","48.93","",""
"14/01/2015 18:00:00 - 14/01/2015 19:00:00","BZN|FR","Without sequence","50.99","",""
"14/01/2015 19:00:00 - 14/01/2015 20:00:00","BZN|FR","Without sequence","50.94","",""
"14/01/2015 20:00:00 - 14/01/2015 21:00:00","BZN|FR","Without sequence","44.99","",""
"14/01/2015 21:00:00 - 14/01/2015 22:00:00","BZN|FR","Without sequence","38.62","",""
"14/01/2015 22:00:00 - 14/01/2015 23:00:00","BZN|FR","Without sequence","39.54","",""
"14/01/2015 23:00:00 - 15/01/2015 00:00:00","BZN|FR","Without sequence","38.92","",""
"15/01/2015 00:00:00 - 15/01/2015 01:00:00","BZN|FR","Without sequence","30.44","",""
"15/01/2015 01:00:00 - 15/01/2015 02:00:00","BZN|FR","Without sequence","24.91","",""
"15/01/2015 02:00:00 - 15/01/2015 03:00:00","BZN|FR","Without sequence","22.67","",""
"15/01/2015 03:00:00 - 15/01/2015 04:00:00","BZN|FR","Without sequence","16.87","",""
"15/01/2015 04:00:00 - 15/01/2015 05:00:00","BZN|FR","Without sequence","15.43","",""
"15/01/2015 05:00:00 - 15/01/2015 06:00:00","BZN|FR","Without sequence","16.05","",""
"15/01/2015 06:00:00 - 15/01/2015 07:00:00","BZN|FR","Without sequence","32.33","",""
"15/01/2015 07:00:00 - 15/01/2015 08:00:00","BZN|FR","Without sequence","48.62","",""
"15/01/2015 08:00:00 - 15/01/2015 09:00:00","BZN|FR","Without sequence","49.01","",""
"15/01/2015 09:00:00 - 15/01/2015 10:00:00","BZN|FR","Without sequence","47.58","",""
"15/01/2015 10:00:00 - 15/01/2015 11:00:00","BZN|FR","Without sequence","45.94","",""
"15/01/2015 11:00:00 - 15/01/2015 12:00:00","BZN|FR","Without sequence","46.54","",""
"15/01/2015 12:00:00 - 15/01/2015 13:00:00","BZN|FR","Without sequence","45.46","",""
"15/01/2015 13:00:00 - 15/01/2015 14:00:00","BZN|FR","Without sequence","42.94","",""
"15/01/2015 14:00:00 - 15/01/2015 15:00:00","BZN|FR","Without sequence","38.18","",""
"15/01/2015 15:00:00 - 15/01/2015 16:00:00","BZN|FR","Without sequence","35.54","",""
"15/01/2015 16:00:00 - 15/01/2015 17:00:00","BZN|FR","Without sequence","35.68","",""
"15/01/2015 17:00:00 - 15/01/2015 18:00:00","BZN|FR","Without sequence","41.66","",""
"15/01/2015 18:00:00 - 15/01/2015 19:00:00","BZN|FR","Without sequence","50.45","",""
"15/01/2015 19:00:00 - 15/01/2015 20:00:00","BZN|FR","Without sequence","49.47","",""
"15/01/2015 20:00:00 - 15/01/2015 21:00:00","BZN|FR","Without sequence","42.98","",""
"15/01/2015 21:00:00 - 15/01/2015 22:00:00","BZN|FR","Without sequence","35.42","",""
"15/01/2015 22:00:00 - 15/01/2015 23:00:00","BZN|FR","Without sequence","35.49","",""
"15/01/2015 23:00:00 - 16/01/2015 00:00:00","BZN|FR","Without sequence","34.75","",""
"16/01/2015 00:00:00 - 16/01/2015 01:00:00","BZN|FR","Without sequence","35.95","",""
"16/01/2015 01:00:00 - 16/01/2015 02:00:00","BZN|FR","Without sequence","30.86","",""
"16/01/2015 02:00:00 - 16/01/2015 03:00:00","BZN|FR","Without sequence","29.47","",""
"16/01/2015 03:00:00 - 16/01/2015 04:00:00","BZN|FR","Without sequence","24.74","",""
"16/01/2015 04:00:00 - 16/01/2015 05:00:00","BZN|FR","Without sequence","22.95","",""
"16/01/2015 05:00:00 - 16/01/2015 06:00:00","BZN|FR","Without sequence","29.58","",""
"16/01/2015 06:00:00 - 16/01/2015 07:00:00","BZN|FR","Without sequence","39.73","",""
"16/01/2015 07:00:00 - 16/01/2015 08:00:00","BZN|FR","Without sequence","49.49","",""
"16/01/2015 08:00:00 - 16/01/2015 09:00:00","BZN|FR","Without sequence","50.71","",""
"16/01/2015 09:00:00 - 16/01/2015 10:00:00","BZN|FR","Without sequence","48.98","",""
"16/01/2015 10:00:00 - 16/01/2015 11:00:00","BZN|FR","Without sequence","50.54","",""
"16/01/2015 11:00:00 - 16/01/2015 12:00:00","BZN|FR","Without sequence","49.76","",""
"16/01/2015 12:00:00 - 16/01/2015 13:00:00","BZN|FR","Without sequence","48.43","",""
"16/01/2015 13:00:00 - 16/01/2015 14:00:00","BZN|FR","Without sequence","46.17","",""
"16/01/2015 14:00:00 - 16/01/2015 15:00:00","BZN|FR","Without sequence","44.99","",""
"16/01/2015 15:00:00 - 16/01/2015 16:00:00","BZN|FR","Without sequence","44.05","",""
"16/01/2015 16:00:00 - 16/01/2015 17:00:00","BZN|FR","Without sequence","47.1","",""
"16/01/2015 17:00:00 - 16/01/2015 18:00:00","BZN|FR","Without sequence","52.49","",""
