"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|FR","Without sequence","41.21","",""
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|FR","Without sequence","42.95","",""
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|FR","Without sequence","41.96","",""
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|FR","Without sequence","34.94","",""
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|FR","Without sequence","30.66","",""
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|FR","Without sequence","30.0","",""
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|FR","Without sequence","23.9","",""
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|FR","Without sequence","25.03","",""
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|FR","Without sequence","24.42","",""
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|FR","Without sequence","22.34","",""
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|FR","Without sequence","21.5","",""
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|FR","Without sequence","20.0","",""
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|FR","Without sequence","23.53","",""
"05/01/2016 06:00:00 - 05/01/2016 07:00:00","BZN|FR","Without sequence","28.96","",""
"05/01/2016 07:00:00 - 05/01/2016 08:00:00","BZN|FR","Without sequence","38.32","",""
"05/01/2016 08:00:00 - 05/01/2016 09:00:00","BZN|FR","Without sequence","41.45","",""
"05/01/2016 09:00:00 - 05/01/2016 10:00:00","BZN|FR","Without sequence","40.72","",""
"05/01/2016 10:00:00 - 05/01/2016 11:00:00","BZN|FR","Without sequence","40.66","",""
"05/01/2016 11:00:00 - 05/01/2016 12:00:00","BZN|FR","Without sequence","40.33","",""
"05/01/2016 12:00:00 - 05/01/2016 13:00:00","BZN|FR","Without sequence","38.25","",""
"05/01/2016 13:00:00 - 05/01/2016 14:00:00","BZN|FR","Without sequence","36.98","",""
"05/01/2016 14:00:00 - 05/01/2016 15:00:00","BZN|FR","Without sequence","34.91","",""
"05/01/2016 15:00:00 - 05/01/2016 16:00:00","BZN|FR","Without sequence","33.5","",""
"05/01/2016 16:00:00 - 05/01/2016 17:00:00","BZN|FR","Without sequence","35.1","",""
"05/01/2016 17:00:00 - 05/01/2016 18:00:00","BZN|FR","Without sequence","42.44","",""
"05/01/2016 18:00:00 - 05/01/2016 19:00:00","BZN|FR","Without sequence","42.94","",""
"05/01/2016 19:00:00 - 05/01/2016 20:00:00","BZN|FR","Without sequence","42.92","",""
"05/01/2016 20:00:00 - 05/01/2016 21:00:00","BZN|FR","Without sequence","38.35","",""
"05/01/2016 21:00:00 - 05/01/2016 22:00:00","BZN|FR","Without sequence","34.42","",""
"05/01/2016 22:00:00 - 05/01/2016 23:00:00","BZN|FR","Without sequence","32.99","",""
"05/01/2016 23:00:00 - 06/01/2016 00:00:00","BZN|FR","Without sequence","32.0","",""
"06/01/2016 00:00:00 - 06/01/2016 01:00:00","BZN|FR","Without sequence","26.62","",""
"06/01/2016 01:00:00 - 06/01/2016 02:00:00","BZN|FR","Without sequence","25.58","",""
"06/01/2016 02:00:00 - 06/01/2016 03:00:00","BZN|FR","Without sequence","24.59","",""
"06/01/2016 03:00:00 - 06/01/2016 04:00:00","BZN|FR","Without sequence","22.5","",""
"06/01/2016 04:00:00 - 06/01/2016 05:00:00","BZN|FR","Without sequence","23.16","",""
"06/01/2016 05:00:00 - 06/01/2016 06:00:00","BZN|FR","Without sequence","24.99","",""
"06/01/2016 06:00:00 - 06/01/2016 07:00:00","BZN|FR","Without sequence","26.62","",""
"06/01/2016 07:00:00 - 06/01/2016 08:00:00","BZN|FR","Without sequence","38.92","",""
"06/01/2016 08:00:00 - 06/01/2016 09:00:00","BZN|FR","Without sequence","41.96","",""
"06/01/2016 09:00:00 - 06/01/2016 10:00:00","BZN|FR","Without sequence","40.96","",""
"06/01/2016 10:00:00 - 06/01/2016 11:00:00","BZN|FR","Without sequence","39.13","",""
"06/01/2016 11:00:00 - 06/01/2016 12:00:00","BZN|FR","Without sequence","40.08","",""
"06/01/2016 12:00:00 - 06/01/2016 13:00:00","BZN|FR","Without sequence","40.73","",""
"06/01/2016 13:00:00 - 06/01/2016 14:00:00","BZN|FR","Without sequence","38.26","",""
"06/01/2016 14:00:00 - 06/01/2016 15:00:00","BZN|FR","Without sequence","35.44","",""
"06/01/2016 15:00:00 - 06/01/2016 16:00:00","BZN|FR","Without sequence","36.92","",""
"06/01/2016 16:00:00 - 06/01/2016 17:00:00","BZN|FR","Without sequence","41.28","",""
"06/01/2016 17:00:00 - 06/01/2016 18:00:00","BZN|FR","Without sequence","44.95","",""
"06/01/2016 18:00:00 - 06/01/2016 19:00:00","BZN|FR","Without sequence","46.9","",""
"06/01/2016 19:00:00 - 06/01/2016 20:00:00","BZN|FR","Without sequence","43.95","",""
"06/01/2016 20:00:00 - 06/01/2016 21:00:00","BZN|FR","Without sequence","39.94","",""
"06/01/2016 21:00:00 - 06/01/2016 22:00:00","BZN|FR","Without sequence","32.4","",""
"06/01/2016 22:00:00 - 06/01/2016 23:00:00","BZN|FR","Without sequence","33.51","",""
"06/01/2016 23:00:00 - 07/01/2016 00:00:00","BZN|FR","Without sequence","30.11","",""
"07/01/2016 00:00:00 - 07/01/2016 01:00:00","BZN|FR","Without sequence","26.41","",""
"07/01/2016 01:00:00 - 07/01/2016 02:00:00","BZN|FR","Without sequence","26.05","",""
"07/01/2016 02:00:00 - 07/01/2016 03:00:00","BZN|FR","Without sequence","24.93","",""
"07/01/2016 03:00:00 - 07/01/2016 04:00:00","BZN|FR","Without sequence","22.39","",""
"07/01/2016 04:00:00 - 07/01/2016 05:00:00","BZN|FR","Without sequence","22.32","",""
"07/01/2016 05:00:00 - 07/01/2016 06:00:00","BZN|FR","Without sequence","24.2","",""
"07/01/2016 06:00:00 - 07/01/2016 07:00:00","BZN|FR","Without sequence","31.0","",""
"07/01/2016 07:00:00 - 07/01/2016 08:00:00","BZN|FR","Without sequence","42.47","",""
"07/01/2016 08:00:00 - 07/01/2016 09:00:00","BZN|FR","Without sequence","42.97","",""
"07/01/2016 09:00:00 - 07/01/2016 10:00:00","BZN|FR","Without sequence","41.93","",""
"07/01/2016 10:00:00 - 07/01/2016 11:00:00","BZN|FR","Without sequence","41.62","",""
"07/01/2016 11:00:00 - 07/01/2016 12:00:00","BZN|FR","Without sequence","41.5","",""
"07/01/2016 12:00:00 - 07/01/2016 13:00:00","BZN|FR","Without sequence","40.66","",""
"07/01/2016 13:00:00 - 07/01/2016 14:00:00","BZN|FR","Without sequence","40.33","",""
"07/01/2016 14:00:00 - 07/01/2016 15:00:00","BZN|FR","Without sequence","36.51","",""
"07/01/2016 15:00:00 - 07/01/2016 16:00:00","BZN|FR","Without sequence","33.49","",""
"07/01/2016 16:00:00 - 07/01/2016 17:00:00","BZN|FR","Without sequence","34.19","",""
"07/01/2016 17:00:00 - 07/01/2016 18:00:00","BZN|FR","Without sequence","40.66","",""
"07/01/2016 18:00:00 - 07/01/2016 19:00:00","BZN|FR","Without sequence","40.8","",""
"07/01/2016 19:00:00 - 07/01/2016 20:00:00","BZN|FR","Without sequence","42.1","",""
"07/01/2016 20:00:00 - 07/01/2016 21:00:00","BZN|FR","Without sequence","36.5","",""
"07/01/2016 21:00:00 - 07/01/2016 22:00:00","BZN|FR","Without sequence","34.5","",""
"07/01/2016 22:00:00 - 07/01/2016 23:00:00","BZN|FR","Without sequence","33.49","",""
"07/01/2016 23:00:00 - 08/01/2016 00:00:00","BZN|FR","Without sequence","28.76","",""
"08/01/2016 00:00:00 - 08/01/2016 01:00:00","BZN|FR","Without sequence","24.36","",""
"08/01/2016 01:00:00 - 08/01/2016 02:00:00","BZN|FR","Without sequence","19.33","",""
"08/01/2016 02:00:00 - 08/01/2016 03:00:00","BZN|FR","Without sequence","16.1","",""
"08/01/2016 03:00:00 - 08/01/2016 04:00:00","BZN|FR","Without sequence","15.0","",""
"08/01/2016 04:00:00 - 08/01/2016 05:00:00","BZN|FR","Without sequence","15.0","",""
"08/01/2016 05:00:00 - 08/01/2016 06:00:00","BZN|FR","Without sequence","18.14","",""
"08/01/2016 06:00:00 - 08/01/2016 07:00:00","BZN|FR","Without sequence","25.21","",""
"08/01/2016 07:00:00 - 08/01/2016 08:00:00","BZN|FR","Without sequence","36.46","",""
"08/01/2016 08:00:00 - 08/01/2016 09:00:00","BZN|FR","Without sequence","39.53","",""
"08/01/2016 09:00:00 - 08/01/2016 10:00:00","BZN|FR","Without sequence","37.69","",""
"08/01/2016 10:00:00 - 08/01/2016 11:00:00","BZN|FR","Without sequence","37.66","",""
"08/01/2016 11:00:00 - 08/01/2016 12:00:00","BZN|FR","Without sequence","36.91","",""
"08/01/2016 12:00:00 - 08/01/2016 13:00:00","BZN|FR","Without sequence","36.13","",""
"08/01/2016 13:00:00 - 08/01/2016 14:00:00","BZN|FR","Without sequence","36.13","",""
"08/01/2016 14:00:00 - 08/01/2016 15:00:00","BZN|FR","Without sequence","32.99","",""
"08/01/2016 15:00:00 - 08/01/2016 16:00:00","BZN|FR","Without sequence","32.08","",""
"08/01/2016 16:00:00 - 08/01/2016 17:00:00","BZN|FR","Without sequence","37.16","",""
"08/01/2016 17:00:00 - 08/01/2016 18:00:00","BZN|FR","Without sequence","45.0","",""
"08/01/2016 18:00:00 - 08/01/2016 19:00:00","BZN|FR","Without sequence","46.97","",""
"08/01/2016 19:00:00 - 08/01/2016 20:00:00","BZN|FR","Without sequence","40.09","",""
"08/01/2016 20:00:00 - 08/01/2016 21:00:00","BZN|FR","Without sequence","34.61","",""
"08/01/2016 21:00:00 - 08/01/2016 22:00:00","BZN|FR","Without sequence","31.52","",""
"08/01/2016 22:00:00 - 08/01/2016 23:00:00","BZN|FR","Without sequence","32.5","",""
"08/01/2016 23:00:00 - 09/01/2016 00:00:00","BZN|FR","Without sequence","36.1","",""
"09/01/2016 00:00:00 - 09/01/2016 01:00:00","BZN|FR","Without sequence","31.11","",""
"09/01/2016 01:00:00 - 09/01/2016 02:00:00","BZN|FR","Without sequence","29.0","",""
"09/01/2016 02:00:00 - 09/01/2016 03:00:00","BZN|FR","Without sequence","24.3","",""
"09/01/2016 03:00:00 - 09/01/2016 04:00:00","BZN|FR","Without sequence","23.23","",""
"09/01/2016 04:00:00 - 09/01/2016 05:00:00","BZN|FR","Without sequence","21.96","",""
"09/01/2016 05:00:00 - 09/01/2016 06:00:00","BZN|FR","Without sequence","22.45","",""
"09/01/2016 06:00:00 - 09/01/2016 07:00:00","BZN|FR","Without sequence","23.07","",""
"09/01/2016 07:00:00 - 09/01/2016 08:00:00","BZN|FR","Without sequence","25.0","",""
"09/01/2016 08:00:00 - 09/01/2016 09:00:00","BZN|FR","Without sequence","32.11","",""
"09/01/2016 09:00:00 - 09/01/2016 10:00:00","BZN|FR","Without sequence","37.12","",""
"09/01/2016 10:00:00 - 09/01/2016 11:00:00","BZN|FR","Without sequence","36.13","",""
"09/01/2016 11:00:00 - 09/01/2016 12:00:00","BZN|FR","Without sequence","35.76","",""
"09/01/2016 12:00:00 - 09/01/2016 13:00:00","BZN|FR","Without sequence","34.06","",""
"09/01/2016 13:00:00 - 09/01/2016 14:00:00","BZN|FR","Without sequence","31.54","",""
"09/01/2016 14:00:00 - 09/01/2016 15:00:00","BZN|FR","Without sequence","27.92","",""
"09/01/2016 15:00:00 - 09/01/2016 16:00:00","BZN|FR","Without sequence","27.0","",""
"09/01/2016 16:00:00 - 09/01/2016 17:00:00","BZN|FR","Without sequence","30.5","",""
"09/01/2016 17:00:00 - 09/01/2016 18:00:00","BZN|FR","Without sequence","36.99","",""
"09/01/2016 18:00:00 - 09/01/2016 19:00:00","BZN|FR","Without sequence","36.8","",""
"09/01/2016 19:00:00 - 09/01/2016 20:00:00","BZN|FR","Without sequence","35.0","",""
"09/01/2016 20:00:00 - 09/01/2016 21:00:00","BZN|FR","Without sequence","29.0","",""
"09/01/2016 21:00:00 - 09/01/2016 22:00:00","BZN|FR","Without sequence","25.01","",""
"09/01/2016 22:00:00 - 09/01/2016 23:00:00","BZN|FR","Without sequence","25.1","",""
"09/01/2016 23:00:00 - 10/01/2016 00:00:00","BZN|FR","Without sequence","22.28","",""
"10/01/2016 00:00:00 - 10/01/2016 01:00:00","BZN|FR","Without sequence","15.58","",""
"10/01/2016 01:00:00 - 10/01/2016 02:00:00","BZN|FR","Without sequence","19.05","",""
"10/01/2016 02:00:00 - 10/01/2016 03:00:00","BZN|FR","Without sequence","16.96","",""
"10/01/2016 03:00:00 - 10/01/2016 04:00:00","BZN|FR","Without sequence","12.75","",""
"10/01/2016 04:00:00 - 10/01/2016 05:00:00","BZN|FR","Without sequence","10.81","",""
"10/01/2016 05:00:00 - 10/01/2016 06:00:00","BZN|FR","Without sequence","10.85","",""
"10/01/2016 06:00:00 - 10/01/2016 07:00:00","BZN|FR","Without sequence","9.85","",""
"10/01/2016 07:00:00 - 10/01/2016 08:00:00","BZN|FR","Without sequence","13.47","",""
"10/01/2016 08:00:00 - 10/01/2016 09:00:00","BZN|FR","Without sequence","16.24","",""
"10/01/2016 09:00:00 - 10/01/2016 10:00:00","BZN|FR","Without sequence","19.41","",""
"10/01/2016 10:00:00 - 10/01/2016 11:00:00","BZN|FR","Without sequence","20.12","",""
"10/01/2016 11:00:00 - 10/01/2016 12:00:00","BZN|FR","Without sequence","21.85","",""
"10/01/2016 12:00:00 - 10/01/2016 13:00:00","BZN|FR","Without sequence","22.93","",""
"10/01/2016 13:00:00 - 10/01/2016 14:00:00","BZN|FR","Without sequence","21.24","",""
"10/01/2016 14:00:00 - 10/01/2016 15:00:00","BZN|FR","Without sequence","20.53","",""
"10/01/2016 15:00:00 - 10/01/2016 16:00:00","BZN|FR","Without sequence","21.45","",""
"10/01/2016 16:00:00 - 10/01/2016 17:00:00","BZN|FR","Without sequence","23.92","",""
"10/01/2016 17:00:00 - 10/01/2016 18:00:00","BZN|FR","Without sequence","26.58","",""
"10/01/2016 18:00:00 - 10/01/2016 19:00:00","BZN|FR","Without sequence","35.0","",""
"10/01/2016 19:00:00 - 10/01/2016 20:00:00","BZN|FR","Without sequence","33.0","",""
"10/01/2016 20:00:00 - 10/01/2016 21:00:00","BZN|FR","Without sequence","30.66","",""
"10/01/2016 21:00:00 - 10/01/2016 22:00:00","BZN|FR","Without sequence","26.89","",""
"10/01/2016 22:00:00 - 10/01/2016 23:00:00","BZN|FR","Without sequence","26.93","",""
"10/01/2016 23:00:00 - 11/01/2016 00:00:00","BZN|FR","Without sequence","23.12","",""
"11/01/2016 00:00:00 - 11/01/2016 01:00:00","BZN|FR","Without sequence","21.95","",""
"11/01/2016 01:00:00 - 11/01/2016 02:00:00","BZN|FR","Without sequence","20.04","",""
"11/01/2016 02:00:00 - 11/01/2016 03:00:00","BZN|FR","Without sequence","19.78","",""
"11/01/2016 03:00:00 - 11/01/2016 04:00:00","BZN|FR","Without sequence","19.36","",""
"11/01/2016 04:00:00 - 11/01/2016 05:00:00","BZN|FR","Without sequence","19.56","",""
"11/01/2016 05:00:00 - 11/01/2016 06:00:00","BZN|FR","Without sequence","21.67","",""
"11/01/2016 06:00:00 - 11/01/2016 07:00:00","BZN|FR","Without sequence","28.5","",""
"11/01/2016 07:00:00 - 11/01/2016 08:00:00","BZN|FR","Without sequence","41.61","",""
"11/01/2016 08:00:00 - 11/01/2016 09:00:00","BZN|FR","Without sequence","45.93","",""
"11/01/2016 09:00:00 - 11/01/2016 10:00:00","BZN|FR","Without sequence","44.0","",""
"11/01/2016 10:00:00 - 11/01/2016 11:00:00","BZN|FR","Without sequence","41.94","",""
"11/01/2016 11:00:00 - 11/01/2016 12:00:00","BZN|FR","Without sequence","41.96","",""
"11/01/2016 12:00:00 - 11/01/2016 13:00:00","BZN|FR","Without sequence","37.96","",""
"11/01/2016 13:00:00 - 11/01/2016 14:00:00","BZN|FR","Without sequence","36.24","",""
"11/01/2016 14:00:00 - 11/01/2016 15:00:00","BZN|FR","Without sequence","33.57","",""
"11/01/2016 15:00:00 - 11/01/2016 16:00:00","BZN|FR","Without sequence","31.0","",""
"11/01/2016 16:00:00 - 11/01/2016 17:00:00","BZN|FR","Without sequence","32.0","",""
"11/01/2016 17:00:00 - 11/01/2016 18:00:00","BZN|FR","Without sequence","37.21","",""
"11/01/2016 18:00:00 - 11/01/2016 19:00:00","BZN|FR","Without sequence","42.88","",""
"11/01/2016 19:00:00 - 11/01/2016 20:00:00","BZN|FR","Without sequence","40.0","",""
"11/01/2016 20:00:00 - 11/01/2016 21:00:00","BZN|FR","Without sequence","33.09","",""
"11/01/2016 21:00:00 - 11/01/2016 22:00:00","BZN|FR","Without sequence","30.26","",""
"11/01/2016 22:00:00 - 11/01/2016 23:00:00","BZN|FR","Without sequence","33.18","",""
"11/01/2016 23:00:00 - 12/01/2016 00:00:00","BZN|FR","Without sequence","28.1","",""
"12/01/2016 00:00:00 - 12/01/2016 01:00:00","BZN|FR","Without sequence","21.51","",""
"12/01/2016 01:00:00 - 12/01/2016 02:00:00","BZN|FR","Without sequence","19.81","",""
"12/01/2016 02:00:00 - 12/01/2016 03:00:00","BZN|FR","Without sequence","19.1","",""
"12/01/2016 03:00:00 - 12/01/2016 04:00:00","BZN|FR","Without sequence","15.74","",""
"12/01/2016 04:00:00 - 12/01/2016 05:00:00","BZN|FR","Without sequence","13.78","",""
"12/01/2016 05:00:00 - 12/01/2016 06:00:00","BZN|FR","Without sequence","20.19","",""
"12/01/2016 06:00:00 - 12/01/2016 07:00:00","BZN|FR","Without sequence","24.38","",""
"12/01/2016 07:00:00 - 12/01/2016 08:00:00","BZN|FR","Without sequence","35.92","",""
"12/01/2016 08:00:00 - 12/01/2016 09:00:00","BZN|FR","Without sequence","40.5","",""
"12/01/2016 09:00:00 - 12/01/2016 10:00:00","BZN|FR","Without sequence","41.0","",""
"12/01/2016 10:00:00 - 12/01/2016 11:00:00","BZN|FR","Without sequence","38.66","",""
"12/01/2016 11:00:00 - 12/01/2016 12:00:00","BZN|FR","Without sequence","36.46","",""
"12/01/2016 12:00:00 - 12/01/2016 13:00:00","BZN|FR","Without sequence","35.0","",""
"12/01/2016 13:00:00 - 12/01/2016 14:00:00","BZN|FR","Without sequence","33.3","",""
"12/01/2016 14:00:00 - 12/01/2016 15:00:00","BZN|FR","Without sequence","32.21","",""
"12/01/2016 15:00:00 - 12/01/2016 16:00:00","BZN|FR","Without sequence","33.0","",""
"12/01/2016 16:00:00 - 12/01/2016 17:00:00","BZN|FR","Without sequence","36.08","",""
"12/01/2016 17:00:00 - 12/01/2016 18:00:00","BZN|FR","Without sequence","41.94","",""
